id,translated_chinese,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
899,"在黑暗中可以看到金字塔, 在表演开始之前,你可以看到它们沉默.",你可以在黑暗中看到金字塔，在节目开始前你可以看到它们默默地在那里。,你可以在黑暗中看到金字塔，也可以在演出开始之前静静地看到它们。,0.9141312837600708,0.887062132358551,0.9003933072090149,0.8882907032966614,0.8747938871383667,0.8814906477928162
900,"总是听到游客和卖家的声音, 声音和光的故事就像一个故事书.",平时你总能在这里听到游客和小摊贩的声音。声光交织，就像在讲述一个动人的故事。,通常你总能听到游客和摊贩的声音。音光秀的故事就像一本故事书。,0.8310521245002747,0.7417551279067993,0.783868670463562,0.878346860408783,0.8493106365203857,0.8635846972465515
901,圆是一个漫长的故事的背景和讲述者.,背景幕布上是狮身人面像，它也是长篇故事的讲述者。,斯芬克斯被设定为一个长故事的背景和叙述者。,0.7559581398963928,0.7054988741874695,0.7298574447631836,0.8363314867019653,0.7781251668930054,0.8061791062355042
902,"许多人认为,",场景在金字塔上展示，不同的金字塔被点亮。,场景显示在金字塔上，不同的金字塔被点亮了。,0.5649714469909668,0.4749467372894287,0.5160624384880066,0.5585219264030457,0.47575944662094116,0.5138294100761414
903,"1819年发现的南舍特兰群岛被几个国家声称是最多的基地,在2020年有16个活跃的岛屿.",南设得兰群岛（South Shetland Islands）发现于 1819 年。有几个国家声称拥有该群岛的主权，而且群岛拥有最多的基地，在 2020 年岛上有十六个基地处于使用状态。,南设得兰群岛于1819年被发现，声索这些岛屿的国家有好几个，并且在2020年有十六个活动基地。,0.8142200708389282,0.7425040006637573,0.7767101526260376,0.7991133332252502,0.7913368940353394,0.7952060699462891
904,"岛屿位于半岛以北120公里处.最大的岛屿是乔治王岛,拥有拉斯斯特拉斯小镇.",该群岛位于南极半岛以北 120 公里处。最大的岛屿是乔治国王岛，这里是“繁星村（Villa Las Estrellas）”的定居点。,这个群岛位于半岛以北120公里处。最大的岛是乔治国王岛，岛上有维拉拉斯埃斯特雷拉斯定居点。,0.8094545602798462,0.747455894947052,0.7772207856178284,0.8874750137329102,0.8330140113830566,0.8593825697898865
905,"其他地方包括利文斯顿岛和欺骗岛,",其他的包括利文斯顿岛和欺骗岛。在那里，一个仍然活跃的火山口被洪水淹没，提供了一个壮观的天然港口。,其他的还有利文斯顿岛和欺骗岛，那里的一个仍在活动的火山的淹没火山口提供了一个壮观的天然港湾。,0.9117437601089478,0.6609288454055786,0.7663359642028809,0.8956891298294067,0.6552920937538147,0.7568602561950684
906,"艾尔斯沃斯土地是半岛南部地区,边界由贝林斯豪森海.",埃尔斯沃思地 (Ellsworth Land) 位于该半岛的南部，面朝别林斯高晋海 (Bellingshausen Sea)。,埃尔斯沃斯土地是位于半岛南部的地区，北面被贝林斯豪森海所限制。,0.7598385810852051,0.6861578822135925,0.7211210131645203,0.894489049911499,0.8303437829017639,0.8612236976623535
907,"半岛的山脉融入高原,然后重新出现,形成了360公里长的埃尔斯沃思山脉,由明尼苏达冰川分断.",半岛上的山脉在这里并入高原，然后重新形成长达 360 公里的埃尔斯沃斯（Ellsworth）山脉，这座山脉被明尼苏达冰川一分为二。,这里的半岛山脉与高原相连，然后再次出现，形成了长达360公里的埃尔斯沃斯山脉，中央被明尼苏达冰川切割。,0.8897557854652405,0.82781583070755,0.857668936252594,0.9047291874885559,0.8679379820823669,0.8859517574310303
908,"北部地区或哨兵山脉有南极洲最高的山脉,维森山脉,最高峰4892米.",北部，或者说森蒂纳尔岭，拥有南极洲最高的山脉文森山脉，最高峰是 4892 米的文森峰。,北部的哨兵山脉拥有南极洲最高的山脉，文森峰群，最高峰是海拔4892米的文森山。,0.8520503640174866,0.8028818368911743,0.8267356157302856,0.891559898853302,0.8548610806465149,0.8728249073028564
909,"在偏远地区,没有手机覆盖,",在手机信号覆盖不到的偏远地区，卫星电话可能是你的唯一选择。,在偏远地区，如果没有手机信号，卫星电话可能是你唯一的选择。,0.8248355388641357,0.6836591362953186,0.7476412057876587,0.857917308807373,0.6966761350631714,0.7689348459243774
910,"卫星电话通常不是移动电话的替代品,因为你必须在户外,",一般来说，卫星电话不能取代移动电话，因为只有在卫星信号畅通的室外，才能进行通话。,卫星电话通常不能替代手机，因为在拨打电话时，你必须在户外并且有明确的视线可以看到卫星。,0.8001741766929626,0.7442839741706848,0.7712177634239197,0.8633807897567749,0.7580124735832214,0.8072729110717773
911,"服务经常被运输,包括游乐船,以及远程数据和语音需求的探险运营者使用.",该服务经常用于航运，包括游艇以及有远程数据和语音需求的探险。,该服务常常被航运业使用，包括娱乐船只，以及有远程数据和语音需求的探险活动。,0.8640967011451721,0.8806827664375305,0.8723109364509583,0.8809078931808472,0.8582570552825928,0.8694349527359009
912,您的当地电话服务提供商应该能够提供更多关于连接到该服务的信息.,你当地的电话服务提供商应该能够提供关于连接到这项服务的详细信息。,您的本地电话服务供应商应该能够提供更多有关连接此服务的信息。,0.9306347966194153,0.9257612824440002,0.9281916618347168,0.9434016942977905,0.9478336572647095,0.9456124901771545
913,"计划休息年的人越来越受欢迎,",对于那些计划怎么度过空档年的人来说，游学成为越来越受欢迎的选择。,对于那些计划间隔年的人来说，越来越受欢迎的选择是旅行和学习。,0.8392738103866577,0.6869688034057617,0.7555220127105713,0.8416540622711182,0.6946065425872803,0.7610927224159241
914,"这对于毕业生来说尤其受欢迎,",这在中学毕业生中尤其流行，他们可以在上大学前抽出一年的时间，又不影响他们接受教育。,这在高中毕业生中特别受欢迎，让他们可以在上大学之前休息一年，而不影响他们的教育。,0.7835116386413574,0.6166960000991821,0.6901668906211853,0.8405529260635376,0.6511562466621399,0.7338310480117798
915,"在许多情况下,在国外学习缺学年课程,实际上可以提高你在本国进入高等教育的机会.",很多情况下，在国外参加间隔年课程可以实质上提升你回国升学的机会。,在很多情况下，参加一个海外的间隔年课程实际上可以提高你回到自己国家后进入高等教育的机会。,0.8389406800270081,0.8707624673843384,0.8545553684234619,0.8884007334709167,0.8544422388076782,0.8710906505584717
916,"学生通常会收取学费,",通常情况下，参加这些教育类项目需要交学费。,通常参加这些教育项目需要缴纳学费。,0.7853209972381592,0.6667617559432983,0.7212013602256775,0.8039437532424927,0.7042377591133118,0.7507949471473694
917,"芬兰是一个伟大的船只目的地. ""千湖之国""也拥有数千个岛屿,",芬兰是绝佳的帆船运动圣地， 素有“千湖之乡”的美誉 ，在其湖泊和沿海群岛范围内也含有数千座岛屿。,芬兰是一个很棒的航海目的地。“千湖之国”不仅有成千上万的湖泊，还有数千个岛屿，分布在湖泊和沿海的群岛中。,0.8187164068222046,0.7326902151107788,0.7733182311058044,0.8471095561981201,0.7614873647689819,0.8020197153091431
918,"在群岛和湖泊上,你不一定需要游艇.",在群岛和湖泊之中，游艇并不是必需的。,在群岛和湖泊中，你不一定需要一艘游艇。,0.8460354208946228,0.8412477970123291,0.8436347842216492,0.9628891944885254,0.933055579662323,0.9477376341819763
919,"虽然沿海群岛和最大的湖泊确实足够大,",沿海群岛和最大的几个湖泊的大小足以容纳任何游艇，不过较小的船只甚至皮划艇能带来不同的体验。,虽然沿海的群岛和最大的湖泊确实足够大，可以容纳任何游艇，但小型船只甚至皮划艇提供了不同的体验。,0.802695631980896,0.6642143726348877,0.7269184589385986,0.9312349557876587,0.7059869766235352,0.8031162619590759
920,芬兰每七八人就能乘坐一艘船.,划船是芬兰的一项全国性消遣活动，每七八个人里就有一艘船。,在芬兰，划船是一项全国性的消遣活动，每七到八个人就有一只船。,0.8352436423301697,0.6990983486175537,0.7611307501792908,0.8197013735771179,0.6859482526779175,0.7468839287757874
921,"挪威,瑞典和新西兰相匹配,但其它情况却相当独特 (例如,在荷兰,这个数字是1至40).",挪威、瑞典和新西兰也有类似的情况，但在其他方面很是独特（例如，在荷兰，这个数字是一比四十）。,这与挪威、瑞典和新西兰相匹配，但在其他方面则相当独特（例如，在荷兰这个比例是一对四十）。,0.8763737082481384,0.8505306243896484,0.8632587790489197,0.877362847328186,0.8648744821548462,0.8710739016532898
922,俄罗斯圣彼得堡的大部分波罗的海巡航航班都会在此延长时间.,大多数典型的波罗的海游轮都会在俄罗斯圣彼得堡逗留较长时间。,大多数独特的波罗的海邮轮在俄罗斯圣彼得堡停留时间较长。,0.8262008428573608,0.8160195350646973,0.8210785984992981,0.8003056049346924,0.7910162210464478,0.7956337928771973
923,"这意味着你可以在船上夜间睡觉,",这意味着可以有好几天完整时间来参观这座历史悠久的城市，然后晚上回到船上睡觉。,这意味着你可以在历史悠久的城市游览几天，晚上返回船上休息。,0.8527835011482239,0.6759082674980164,0.7541133761405945,0.8775589466094971,0.7200917601585388,0.7910652160644531
924,"如果您只乘船游到岸边,则不需要单独签证 (2009年).",如果只是在乘船游览的情况下登岸，则不需要单独的签证（规定截至 2009 年）。,如果您只通过船上的短途旅行上岸，那么您不需要单独的签证（截至2009年）。,0.8897948265075684,0.7976763844490051,0.841221272945404,0.8854429125785828,0.8129676580429077,0.8476589918136597
925,"根据图,柏林海上没有任何地方,游览城市也没有包括在游览价格中.",有些邮轮在宣传手册上以德国柏林为亮点。正如从上面地图中看到的那样，柏林并没有靠近大海的地方，而且游船价格并不包括游览这座城市的费用。,一些邮轮的宣传册中提到了德国的柏林。正如您从上面的地图所看到的，柏林离海并不近，且游览这个城市并不包含在邮轮的价格中。,0.7512648701667786,0.6515806913375854,0.6978810429573059,0.7562488317489624,0.6633228063583374,0.7067443132400513
926,"乘坐飞机可以让所有年龄段和背景的人感到害怕,",对于各个年龄和背景的人来说，乘飞机旅行都可能成为恐怖的经历，尤其是在以前从未乘坐过飞机或有过痛苦经历的情况下。,乘飞机旅行对各种年龄和背景的人来说可能是一种令人害怕的经历，尤其是对于那些没有乘坐过飞机或经历过创伤事件的人。,0.7980611324310303,0.6669648885726929,0.7266475558280945,0.8245715498924255,0.6910948753356934,0.7519559264183044
927,这不像许多人对其他事物的个人恐惧和不喜欢一样.,这并不是丢人的事情：这和很多人对其他东西抱有的恐惧和厌恶没什么两样。,这并不是需要感到羞愧的事情：它与许多人所拥有的个人恐惧和不喜欢的事物没有什么不同。,0.8166592717170715,0.7469003796577454,0.7802236676216125,0.8130745887756348,0.7144001722335815,0.7605502009391785
928,"对于一些人来说,了解飞机的运作方式和飞行过程中发生的事情,可能有助于克服基于未知或无法控制的恐惧.",对一些人来说，如果要克服因未知事物或不可控制的状况而产生的恐惧，了解飞机的工作原理和飞行的程序可能会有帮助。,对一些人来说，了解一些关于飞机是如何工作的，以及飞行过程中会发生什么，可能有助于克服基于未知或缺乏控制感的恐惧。,0.8339619040489197,0.81708824634552,0.8254388570785522,0.8946964740753174,0.862891435623169,0.8785061836242676
929,"快速送货公司得到很好的报酬. 经常,在紧急维修时,时间非常重要,即有商业文件,商品或备件.",快递公司可因快速交付货物而获取高酬劳。很多时候，时间对于商务文件、商品或用于紧急维修的零部件而言非常重要。,快递公司因为快速送达而获得丰厚的报酬。对于商业文件、商品或紧急维修所需的备件来说，时间往往非常重要。,0.7649664878845215,0.7336100339889526,0.7489601969718933,0.7945197224617004,0.7805749773979187,0.7874855995178223
930,"在某些航线上,大型公司拥有自己的飞机,但在其他航线和小型公司上,存在问题.",在某些航线上，大型公司有自己的飞机，但对于其他航线和小公司来说，就有问题了。,在某些航线上，大公司拥有自己的飞机，但对于其他航线和较小的公司来说，就出现了问题。,0.9229361414909363,0.8955129384994507,0.90901780128479,0.9240690469741821,0.8858864307403564,0.904574990272522
931,"如果他们用空运运送货物,在某些航线上,可能需要几天才能通过卸货和海关.",如果他们使用航空的方式运输货物，在某些航线上，可能要花几天的时间才能卸货和通关。,如果他们通过空运运输货物，在某些航线上，可能需要几天才能完成卸货和通关。,0.907565712928772,0.8690322041511536,0.8878811001777649,0.9392300248146057,0.9357679486274719,0.9374958276748657
932,"航空公司的规定不允许他们没有乘客的行李,",最快的方法就是把它作为托运行李承运。根据航空公司规定，禁止载运未登机旅客的行李，而这时就需要你在场。,唯一让它更快到达的方法就是把它作为托运行李寄出。航空公司的规定不允许没有旅客的行李寄送，这就是你的角色。,0.7924495935440063,0.665848433971405,0.7236536145210266,0.8803125023841858,0.6961380243301392,0.7774668335914612
933,飞行第一班或商业班的显而易见方式是为此特权支付大量的资金 (或者更好的是让公司为您做).,乘坐头等舱或商务舱最明显的方式是花一大笔钱来享受这种特权（或者，更好的方式是让你的公司给你出钱乘坐）。,坐头等舱或商务舱显而易见的方式就是掏出一大笔钱来享受这一特权（或者，更好的是，让你的公司为你支付）。,0.7892022728919983,0.7740445137023926,0.7815499305725098,0.8318442702293396,0.8060501217842102,0.8187440633773804
934,"但这并不便宜:作为严格的规则,您可以期望为商业付费高达4倍,",然而，这并不便宜：根据粗略估算，商务舱的票价可能是普通经济舱的 4 倍，头等舱的票价更是 11 倍之高！,然而，这并不便宜：根据粗略的经验法则，商务舱的票价通常是经济舱的四倍，头等舱则是经济舱的十一倍！,0.7042328119277954,0.6543121933937073,0.6783552765846252,0.7103305459022522,0.660140335559845,0.6843163967132568
935,"总体而言,从A到B直航班上,甚至没有意义寻求商业或一级座椅的折扣.",一般来说，从 A 地直飞 B 地，压根没必要去找商务舱或头等舱的打折机票。,一般来说，寻找从A到B的直飞商务舱或头等舱折扣是没有意义的。,0.7471047043800354,0.7359458804130554,0.7414833307266235,0.7644354104995728,0.7784508466720581,0.7713794112205505
936,"航空公司知道,有一群飞行员愿意为快速和舒适的飞行,",航空公司非常清楚，有一些核心乘客愿花高价获得快速、舒适出行的特权，因此航空公司会相应地收取费用。,航空公司很清楚，有一群核心的乘客愿意花高价换取快速和舒适的出行体验，因此他们会相应地定价。,0.8010823726654053,0.7023344039916992,0.7484654188156128,0.8431492447853088,0.7224876880645752,0.7781689167022705
937,"摩尔多瓦首都是吉西内乌.当地语言是罗马尼亚语,但俄罗斯语广泛使用.",摩尔多瓦的首都是基希讷乌。当地语言是罗马尼亚语，但俄语也被广泛使用。,摩尔多瓦的首都是基希讷乌。当地语言是罗马尼亚语，但俄语被广泛使用。,0.92195063829422,0.9118653535842896,0.9168802499771118,0.9246915578842163,0.9250734448432922,0.9248824119567871
938,"摩尔多瓦是一个多民族共和国,",摩尔多瓦是一个多民族共和国，饱受民族冲突之苦。,摩尔多瓦是一个多民族的共和国，曾经经历过民族冲突。,0.9653022885322571,0.8347938060760498,0.8953171372413635,0.9559510350227356,0.8104036450386047,0.8771807551383972
939,"1994年,这场冲突导致莫尔多瓦东部建立自称为特斯尼斯特里亚共和国,该共和国拥有自己的政府和货币,但没有被联合国任何成员国承认.",1994 年，这场冲突导致摩尔多瓦东部自诩为德涅斯特河沿岸共和国的成立。该共和国有自己的政府和货币，但没有得到任何联合国成员国的认可。,在1994年，这场冲突导致了自称的摩尔多瓦东部德涅斯特共和国的成立，该共和国拥有自己的政府和货币，但未被任何联合国会员国承认。,0.8962307572364807,0.8853175640106201,0.8907407522201538,0.8954094052314758,0.895721971988678,0.8955656886100769
940,"尽管政治谈判失败,但摩尔多瓦的两部分地区恢复了经济联系.",尽管政治谈判失败，但摩尔多瓦这两个地区的经济联系得以重建。,尽管政治谈判失败，摩尔多瓦这两个地区之间的经济联系已经重新建立。,0.8995762467384338,0.8931939005851746,0.8963736891746521,0.8797449469566345,0.8439675569534302,0.861484944820404
941,摩尔多瓦的主要宗教是东正教.,摩尔多瓦 (Moldova) 的主要宗教是东正教。,摩尔多瓦主要的宗教是东正教基督教。,0.9700651168823242,0.8946208357810974,0.9308167099952698,0.9597489833831787,0.9207771420478821,0.9398592710494995
942,"伊兹米尔是土耳其第三大城市,人口约为3700万人,",伊兹密尔是土耳其第三大城市，人口约 370 万，它是土耳其第二大港口，仅次于伊斯坦布尔，它也是一个繁忙的交通枢纽。,伊兹密尔是土耳其第三大城市，人口约370万人，是仅次于伊斯坦布尔的第二大港口，也是一个非常好的交通枢纽。,0.8994017839431763,0.7680320143699646,0.8285419344902039,0.9217053651809692,0.760915994644165,0.8336282968521118
943,"史密尔纳是古城,现在是一个现代化的,发达的,繁忙的商业中心,位于一个巨大的海湾周围,被山脉包围.",曾经是士麦那 (Smyrna) 古城，如今已成为一个现代化、发达且繁忙的商业中心，周围是巨大的海湾和群山。,曾经是古城斯美尔纳，现在是一个现代化、发达且繁忙的商业中心，位于一个巨大的海湾周围，四周环绕着群山。,0.8211401104927063,0.8063596487045288,0.8136827349662781,0.8887025117874146,0.8710068464279175,0.8797656893730164
944,"广的大道,玻璃面的建筑物和现代商场都配有传统的红屋顶,18世纪的市场,旧的清真寺和教堂,",在宽阔的林荫大道、玻璃外墙的建筑和现代化的购物中心之间，散布着传统的红瓦屋顶、18 世纪的市场以及古老的清真寺和教堂，不过这座城市比传统的土耳其更有地中海欧洲的氛围。,宽阔的林荫大道、玻璃立面的建筑和现代购物中心点缀着传统的红瓦屋顶、18世纪的市场，以及古老的清真寺和教堂，尽管这座城市的氛围更像是地中海欧洲，而非传统的土耳其。,0.8563771843910217,0.7366765141487122,0.7920297384262085,0.8692255616188049,0.7459660172462463,0.8028926253318787
945,"哈尔达斯维克村庄可以看到附近的爱斯图罗伊岛,",在哈尔达斯维克村 (Haldarsvík) 可以欣赏附近依斯特洛伊岛 (Eysturoy) 的美景。村中有一个与众不同的八角形教堂。,哈尔达斯维克村可以俯瞰到附近的艾斯图罗伊岛，同时还有一座独特的八角形教堂。,0.8646711707115173,0.7099348902702332,0.7797001004219055,0.9336826205253601,0.7941824793815613,0.8583012223243713
946,"在教堂院内,有一些墓地上有趣的石雕塑.",教堂墓地里，一些坟墓上方摆着有趣的大理石鸽子雕塑。,在教堂墓地里，有一些有趣的大理石鸽子雕塑在几个坟墓上。,0.864192008972168,0.8110567331314087,0.8367816805839539,0.8903802633285522,0.8243043422698975,0.8560691475868225
947,"值得一半小时的漫步,",在这个迷人的村庄漫步半小时是值得的。,在这个引人入胜的村庄闲逛半个小时是很值得的。,0.7821559309959412,0.6759760975837708,0.7252000570297241,0.7490724325180054,0.637516975402832,0.6888071894645691
948,"据说, 布莱恩爵士在一段关于它的光荣的故事中,",向北可轻松抵达浪漫迷人的辛特拉镇；它是拜伦勋爵笔下为人称道的乐土，并因此为外国人所熟知。,北面不远处就是那浪漫迷人的辛特拉小镇，这里因拜伦勋爵对其辉煌的赞美而为外国人所知。,0.6094531416893005,0.544634997844696,0.5752238631248474,0.646685004234314,0.5691490173339844,0.6054447293281555
949,"斯科特尔布巴士403定期前往辛特拉,停在卡布达罗卡.",Scotturb 403 路公共汽车定期发车前往辛特拉 (Sintra)，在罗卡角停靠。,斯科图尔布公交403号线定期前往辛特拉，并在卡博达罗卡停靠。,0.7632521390914917,0.7319269776344299,0.7472614049911499,0.8597501516342163,0.8199349641799927,0.8393706679344177
950,"参观法蒂马圣母的伟大的圣所 (圣地),这是全世界著名的玛丽亚异象的场所.",也可以到北部参观法蒂玛圣母院（圣地），它是举世闻名的圣母玛丽亚显现之地。,还可以去北边参观法蒂玛圣母大圣殿（圣地），这是一个全球著名的玛利亚显现场所。,0.8237344026565552,0.8106224536895752,0.8171258568763733,0.8555278778076172,0.8224180936813354,0.8386462926864624
951,"请记住,你基本上正在访问一个群众坟墓,",请记住，你其实是在参观一个巨大的万人坑遗址，该遗址对世界上一大群体有着难以估量的意义。,请记住，你其实是在参观一个巨大的万人坑遗址，该遗址对世界上一大群体有着难以估量的意义。,0.7683913707733154,0.6450521945953369,0.70134037733078,0.7683913707733154,0.6450521945953369,0.70134037733078
952,"许多人仍然活着, 那些在此生存的男人和女人, 还有更多的人,",还是有许多男女在这里幸存了下来，他们如今仍然健在；而更多人的亲人，有的在那里被屠杀，有的一直做苦工到死，犹太人和非犹太人都是如此。,仍然有许多男女活着，他们在这里幸存下来，还有许多人失去了在那儿被谋杀或工作至死的亲人，无论是犹太人还是非犹太人。,0.7357451319694519,0.6307451128959656,0.6792110800743103,0.7666453123092651,0.6571778059005737,0.7077034711837769
953,"请对待这个网站,并尊重它,不要对大屠杀或纳粹开玩笑.",请给予此地应得的尊严、庄严和尊重。不要用大屠杀或纳粹开玩笑。,请以应有的尊严、庄重和敬意对待这个场所。不要开关于大屠杀或纳粹的玩笑。,0.805423378944397,0.7665804624557495,0.7855219841003418,0.8262592554092407,0.7517973184585571,0.7872715592384338
954,"不要通过标记或划痕涂料,破坏网站.",切勿在建筑物上做标记或涂鸦，以免破坏遗址。,请勿在建筑物上涂鸦或划伤，使场所受到损坏。,0.7763563394546509,0.7242733240127563,0.7494109869003296,0.7473682165145874,0.7063296437263489,0.7262696027755737
955,"巴塞罗那的官方语言是加泰罗尼亚语和西班牙语. 大约一半的人更喜欢说加泰罗尼亚语,绝大多数人理解它,几乎每个人都知道西班牙语.",巴塞罗那的官方语言为加泰罗尼亚语和西班牙语。大约一半的当地人更愿意说加泰罗尼亚语，绝大多数人都听懂加泰罗尼亚语，至于西班牙语，几乎每个人都能听懂。,巴塞罗那的官方语言是加泰罗尼亚语和西班牙语。大约一半的人 предпочие使用加泰罗尼亚语，大多数人能够理解它，几乎每个人都会说西班牙语。,0.9258661270141602,0.9033704996109009,0.9144799709320068,0.9401646256446838,0.8790437579154968,0.9085773825645447
956,"然而,大多数标志只用加泰罗尼亚语表示,因为加泰罗尼亚是法律规定第一个官方语言.",然而，大多数指示牌都只使用加泰罗尼亚语，因为这是法律规定的第一官方语言。,然而，大多数标识仅以加泰罗尼亚语显示，因为法律规定它为第一官方语言。,0.895962119102478,0.8931037187576294,0.8945306539535522,0.9102009534835815,0.911109447479248,0.9106550216674805
957,"然而,公共交通工具和其他设施中,西班牙语也很广泛使用.",然而，公共交通和其他设施也广泛使用西班牙语。,然而，西班牙语在公共交通和其他设施中也被广泛使用。,0.8734142780303955,0.9178816676139832,0.8950960040092468,0.9073872566223145,0.9150407314300537,0.9111979007720947
958,"定期在地铁的公告仅用加泰罗尼亚语进行,但无计划的中断通过自动系统在包括西班牙语,英语,法语,阿拉伯语和日语在内的各种语言中进行公告.",地铁里的定期广播只有加泰罗尼亚语，但自动系统会用多种语言进行临时广播，包括西班牙语、英语、法语、阿拉伯语和日语。,地铁的常规公告只用加泰罗尼亚语发布，但未计划的中断会通过自动系统用多种语言进行公告，包括西班牙语、英语、法语、阿拉伯语和日语。,0.8140966892242432,0.8578259944915771,0.8353894352912903,0.8723908066749573,0.8945618867874146,0.8833371996879578
959,"巴黎人以自私,粗鲁和傲慢的声誉.",巴黎人是出了名的以自我中心、粗鲁和傲慢。,巴黎人被认为是自我中心、粗鲁和傲慢的。,0.8242567181587219,0.7582923173904419,0.7898997068405151,0.8103179931640625,0.7766605615615845,0.7931323647499084
960,"虽然这通常只是一个不准确的刻板印象,但在巴黎相处的最佳方式仍然是表现出自己最好的行为,像一个""高尚""的人一样.",虽然这通常只是一种不准确的刻板印象，但在巴黎生活的最佳方式仍然是尽量举止得当，表现得像一个有 “bien élevé”（教养良好）的人。这会让参加社会活动变得容易得多。,虽然这通常只是一个不准确的刻板印象，但在巴黎相处的最好方式还是表现得得体一些，像一个“bien élevé”（受过良好教育的人）那样。这会让你的出行变得容易得多。,0.8566917181015015,0.7632773518562317,0.8072912096977234,0.867837131023407,0.7712072134017944,0.8166738152503967
961,"如果你表现出一些基本的礼貌, 巴黎人的突然外观将会迅速蒸发.",如果你表现出一点基本的礼貌，巴黎人粗鲁的表现很快就会消失无踪。,巴黎人的冷淡外表如果你表现出一些基本的礼貌，马上就会消失。,0.8602609038352966,0.8442030549049377,0.8521562814712524,0.8544334173202515,0.8565029501914978,0.8554669618606567
962,"普利特维斯湖国家公园是森林林的,主要有树,树和松树,",普利特维茨湖国家公园森林茂密，主要树种有山毛榉、云杉和冷杉，并以高山和地中海植被混合为特色。,普利特维采湖国家公园林木繁茂，主要生长有山毛榉、云杉和冷杉树，植物种类则兼具阿尔卑斯和地中海的特色。,0.83424973487854,0.7254618406295776,0.7760618329048157,0.8304692506790161,0.699002742767334,0.7590858936309814
963,"由于其微气候范围,不同土壤和不同高度,它具有显著的各种植物社区.",由于小气候、土壤和海拔高度的多样性，这里的植物群落种类非常丰富，并因此闻名于世。,由于其微气候的多样性、土壤的不同以及海拔高度的变化，这里有着显著丰富的植物群落种类。,0.7211133241653442,0.695391058921814,0.7080186605453491,0.8060140609741211,0.7542997002601624,0.7792998552322388
964,鱼类的种类,该地区也是各类动物和鸟类的家园。,这个地区也是各种动物和鸟类物种的栖息地。,0.6297430396080017,0.5591352581977844,0.5923424363136292,0.6443739533424377,0.556006669998169,0.5969377160072327
965,"欧洲棕熊,狼,,,,野猫和鱼等稀有动物,以及许多其他常见物种",在那里可以看到欧洲棕熊、狼、鹰、猫头鹰、猞猁、野猫和松鸡等稀有动物以及许多更常见的物种,在那里可以找到稀有的动物，如欧洲棕熊、狼、鹰、猫头鹰、猞猁、野猫和松鸡，以及许多其他常见物种。,0.8723118305206299,0.8006749749183655,0.8349596858024597,0.872400164604187,0.7866529822349548,0.8273107409477234
966,"参观寺院时,妇女必须穿着子,",女性在参观修道院时必须穿裙子，裙子必须及膝，肩膀也要覆盖住。,在参观修道院时，女性需要穿着覆盖膝盖的裙子，并且肩膀也要得到遮盖。,0.827437698841095,0.728178858757019,0.7746415138244629,0.8472656607627869,0.6978244185447693,0.7653180360794067
967,"许多修道院都为未准备的妇女提供包裹, 但如果你带来自己的, 尤其是有亮色的,",大多数修道院都会为没有准备的女性提供裹身衣，但如果你自己带，尤其是颜色鲜艳的，门口的修道士会向你投来抿嘴一笑。,大多数寺庙都会为没有准备的女性提供披肩，但如果你自带一条，特别是那种鲜艳的颜色，你会收到门口的和尚或尼姑的微笑。,0.8443324565887451,0.7793420553207397,0.8105365633964539,0.8059885501861572,0.7426702380180359,0.773034930229187
968,"为了保护自己的身体,",同理，男士也必须穿着长裤，遮住膝盖。,与此类似，男士必须穿着覆盖膝盖的裤子。,0.5982486009597778,0.5494381785392761,0.5728055238723755,0.5883336663246155,0.5356005430221558,0.5607300400733948
969,"穿着这些子,你可能不舒服. 穿着这些子,你会觉得不舒服.",也可以从入口处的存衣柜借到，但衣服并不是每次有人穿过后都会洗，所以这些裙子穿起来可能会有点不舒服。全部都是均码哦!,这件也可以从入口处借用，不过这些衣服不会在每个用户后清洗，所以你可能会觉得穿这些裙子不太舒服。男士的款式是统一尺码！,0.7238809466362,0.5802595019340515,0.6441618800163269,0.775616466999054,0.6114112734794617,0.6837940812110901
970,"像地中海地区的类似地区一样,马洛尔科菜的基础是面包,蔬菜和肉类 (尤其是猪肉),",马略卡岛的菜肴和地中海相似地区的菜肴一样，主要以面包、蔬菜和肉类（尤其是猪肉）为基础，而且完全使用橄榄油。,马略卡的烹饪，与地中海类似地区的饮食文化一样，主要以面包、蔬菜和肉类（特别是猪肉）为基础，并广泛使用橄榄油。,0.8717451691627502,0.8011701703071594,0.8349689841270447,0.8673600554466248,0.7940595149993896,0.8290927410125732
971,"特别是在夏季,人们喜欢吃的简单晚餐是Pamb Oli:面包含橄油,番茄以及可用的任何香料,如奶酪,鱼等.",Pa amb Oli 是一种在夏天尤为流行的简单晚餐：面包搭配橄榄油、番茄，手头上任何佐料都可加入，比如奶酪、金枪鱼等。,一种简单受欢迎的晚餐，特别是在夏天，就是“Pa amb Oli”：涂抹橄榄油的面包，加上番茄和各种可用的调料，比如奶酪、金枪鱼等等。,0.778098464012146,0.75173020362854,0.7646870613098145,0.8248468637466431,0.7848315238952637,0.8043417930603027
