id,translated_france,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
763,"Bien que de nombreux animaux du parc soient habitués à voir des humains, la faune est néanmoins sauvage et ne doit pas être nourrie ni dérangée.","Bien que de nombreux animaux du parc soient habitués à voir des humains, il s'agit néanmoins d'espèces sauvages ; veuillez ne pas les nourrir ni les déranger.","Bien que de nombreux animaux du parc soient habitués à voir des humains, la faune reste sauvage et ne doit pas être nourrie ni dérangée.",0.8622738122940063,0.8335868120193481,0.8476877212524414,0.9904484748840332,0.9948575496673584,0.9926481246948242
764,"Selon les autorités du parc, restez à au moins 100 mètres des ours et des loups et 25 mètres de tous les autres animaux sauvages!","Selon les autorités du parc, il faut se tenir à au moins 100 mètres des ours et des loups et à 25 mètres de tous les autres animaux sauvages !","Selon les autorités du parc, restez à au moins 100 mètres des ours et des loups et à 25 mètres de tous les autres animaux sauvages !",0.9593218564987183,0.9404239058494568,0.9497789144515991,0.9926203489303589,0.9881124496459961,0.9903612732887268
765,"Peu importe à quel point ils semblent dociles, les bisons, les elk, les elk, les ours et presque tous les grands animaux peuvent attaquer.","Aussi dociles qu’ils puissent paraître, le bison, l’élan, l’orignal, l’ours et presque tous les grands animaux peuvent attaquer.","Peu importe à quel point ils peuvent avoir l'air dociles, les bisons, les élans, les orignaux, les ours et presque tous les grands animaux peuvent attaquer.",0.8500901460647583,0.8040808439254761,0.8264456391334534,0.9466506242752075,0.905697226524353,0.9257212281227112
766,"Chaque année, des dizaines de visiteurs sont blessés parce qu'ils n'ont pas gardé une distance appropriée. Ces animaux sont grands, sauvages et potentiellement dangereux, alors donnez-leur leur place.","Chaque année, des dizaines de visiteurs sont blessés parce qu’ils n’ont pas gardé une distance suffisante. Ces animaux sont grands, sauvages et potentiellement dangereux, alors donnez-leur de l’espace.","Chaque année, des dizaines de visiteurs sont blessés parce qu'ils n'ont pas gardé une distance appropriée. Ces animaux sont grands, sauvages et potentiellement dangereux, alors laissez-leur de l'espace.",0.9453402161598206,0.9300664663314819,0.9376411437988281,0.9785317182540894,0.9676786065101624,0.9730748534202576
767,"En outre, sachez que les odeurs attirent les ours et les autres animaux sauvages.","De plus, sachez que les odeurs attirent les ours et autres animaux sauvages, alors évitez de transporter ou de cuisiner des aliments odorants et gardez le camp propre.","De plus, sachez que les odeurs attirent les ours et d'autres animaux sauvages, alors évitez de transporter ou de cuisiner des aliments odorants et gardez un camp propre.",0.9328103065490723,0.7997101545333862,0.8611475825309753,0.934009313583374,0.8014323115348816,0.8626567125320435
768,"Apia est la capitale des Samoa, une ville située sur l'île d'Upolu, avec une population de moins de 40.000 habitants.",Apia est la capitale des Samoa. La ville se trouve sur l'île d'Upolu et compte un peu moins de 40 000 habitants.,Apia est la capitale de Samoa. La ville est située sur l'île d'Upolu et a une population d'un peu moins de 40 000 habitants.,0.9110360145568848,0.9149875044822693,0.9130074381828308,0.9306958913803101,0.9150934219360352,0.9228286743164062
769,Apia a été fondée dans les années 1850 et est la capitale officielle des Samoa depuis 1959.,Apia a été fondée dans les années 1850 et est la capitale officielle des Samoa depuis 1959.,Apia a été fondée dans les années 1850 et est la capitale officielle des Samoa depuis 1959.,1.0,1.0,1.0,1.0,1.0,1.0
770,"Le port a été le site d'un infâme conflit naval en 1889 lorsque sept navires d'Allemagne, des États-Unis et de Grande-Bretagne ont refusé de quitter le port.","Le port a été le site d’une impasse navale tristement célèbre en 1889, lorsque sept navires d’Allemagne, des États-Unis et de Grande-Bretagne ont refusé de quitter le port.","Le port a été le site d'une célèbre impasse navale en 1889 lorsque sept navires d'Allemagne, des États-Unis et de Grande-Bretagne ont refusé de quitter le port.",0.9258137941360474,0.9191713929176331,0.922480583190918,0.9494360089302063,0.9664084911346436,0.9578470587730408
771,"Tous les navires ont été coulés, sauf un croiseur britannique.","Tous les navires furent coulés, à l’exception d’un croiseur britannique. Près de 200 Américains et Allemands perdirent la vie.","Tous les navires ont été coulés, sauf un croiseur britannique. Près de 200 vies américaines et allemandes ont été perdues.",0.9183171391487122,0.7879631519317627,0.8481609225273132,0.9642894268035889,0.8625510334968567,0.9105873107910156
772,"Pendant la lutte pour l'indépendance organisée par le mouvement Mau, un rassemblement pacifique dans la ville a entraîné l'assassinat du chef suprême Tupua Tamasese Lealofi III.","Le chef suprême Tupua Tamasese Lealofi III fut assassiné lors un rassemblement pacifique qui se tenait en ville, durant la luttee de l’indépendance organisée par le mouvement Mau.","Lors de la lutte pour l'indépendance organisée par le mouvement Mau, un rassemblement pacifique dans la ville a abouti à la mort du chef suprême Tupua Tamasese Lealofi III.",0.8658742904663086,0.8579018115997314,0.8618695735931396,0.9706069231033325,0.9714436531066895,0.9710251092910767
773,"Auckland est composé de deux ports, les plus populaires étant situés dans trois zones.","Les plages sont nombreuses, car Auckland est à cheval sur deux ports. Les plus populaires se trouvent dans trois zones.","Il y a de nombreuses plages, en raison de la situation d'Auckland entre deux ports. Les plus populaires se trouvent dans trois zones.",0.8688037395477295,0.8192625641822815,0.8433062434196472,0.8414695262908936,0.7664812207221985,0.8022268414497375
774,Les plages de North Shore (dans le district de North Harbour) sont sur l'océan Pacifique et s'étendent de Long Bay au nord à Devonport au sud.,Les plages du North Shore (dans le district de North Harbour) se trouvent sur l'océan Pacifique et s'étendent de Long Bay au nord à Devonport au sud.,Les plages de la North Shore (dans le district de North Harbour) se trouvent sur l'océan Pacifique et s'étendent de Long Bay au nord jusqu'à Devonport au sud.,0.9890815019607544,0.9859365224838257,0.9875065088272095,0.978983998298645,0.9636666774749756,0.9712649583816528
775,"La plupart sont des plages de sable où il y a une nage sûre, et la plupart ont l'ombre des pohutukawa.","Presque toutes les plages sont sablonneuses et permettent de se baigner en toute sécurité, et la plupart sont ombragées par des pohutukawa.","Ils sont presque tous des plages de sable avec une baignade sécurisée, et la plupart ont de l'ombre fournie par des arbres pohutukawa.",0.8068071007728577,0.7967404127120972,0.8017421364784241,0.8791710138320923,0.8545482754707336,0.8666847944259644
776,"Les plages de Tamaki Drive sont sur le port de Waitemata, dans les banlieues luxueuses de Mission Bay et St Heliers dans le centre d'Auckland.","Les plages de Tamaki Drive se trouvent sur le port de Waitemata, dans la banlieue chic de Mission Bay et de Saint Heliers dans le centre d’Auckland.","Les plages de Tamaki Drive se trouvent sur le port de Waitemata, dans les quartiers huppés de Mission Bay et St Heliers, à Auckland central.",0.935693621635437,0.9440672993659973,0.9398617744445801,0.9236088395118713,0.935674786567688,0.9296026229858398
777,"Ce sont des plages familiales parfois bondées, avec une bonne gamme de magasins bordant la côte.","Ces plages, parfois très fréquentées par les familles, disposent de nombreuses boutiques le long du littoral. La baignade y est sans danger.",Ce sont des plages familiales parfois bondées avec une bonne gamme de magasins sur le rivage. La baignade est sûre.,0.7870854139328003,0.7447030544281006,0.7653079032897949,0.9318841695785522,0.8714920282363892,0.9006768465042114
778,"La bière locale principale est ""Number One"", ce n'est pas une bière complexe, mais agréable et rafraîchissante.","La principale bière locale est la « Number One », une bière assez ordinaire, mais savoureuse et rafraîchissante. Il existe aussi une autre bière locale, la « Manta ».","La bière locale principale est 'Number One', ce n'est pas une bière complexe, mais agréable et rafraîchissante. L'autre bière locale s'appelle ""Manta"".",0.8406326770782471,0.8317425847053528,0.8361640572547913,0.963921844959259,0.9247662425041199,0.943938136100769
779,"Il y a beaucoup de vins français à boire, mais les vins néo-zélandais et australiens pourraient voyager mieux.","Il y a beaucoup de vins français à déguster, mais les vins néo-zélandais et australiens voyageront peut-être mieux.","Il existe de nombreux vins français à déguster, mais les vins néo-zélandais et australiens pourraient mieux voyager.",0.9565601348876953,0.9383752346038818,0.9473804235458374,0.9532421231269836,0.9500292539596558,0.9516329169273376
780,"L'eau du robinet est parfaitement sûre à boire, mais l'eau en bouteille est facile à trouver si vous avez peur.","Vous pouvez boire l'eau du robinet local sans danger, mais vous pouvez facilement trouver de l'eau en bouteille si vous avez des craintes à son sujet.","L'eau du robinet locale est parfaitement sûre à boire, mais il est facile de trouver de l'eau en bouteille si vous avez des craintes.",0.8282350301742554,0.807030975818634,0.8174954652786255,0.9412886500358582,0.9060187339782715,0.9233169555664062
781,"Pour les Australiens, l'idée de café "" blanc plat "" est étrangère. Un noir court est un "" espresso "", le cappuccino est amassé en crème (pas de mousse) et le thé est servi sans lait.","Pour les Australiens, l'idée d'un « café crème » est étrangère. Un noir court est un « espresso », le cappuccino est rempli de crème (pas de mousse) et le thé est servi sans lait.","Pour les Australiens, l'idée de café 'flat white' est étrangère. Un court noir est un 'espresso', le cappuccino est servi copieux avec de la crème (et non de la mousse), et le thé est servi sans lait.",0.9619495868682861,0.9516645073890686,0.956779420375824,0.9371422529220581,0.9199584126472473,0.9284707903862
782,Le chocolat chaud est conforme aux normes belges.,Le chocolat chaud est conforme aux normes belges. Les jus de fruits sont chers mais excellents.,Le chocolat chaud est à la hauteur des standards belges. Les jus de fruits sont chers mais excellents.,0.9280661344528198,0.8442516922950745,0.8841770887374878,0.8825331926345825,0.8055939078330994,0.8423102498054504
783,"De nombreux voyages au récif sont effectués toute l'année, et les blessures dues à l'une ou l'autre de ces causes sur le récif sont rares.","De nombreux voyages sur le récif sont effectués tout au long de l'année, et les blessures dues à l'une de ces causes sur le récif sont rares.","De nombreux voyages vers le récif sont effectués tout au long de l'année, et les blessures dues à l'un de ces causes sur le récif sont rares.",0.9388198852539062,0.945531964302063,0.9421640038490295,0.933898389339447,0.9417560696601868,0.9378107786178589
784,"Toutefois, prenez conseil auprès des autorités, obéissez à tous les signes et faites attention aux avertissements de sécurité.","Néanmoins, suivez les conseils des autorités, obéissez à tous les panneaux et prêtez une attention particulière aux avertissements de sécurité.","Pourtant, suivez les conseils des autorités, respectez tous les panneaux et prêtez une attention particulière aux avertissements de sécurité.",0.9190141558647156,0.9011090993881226,0.9099736213684082,0.881934404373169,0.8777319192886353,0.879828155040741
785,Les méduses de boîte se produisent près des plages et des étroits des rivières d'octobre à avril au nord de 1770.,"D'octobre à avril, au nord de 1770, les méduses-boîtes arrivent près des plages et des estuaires de rivières. Elles peuvent également parfois être aperçues en dehors de cette période.",Les méduses-boîtes se rencontrent près des plages et des estuaires de rivières d'octobre à avril au nord de 1770. On peut les trouver occasionnellement en dehors de ces périodes.,0.8685367107391357,0.8057005405426025,0.8359395265579224,0.9185507297515869,0.8582833409309387,0.8873950242996216
786,"Les requins existent, mais ils attaquent rarement les humains.","Les requins existent, mais ils attaquent rarement les humains. La plupart d'entre eux ont peur des humains et s'en écarteraient.","Les requins existent, cependant ils attaquent rarement les humains. La plupart des requins ont peur des humains et s'éloignent.",0.9732770919799805,0.8281207084655762,0.8948505520820618,0.956209123134613,0.852853000164032,0.9015785455703735
787,"Les crocodiles d'eau salée ne vivent pas activement dans l'océan, leur habitat principal se trouve dans les estuaires des rivières au nord de Rockhampton.","Les crocodiles d’eau salée ne vivent pas activement dans l’océan, leur habitat principal se trouve dans les estuaires des rivières au nord de Rockhampton.","Les crocodiles marins ne vivent pas activement dans l'océan, leur habitat principal se trouve dans les estuaires de rivières au nord de Rockhampton.",0.9865356683731079,0.9764342308044434,0.9814589619636536,0.9519611597061157,0.9764066934585571,0.9640289545059204
788,"En réservant à l'avance, le voyageur a la tranquillité d'esprit qu'il aura un endroit où dormir une fois arrivé à sa destination.",La réservation à l'avance donne au voyageur la tranquillité d'esprit de savoir qu'il aura un endroit où dormir une fois arrivé à destination.,Réserver à l'avance offre au voyageur la tranquillité d'esprit de savoir qu'il aura un endroit où dormir à son arrivée à destination.,0.9124023914337158,0.9087965488433838,0.9105959534645081,0.8874267339706421,0.8956878185272217,0.891538143157959
789,"Les agents de voyages ont souvent des accords avec des hôtels spécifiques, bien que vous puissiez trouver possible de réserver d'autres types d'hébergement, comme des terrains de camping, par l'intermédiaire d'un agent de voyages.","Les agences de voyage ont souvent des accords avec des hôtels spécifiques, mais vous pouvez également réserver par l'intermédiaire d'agences de voyage d'autres types d'hébergement, comme des aires de camping.","Les agents de voyage ont souvent des accords avec des hôtels spécifiques, bien que vous puissiez trouver possible de réserver d'autres types d'hébergement, comme des terrains de camping, par l'intermédiaire d'un agent de voyage.",0.8964408040046692,0.9107214212417603,0.9035246968269348,0.9959683418273926,0.9959683418273926,0.9959683418273926
790,"Les agents de voyage offrent généralement des colis comprenant le petit déjeuner, des arrangements de transport vers/à l'aéroport ou même des colis combinés de vols et d'hôtels.","Les agences de voyage proposent généralement des forfaits comprenant le petit déjeuner, le service de transport depuis/vers l'aéroport ou même des forfaits combinant le vol et l'hébergement.","Les agents de voyage proposent généralement des forfaits incluant le petit déjeuner, des arrangements de transport vers/depuis l'aéroport, ou même des forfaits vol et hôtel combinés.",0.8977401256561279,0.8806601166725159,0.8891181349754333,0.9090665578842163,0.907477855682373,0.9082715511322021
791,Ils peuvent également réserver pour vous si vous avez besoin de temps pour réfléchir à l'offre ou pour obtenir d'autres documents pour votre destination (par exemple visa).,"Ils peuvent également retenir la réservation pour vous si vous avez besoin de temps pour réfléchir à l'offre ou vous procurer d'autres documents nécessaires pour votre destination (par exemple, un visa).","Ils peuvent également maintenir la réservation pour vous si vous avez besoin de temps pour réfléchir à l'offre ou pour obtenir d'autres documents pour votre destination (par exemple, un visa).",0.9508256912231445,0.9154543876647949,0.9328048825263977,0.968937873840332,0.9434854984283447,0.9560423493385315
792,Toutes les modifications ou demandes doivent toutefois être transmises au touriste et non directement à l'hôtel.,Toute modification ou demande doit cependant être adressée à l’agence de voyages d’abord et non directement à l’hôtel.,Toute modification ou demande doit d'abord être transmise par l'intermédiaire de l'agence de voyage et non directement auprès de l'hôtel.,0.8819795250892639,0.8260127305984497,0.8530791401863098,0.8758357167243958,0.8448269367218018,0.8600519299507141
793,"Pour certains festivals, la grande majorité des personnes qui assistent à des festivals de musique décident de camper sur place, et la plupart des personnes qui y assistent considèrent que c'est une partie essentielle de l'expérience.","Lors de certains festivals de musique, la grande majorité des participants décident de camper sur place, et la plupart considèrent que cela fait partie intégrante de l'expérience.","Pour certains festivals, la grande majorité des participants aux festivals de musique décident de camper sur place, et la plupart des participants considèrent cela comme une partie essentielle de l'expérience.",0.8863539099693298,0.9191319942474365,0.902445375919342,0.9148841500282288,0.9504411220550537,0.9323237538337708
794,"Si vous voulez être près de l'action, vous devez vous rendre tôt pour avoir un camping près de la musique.","Si vous voulez participer de près à l'événement musical, vous allez devoir arriver tôt pour trouver un aire de camping bien placée.","Si vous voulez être proche de l'action, vous devrez arriver tôt pour obtenir un emplacement de camping près de la musique.",0.862537682056427,0.8367794752120972,0.8494633436203003,0.9393012523651123,0.9210833311080933,0.930103063583374
795,"Rappelez- vous que, même si la musique des scènes principales est finie, il peut y avoir des parties du festival qui continueront de jouer jusqu'à tard dans la nuit.","N'oubliez pas que même si les spectacles musicaux sont terminés sur les scènes principales, d'autres spectacles musicaux peuvent se poursuivre jusqu'à tard dans la nuit sur d'autres sites du festival.","Rappelez-vous que même si la musique sur les scènes principales a peut-être pris fin, il peut y avoir des sections du festival qui continueront à jouer de la musique jusqu'à tard dans la nuit.",0.8283907175064087,0.8117233514785767,0.8199723362922668,0.9466280937194824,0.9219211339950562,0.9341112375259399
796,Certaines fêtes ont des zones spéciales pour les familles avec de jeunes enfants.,Certains festivals disposent d'aires de camping spéciales pour les familles avec de jeunes enfants.,Certaines festivals disposent de zones de camping spéciales pour les familles avec de jeunes enfants.,0.9343085885047913,0.9024651050567627,0.9181108474731445,0.9484574794769287,0.9225284457206726,0.9353132843971252
797,"Si vous traversez la mer Baltique du Nord en hiver, vérifiez l'emplacement de la cabine, car traverser la glace provoque un bruit assez horrible pour les personnes les plus touchées.","Si vous traversez le nord de la Baltique en hiver, veillez à vérifier l'emplacement de la cabane, car la traversée de la glace peut provoquer des bruits insupportables au niveau des cabanes les plus exposées.","Si vous traversez le nord de la Baltique en hiver, vérifiez l'emplacement de la cabine, car passer à travers la glace produit un bruit assez horrible pour ceux qui en sont le plus affectés.",0.8850499391555786,0.8617320656776428,0.8732353448867798,0.9491372108459473,0.932110071182251,0.9405465722084045
798,Les croisières de Saint-Pétersbourg comprennent le temps passé en ville.,Les croisières à Saint-Pétersbourg incluent du temps passé dans la ville. Les passagers des croisières sont exemptés de l'obligation de visa (voir les conditions).,Les croisières à Saint-Pétersbourg incluent du temps en ville. Les passagers de croisière sont exemptés des exigences de visa (vérifiez les conditions).,0.8731224536895752,0.7628268599510193,0.8142565488815308,0.844497561454773,0.7424246072769165,0.7901783585548401
799,Les casinos font généralement beaucoup d'efforts pour maximiser le temps et l'argent dépensés par les clients.,"Les casinos font généralement de nombreux efforts pour maximiser le temps et l’argent dépensés par les clients. On y trouve rarement des fenêtres et des horloges, et les sorties peuvent être difficiles à repérer.","Les casinos font généralement de nombreux efforts pour maximiser le temps et l'argent dépensés par les clients. Les fenêtres et les horloges sont généralement absentes, et les sorties peuvent être difficiles à trouver.",0.9349179863929749,0.8140023350715637,0.8702802658081055,0.9401105642318726,0.8239210844039917,0.8781893253326416
800,"Ils offrent généralement des repas, des boissons et des divertissements spéciaux pour garder les invités de bonne humeur et les garder à l'établissement.","Ils proposent généralement des offres spéciales de plats, de boissons et de divertissements afin de maintenir la bonne humeur des invités et de les garder sur place.","Ils ont généralement des offres spéciales de nourriture, de boisson et de divertissement, pour maintenir les clients de bonne humeur et les garder sur place.",0.8691088557243347,0.8743162155151367,0.8717046976089478,0.8662401437759399,0.870783805847168,0.8685060143470764
801,"Certains clubs offrent des boissons alcoolisées, mais l'ivrognerie nuit à la jugement, et tous les bons joueurs savent combien il est important de rester sobres.","Sur certains sites, ce sont les locaux qui proposent gratuitement des boissons alcoolisées. Néanmoins, l'ivresse altère le jugement, et tous les bons joueurs sache que c'est crucial de rester sobre.","Certaines établissements offrent des boissons alcoolisées à leurs frais. Cependant, l'ivresse altère le jugement, et tous les bons joueurs de poker savent l'importance de rester sobre.",0.857166051864624,0.8304457664489746,0.8435943722724915,0.8661613464355469,0.8563114404678345,0.8612082004547119
802,"Quiconque va conduire à haute latitude ou sur des passages de montagne devrait envisager la possibilité de neige, de glace ou de températures glaciales.","Quiconque se rend en voiture à des latitudes élevées ou franchit des cols de montagne doit envisager la possibilité de neige, de glace ou de températures glaciales.","Quiconque prévoit de conduire à des latitudes élevées ou à travers des cols de montagne devrait envisager la possibilité de neige, de glace ou de températures glaciales.",0.9176714420318604,0.8927767872810364,0.9050529599189758,0.9516629576683044,0.9271541833877563,0.9392487406730652
803,"Sur les routes glacées et enneigées, la friction est faible et vous ne pouvez pas conduire comme si vous étiez sur un asphalte nu.","Sur les routes glacées et enneigées, le frottement est faible et vous ne pouvez pas conduire comme si vous étiez sur l'asphalte nu.","Sur des routes glacées et enneigées, la friction est faible et vous ne pouvez pas conduire comme si vous étiez sur de l'asphalte nu.",0.9761942625045776,0.9678467512130737,0.9720026254653931,0.9839910864830017,0.9732263088226318,0.978579044342041
804,"Pendant les tempêtes de neige, suffisamment de neige pour vous bloquer peut tomber en très peu de temps.","Pendant les blizzards, il peut tomber en très peu de temps assez de neige pour vous bloquer.","Lors des tempêtes de neige, une quantité suffisante de neige pour vous bloquer peut tomber en très peu de temps.",0.8581380844116211,0.8714311122894287,0.8647335171699524,0.9599044919013977,0.9526664018630981,0.9562717080116272
805,La visibilité peut également être limitée par la chute ou le soufflage de neige ou par la condensation ou la glace sur les fenêtres du véhicule.,La visibilité peut également être limitée par des chutes de neige ou de la poudrerie ou par la condensation ou la glace sur les vitres des véhicules.,"La visibilité peut également être limitée par de la neige tombante ou soufflante, ou par de la condensation ou de la glace sur les vitres des véhicules.",0.9391145706176758,0.9197903275489807,0.9293520450592041,0.9193717241287231,0.9021086096763611,0.9106583595275879
806,"D'autre part, dans de nombreux pays, les conditions glaciales et enneigées sont normales, et la circulation continue presque sans interruption toute l'année.","D'autre part, la présence de glace et de neige est normale dans de nombreux pays, et la circulation est pratiquement ininterrompue toute l'année.","D'autre part, des conditions de glace et de neige sont normales dans de nombreux pays, et la circulation se poursuit généralement sans interruption tout au long de l'année.",0.8686141967773438,0.8822900056838989,0.8753986954689026,0.9056369066238403,0.9109070897102356,0.9082642793655396
807,Les safaris sont peut-être le plus grand attraction touristique d'Afrique et le point culminant de nombreux visiteurs.,Les safaris sont peut-être le plus grand attrait touristique en Afrique et le moment le plus marquant pour de nombreux visiteurs.,Les safaris sont peut-être l'attraction touristique la plus importante en Afrique et le point culminant pour de nombreux visiteurs.,0.9072240591049194,0.9002372026443481,0.9037171006202698,0.9536142349243164,0.9410383701324463,0.9472845196723938
808,"Le terme ""safari"" est utilisé pour désigner les voyages par terre pour observer la faune africaine, particulièrement sur la savane.","Dans le langage courant, le terme « safari » désigne une excursion sur la terre africaine, et en particulier dans la savane, ayant pour but d'assister au spectacle saisissant des animaux sauvages dans leur milieu.","Le terme safari, couramment utilisé, fait référence à des voyages terrestres pour observer la magnifique faune africaine, notamment dans la savane.",0.8654751777648926,0.7876288890838623,0.8247190713882446,0.9134618639945984,0.8871574997901917,0.9001175761222839
809,"Certains animaux, comme les éléphants et les girafes, ont tendance à s'approcher de près des voitures et des équipements standard permettent de bien voir.","Certains animaux, tels que les éléphants et les girafes, ont tendance à s’approcher de près des voitures et l’équipement standard permet de bien les observer.","Certains animaux, comme les éléphants et les girafes, ont tendance à s'approcher de près des voitures et un équipement standard permettra une bonne observation.",0.9442963004112244,0.9156685471534729,0.9297621250152588,0.9564962983131409,0.9477351903915405,0.9520955681800842
810,"Les lions, les guépards et les léopards sont parfois timides et vous les verrez mieux avec des jumelles.","Les lions, les guépards et les léopards sont parfois timides et vous les verrez mieux avec des jumelles.","Les lions, les guépards et les léopards sont parfois timides et vous pourrez mieux les voir avec des jumelles.",0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9782350659370422,0.9710291624069214,0.9746187925338745
811,"Un safari à pied (également appelé ""marche dans les buissons"", ""safari à pied"" ou ""marcher à pied"") consiste à faire des randonnées, soit pendant quelques heures, soit pendant plusieurs jours.","Un safari à pied (également appelé « marche en brousse », « safari pédestre » ou « footing ») consiste à faire de la randonnée, soit pendant quelques heures, soit pendant plusieurs jours.","Un safari à pied (également appelé ""balade dans la brousse"", ""safari de randonnée"" ou ""footing"") consiste à faire de la randonnée, que ce soit pendant quelques heures ou plusieurs jours.",0.918481707572937,0.9152137041091919,0.9168447852134705,0.8953750729560852,0.8868529796600342,0.8910937309265137
812,Les Jeux paralympiques auront lieu du 24 août au 5 septembre 2021. Certains événements auront lieu dans d'autres endroits du Japon.,Les paralympiques se tiendront du 24 août au 5 septembre 2021. Certains événements se tiendront dans d’autres localisations à travers le Japon.,Les Jeux Paralympiques se dérouleront du 24 août au 5 septembre 2021. Certaines épreuves auront lieu dans d'autres endroits à travers le Japon.,0.9187366366386414,0.9003684520721436,0.9094597697257996,0.9453587532043457,0.930855393409729,0.9380510449409485
813,"Tokyo sera la seule ville asiatique à avoir accueilli deux Jeux olympiques d'été, ayant accueilli les Jeux en 1964.","Tokyo sera la seule ville asiatique à avoir accueilli deux Jeux olympiques d'été, après avoir accueilli les Jeux en 1964.","Tokyo sera la seule ville asiatique à avoir accueilli deux Jeux Olympiques d'été, ayant déjà accueilli les jeux en 1964.",0.9831236004829407,0.973896861076355,0.9784884452819824,0.9789827466011047,0.9655779600143433,0.9722341299057007
814,"Si vous avez réservé vos vols et votre logement pour 2020 avant l'annonce du report, vous pourriez avoir une situation difficile.","Si vous avez réservé vos vols et votre hébergement en 2020 avant l'annonce du report, vous risquez d'être confronté à une situation délicate.","Si vous avez réservé vos vols et votre hébergement pour 2020 avant l'annonce du report, vous pourriez vous retrouver dans une situation délicate.",0.9427566528320312,0.9042285680770874,0.9230907559394836,0.9651092290878296,0.9420906901359558,0.9534610509872437
815,"Les politiques d'annulation varient, mais à la fin mars, la plupart des politiques d'annulation basées sur le coronavirus ne s'étendent pas à juillet 2020, date à laquelle les Jeux Olympiques étaient prévus.","Les politiques d'annulation varient, mais à partir de fin mars, la plupart des politiques d'annulation basées sur les coronavirus ne s'étendent pas jusqu'en juillet 2020, date à laquelle les Jeux olympiques avaient été prévus.","Les politiques d'annulation varient, mais à la fin mars, la plupart des politiques d'annulation liées au coronavirus ne s'étendent pas à juillet 2020, date à laquelle les Jeux Olympiques étaient prévus.",0.97800612449646,0.9698584079742432,0.9739152193069458,0.984896183013916,0.9928340911865234,0.9888492226600647
816,"On s'attend à ce que la plupart des billets d'événement coûtent entre 2500 et 130 000 yens, avec des billets typiques coûtant environ 7 000 yens.","On s'attend à ce que la plupart des billets d'événements coûtent entre 2 500 et 130 000 yens, les billets typiques coûtant environ 7 000 yens.","On s'attend à ce que la plupart des billets d'événements coûtent entre 2 500 ¥ et 130 000 ¥, avec un prix typique d'environ 7 000 ¥.",0.9683796167373657,0.9673619270324707,0.9678705334663391,0.9138027429580688,0.9101644158363342,0.9119799137115479
817,"Beaucoup d'hôtels disposent d'une planche à fer et à fer, même si personne n'est présent dans la chambre.","En repassant les vêtements humides, on peut les faire sécher plus facilement. De nombreux hôtels disposent d'un fer et d'une planche à repasser qui peuvent être prêtés, même s'il n'y en a pas dans les chambres.","Le repassage des vêtements humides peut aider à les faire sécher. De nombreux hôtels disposent d'un fer à repasser et d'une planche à repasser disponibles à prêter, même s'ils ne sont pas présents dans la chambre.",0.8396887183189392,0.7418941259384155,0.7877680063247681,0.8476395606994629,0.7549676895141602,0.7986242175102234
818,"Si un fer n'est pas disponible, ou si vous ne voulez pas porter des chaussettes en fer, vous pouvez essayer d'utiliser un sécheur de cheveux, si disponible.","Si vous n'avez pas de fer à repasser ou si vous n'avez pas envie de porter des chaussettes repassées, vous pouvez essayer d'utiliser un sèche-cheveux, si vous en trouvez un.","Si un fer à repasser n'est pas disponible, ou si vous n'avez pas envie de porter des chaussettes repassées, vous pouvez essayer d'utiliser un sèche-cheveux, si vous en avez un.",0.8607137799263,0.8384978771209717,0.8494606614112854,0.9059624671936035,0.8647490739822388,0.8848761916160583
819,"Veillez à ne pas laisser le tissu trop chaud (ce qui peut provoquer un rétrécissement ou, dans les cas extrêmes, une brûlure).","Évitez de ne pas laisser le tissu surchauffer (ce qui peut causer son rétrécissement ou dans les cas extrêmes, le brûler).","Faites attention à ne pas laisser le tissu devenir trop chaud (ce qui peut provoquer un rétrécissement, ou dans des cas extrêmes, une brûlure).",0.8979822397232056,0.9038257598876953,0.9008945226669312,0.9495684504508972,0.944668173789978,0.947111964225769
820,"Il existe différentes méthodes de purification de l'eau, certaines plus efficaces contre des menaces spécifiques.","Il existe différentes méthodes de purification de l'eau, dont certaines sont plus efficaces contre des menaces spécifiques.","Il existe différentes méthodes pour purifier l'eau, certaines étant plus efficaces contre des menaces spécifiques.",0.9833173751831055,0.9679827690124512,0.9755898118019104,0.963871955871582,0.9590805172920227,0.9614702463150024
821,"Dans certaines régions, il suffit de faire bouillir l'eau pendant une minute, dans d'autres, plusieurs minutes.","Dans certaines localités, il suffit de faire bouillir l'eau pendant une minute ; dans d'autres, il faut le faire pendant plusieurs minutes.","Dans certaines régions, faire bouillir de l'eau pendant une minute suffit, tandis que dans d'autres, plusieurs minutes sont nécessaires.",0.9561475515365601,0.9346401691436768,0.9452715516090393,0.912550687789917,0.8963324427604675,0.9043688178062439
