id,translated_russian,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
842,"Стерпупы - это подкрепление для ног езжа, которое висит по обе стороны седла.","Стремена – это опоры для ног всадника, свисающие с обоих сторон седла.","Подножки — это опоры для ног всадника, которые свисают по обе стороны от седла.",0.8325737118721008,0.8314130306243896,0.8319929838180542,0.8358993530273438,0.8486741781234741,0.8422383069992065
843,"Они обеспечивают большую стабильность для езца, но могут иметь проблемы с безопасностью из-за потенциала застрять в них ноги езца.","Они обеспечивают наезднику лучшую устойчивость, но могут быть проблемы с безопасностью, так как есть вероятность  застревания ноги.","Они обеспечивают большую стабильность для райдера, но могут возникнуть проблемы с безопасностью из-за возможности застревания ног райдера в них.",0.8351285457611084,0.8645544052124023,0.8495867848396301,0.9118545055389404,0.9022070169448853,0.9070051312446594
844,"Если гонщика выбросили из лошади, но нога застряла в подвеске, он мог бы их вытащить, если бы он убежал.","Если лошадь сбросила наездника, но его нога застряла в стремени, бегущая лошадь может утащить его за собой. Чтобы свести этот риск к минимуму, можно принять ряд мер предосторожности.","Если наездник сброшен с лошади, но нога застрянет в стремени, его могут тянуть, если лошадь начнет убежать. Чтобы минимизировать этот риск, можно предпринять ряд мер предосторожности.",0.8080726861953735,0.7328320741653442,0.7686154246330261,0.8127909302711487,0.7445128560066223,0.7771551012992859
845,"Во-первых, большинство ездчиков носят ботинки с каблуком и гладкой, довольно узкой, ножкой.","Во-первых, большинство наездников носят сапоги для верховой езды с каблуком, имеющие гладкую и довольно тонкую подошву.","Во-первых, большинство всадников носят Riding-ботинки с каблуком и гладкой, довольно узкой подошвой.",0.8475161790847778,0.8122038841247559,0.8294843435287476,0.9126529693603516,0.9050948619842529,0.9088582396507263
846,"Далее на некоторых седлах, особенно английских, есть защитные решетки, которые позволяют упасть из седла, если падающий ездач тянет его назад.","Кроме того, отдельные седла, в особенности английские, оснащены предохранительными дугами, благодаря которым кожаное стремя сваливается с седла, если оно оттягивается назад падающим всадником.","Следующим, некоторые седла, особенно английские седла, имеют предохранительные перекладины, которые позволяют стремяному ремню упасть с седла, если его потянуть назад падающим всадником.",0.8235334753990173,0.8079924583435059,0.8156889081001282,0.8752458095550537,0.8453915119171143,0.8600596785545349
847,"Долина Кочамо - главный пункт по альпинизму Чили, известный как Йосемит Южной Америки, с различными гранитными стенами и скалами.",Долина Кочамо – главное направление в Чили для альпинизма. Она известна как Йосмит Южной Америки и имеет большое количество больших гранитных стен и скал.,"Валле Кочамо - главное место для скалолазания в Чили, известное как Йосемити Южной Америки, с разнообразными гранитными большими стенами и скалами.",0.8802028894424438,0.8782098889350891,0.8792052268981934,0.9093877077102661,0.8789031505584717,0.893885612487793
848,"На саммитах есть захватывающий вид на вершины, а альпинисты со всех уголков мира постоянно создают новые маршруты среди его бесконечного потенциала стен.",Наверху можно насладиться потрясающими горными пейзажами. Скалолазы со всего мира непрестанно создают новые маршруты в его огромном потенциале для альпинизма.,Вершины предлагают захватывающие виды с пик. Альпинисты со всех уголков мира постоянно прокладывают новые маршруты среди его бесконечного потенциала стен.,0.776466965675354,0.776116669178009,0.7762917280197144,0.903351902961731,0.9073235988616943,0.9053333401679993
849,"Снежные спортивные занятия, включающие катание на лыжах и сноубордах, являются популярными, когда человек катается на лыжах или на сноубордах, прикрепленных к ногам.","Горные зимние виды спорта, включающие в себя катание на лыжах и сноуборде, являются популярными видами спорта, которые подразумевают спуск по заснеженному рельефу на прикрепленных к ногам лыжах или сноуборде.","Спортивные виды снега, такие как лыжи и сноуборд, популярны и представляют собой виды спорта, связанные с скольжением по покрытой снегом местности на лыжах или сноуборде, прикрепленных к вашим ногам.",0.8717087507247925,0.832023024559021,0.8514037132263184,0.8288484215736389,0.8078685998916626,0.8182240128517151
850,"Ски - это крупная туристическая деятельность, в которой многие энтузиасты, иногда известные как ""ски-бум"", планируют целые отдыхи вокруг катания на лыжах в определенном месте.","Горные лыжи — это главное туристическое направление для многих любителей лыж (их еще иногда называют ""лыжными бездельниками""), планирующих отдых целиком вокруг катания в определенном месте.","Лыжи — это одно из основных видов путешествий, в котором участвует множество энтузиастов, иногда известных как «лыжные бомжи», планирующие целые отпуска вокруг катания на лыжах в определенном месте.",0.8083964586257935,0.8130224347114563,0.8107028007507324,0.8624405264854431,0.8558443784713745,0.8591298460960388
851,"Идея лыжа очень старая  пещерные картины, изображающие лыжников, датируются 5000 годом до н. э.","Идея катания на лыжах очень стара: наскальные рисунки, изображающие лыжников, датируются еще 5000 г. до н. э.!","Идея катания на лыжах очень старая — пещерные рисунки, изображающие лыжников, датируются примерно 5000 годом до нашей эры!",0.8754538297653198,0.846691906452179,0.8608326315879822,0.9106882810592651,0.8734270930290222,0.8916686177253723
852,"Ски вниз по склонам как вид спорта восходит, по крайней мере, к 17 веку, и в 1861 году в Австралии норвежцы открыли первый рекреационный лыжный клуб.","Горнолыжный спорт как вид спорта восходит по крайней мере к XVII веку, а в 1861 году норвежцы открыли первый развлекательный лыжный клуб в Австралии.","Спорт, связанный с горнолыжным катанием, берет свое начало по меньшей мере с 17 века, а в 1861 году первый развлекательный лыжный клуб был открыт норвежцами в Австралии.",0.8859001398086548,0.9073320031166077,0.8964879512786865,0.8175036907196045,0.8027349710464478,0.8100520372390747
853,"Рюкзак на лыжах: Эта деятельность также называется лыжными ходами, лыжными гастролями или лыжными пешеходами.","Лыжный туризмЭто занятие также называют бэккантри, скитуро или хайкингом на лыжах.","Сплав по заснеженным маршрутам на лыжах: Эта деятельность также называется беговыми лыжами в условиях дикой природы, лыжным туризмом или лыжным походом.",0.7566820383071899,0.7453845143318176,0.7509907484054565,0.8758172988891602,0.828183650970459,0.8513346910476685
854,"Он связан с, но обычно не включает в себя горнолыжные туры или альпийские альпийские горы, последние делаются в крутом ландшафте и требуют гораздо более жестких лыж и ботинков.","Это связано, но обычно не включает пешее восхождение на вершину и затем спуск по неподготовленным склонам, так как катание по целине требует более жестких лыж и ботинок.","Это связано, но обычно не включает в себя лыжные походы в альпийском стиле или альпинизм, которые проводятся на крутых склонах и требуют гораздо более жестких лыж и ботинок.",0.7778190970420837,0.7689263820648193,0.7733471393585205,0.8753767609596252,0.8817175030708313,0.8785356879234314
855,"Подумайте о маршруте, по которому можно кататься на лыжах, как о похожей маршруте.","Представьте, что лыжный маршрут — это пешеходный маршрут.",Думайте о горнолыжном маршруте как о похожем пешеходном маршруте.,0.709119439125061,0.7719053030014038,0.7391815185546875,0.7829211950302124,0.824146032333374,0.8030048608779907
856,"В хороших условиях вы сможете преодолеть несколько большие расстояния, чем пешком, но очень редко вы сможете достичь скорости снегохода без тяжелого рюкзака на приготовленных треках.","При хороших условиях вы сможете преодолевать несколько бо́льшие расстояния, чем при передвижении пешком, но такую скорость на беговых лыжах вы сможете развить только в крайне редких случаях, когда у вас нет тяжёлого рюкзака и есть проложенная лыжня.","В хороших условиях вы сможете преодолевать несколько большие расстояния, чем при ходьбе, но лишь очень редко вы сможете достичь скорости беговых лыж без тяжелого рюкзака по подготовленным трассам.",0.8594449758529663,0.8033910989761353,0.8304732441902161,0.9294684529304504,0.9034886360168457,0.9162944555282593
857,"Европа - относительно маленький континент, но с множеством независимых стран.","Европа — относительно маленький континент, но на нём много независимых государств. В обычных обстоятельствах путешествие через множество стран означало бы необходимость подачи прошений для получения визы и многократного прохождения паспортного контроля.","Европа — это континент, который относительно мал, но с множеством независимых стран. В нормальных условиях путешествие по нескольким странам означало бы необходимость проходить процедуру получения визы и контроля паспортов несколько раз.",0.8708338737487793,0.6987444162368774,0.7753551006317139,0.8802791833877563,0.7195640206336975,0.7918491363525391
858,Однако Шенгенская зона работает в этом отношении как одна страна.,Но Шенгенская зона в этом плане функционирует как единая страна.,"Шенгенская зона, однако, в этом отношении работает несколько как одна страна.",0.9294745922088623,0.8583476543426514,0.8924962878227234,0.9487060308456421,0.9126483201980591,0.9303278923034668
859,"Пока вы остаетесь в этой зоне, вы обычно можете пересечь границы, не проходя через контрольные пункты по паспорту.","Находясь в этой зоне, вы обычно можете пересекать границу, не проходя снова через пункты паспортного контроля.","Пока вы находитесь в этой зоне, вы можете в целом пересекать границы, не проходя повторно контроль паспортов.",0.8879517316818237,0.9035428762435913,0.8956794738769531,0.8846232891082764,0.8909446001052856,0.8877727389335632
860,"Также, имея шенгенскую визу, вам не нужно подавать заявление на получение визы в каждой из стран-членов Шенгены отдельно, что экономит время, деньги и бумажную работу.","Аналогичным образом, если у вас есть шенгенская виза, вам не нужно подавать заявление на получение визы в каждую из стран-участниц Шенгенского соглашения отдельно, что позволит вам сэкономить время и деньги, а также избежать бумажной волокиты.","Аналогично, имея визу Шенгена, вам не нужно подавать заявки на визы в каждую из стран-членов Шенгена отдельно, что экономит время, деньги и бумажную работу.",0.881226658821106,0.8125149011611938,0.8454770445823669,0.9265228509902954,0.9141143560409546,0.9202767610549927
861,"Не существует универсального определения того, что означает ""антикварные изделия"", а некоторые налоговые органы определяют товары старше 100 лет как ""антикварные"".","Не существует универсального определения того, какие произведённые изделия являются антиквариатом. Некоторые налоговые органы определяют товары, которым за 100 лет, как антиквариат.","Нет универсального определения того, какие производимые товары являются антиквариатом. Некоторые налоговые органы определяют товары старше 100 лет как антиквариат.",0.8693869709968567,0.8633402585983276,0.8663530349731445,0.8692614436149597,0.8738517761230469,0.8715505003929138
862,"В определении есть географические различия, где возрастная граница может быть короче в таких местах, как Северная Америка, чем в Европе.","У этого понятия имеются географические разновидности, в которых возрастная граница в таких местах, как Северная Америка, может быть меньше, чем в Европе.","Определение имеет географические вариации, где возрастной предел может быть короче в таких местах, как Северная Америка, чем в Европе.",0.8805404305458069,0.8767789602279663,0.8786556124687195,0.9122336506843567,0.9192397594451904,0.9157233238220215
863,"Производы из ремесла могут быть определены как антиквариат, хотя они моложе, чем аналогичные массовые товары.","Ремесленные изделия можно определить как антиквариат, несмотря на то, что по возрасту они моложе аналогичных товаров массового производства.","Ручные изделия можно определить как антиквариат, хотя они моложе аналогичных массово производимых товаров.",0.8771960735321045,0.8488484621047974,0.862789511680603,0.8793642520904541,0.888007402420044,0.8836646676063538
864,"Ренное животноводство является важным источником жизни среди самий, и культура, окружающая торговлю, важна также для многих других профессий.","Оленеводство является важным источником средств к существованию для народа саами, а окружающая этот род деятельности культура также важна для многих других профессий.","Оленеводство является важным источником пропитания для саамов, и культура, связанную с этой торговлей, также важна для многих людей с другими профессиями.",0.8251403570175171,0.8219318389892578,0.8235329389572144,0.8526096343994141,0.8296245336532593,0.8409600257873535
865,"Однако даже традиционно не все самы занимались крупномасштабным выращиванием оленей, но жили от рыбалки, охоты и тому подобное, имея оленей в основном как животных.","Хотя такова традиция, не все представители народа саами занимались массовым разведением оленей; они жили рыболовством, охотой и другими подобными промыслами, используя оленей в основном в качестве вьючных животных.","Даже традиционно не все саамы занимались массовым оленеводством; многие из них находили средства к существованию в рыбалке, охоте и подобных занятиях, имея оленей в основном как рабочий скот.",0.8193223476409912,0.7985495328903198,0.8088025450706482,0.8237558007240295,0.8059988021850586,0.8147806525230408
866,Сегодня многие саамцы работают в современных отраслях.,Сегодня многие саамы заняты в современных профессиях. Туризм является важным источником дохода в саамском регионе Лапландия.,"Сегодня многие саамы работают в современных профессиях. Туризм является важным источником дохода в Сапми, саамской области.",0.8470673561096191,0.7636953592300415,0.803223729133606,0.8649188280105591,0.7697198390960693,0.8145472407341003
867,"Хотя слово ""циган"" широко используется, особенно среди неромов, оно часто считается оскорбительным из-за его связей с негативными стереотипами и неточными представлениями о романах.","Хотя слово ""Gypsy"" широко используется, особенно среди нецыган, оно часто считается обидным из-за ассоциаций, связанных с негативными стереотипами и неверными представлениями о цыганском народе.","Хотя это слово широко используется, особенно среди нерома, слово ""цыган"" часто считается оскорбительным из-за его ассоциаций с негативными стереотипами и неверными представлениями о ромах.",0.8852995038032532,0.8598755598068237,0.8724023103713989,0.9324100017547607,0.9210312962532043,0.9266857504844666
868,"Если в стране, которую вы посетите, будет предоставлено путешественное пособие, то это может повлиять на ваше страхование здоровья или отмены поездки.","Если на страну, которую вы собираетесь посетить, распространяются  рекомендации с предупреждением об опасности их посещения, то это может повлиять на вашу медицинскую страховку во время поездки или на вашу страховку от отмены поездки.","Если страна, которую вы собираетесь посетить, станет предметом туристического предупреждения, ваше медицинское страхование на время поездки или страхование отмены поездки могут быть затронуты.",0.8589379787445068,0.7984592914581299,0.8275952339172363,0.7963927984237671,0.784447431564331,0.7903749346733093
869,"Вы также можете обратиться за советом к другим правительствам, но их советы предназначены для своих граждан.","Возможно, вам также следует проконсультироваться с другими правительствами, помимо своего, но их рекомендации направлены на своих граждан.","Вы также можете обратиться за советом к правительствам других стран, но их советы предназначены для их граждан.",0.8347042798995972,0.7984744310379028,0.8161875009536743,0.9770013093948364,0.9703809022903442,0.9736799001693726
870,"Например, американские граждане на Ближнем Востоке могут столкнуться с различными ситуациями, чем европейцы или арабы.","Вот один пример: граждане США на Ближнем Востоке могут столкнуться с ситуациями, с которыми не могут столкунться европейцы или арабы.",В качестве примера американские граждане на Ближнем Востоке могут столкнуться с другими ситуациями по сравнению с европейцами или арабами.,0.9000111818313599,0.8608040809631348,0.8799711465835571,0.9211618900299072,0.9105972647666931,0.9158490896224976
871,Консультации - это лишь краткое обобщение политической ситуации в одной стране.,В информационных сообщениях всего лишь кратко описана политическая ситуация в одной стране.,Предостережения являются всего лишь кратким изложением политической ситуации в одной стране.,0.7680131196975708,0.7716853022575378,0.7698448300361633,0.8514614701271057,0.8566235899925232,0.8540347218513489
872,"Представленные мнения часто поверхностны, общие и чрезмерно упрощены по сравнению с более подробной информацией, доступной в других местах.","Изложенные мнения часто поверхностны, расплывчаты и чрезмерно упрощены по сравнению с повсеместно доступной более подробной информацией.","Представленные взгляды зачастую поверхностны, общие и упрощены по сравнению с более подробной информацией, доступной в других источниках.",0.9036089777946472,0.8848185539245605,0.8941150307655334,0.9276561737060547,0.9136691093444824,0.9206094741821289
873,"Сильная погода - это общий термин для любого опасного погодного явления, которое может нанести ущерб, серьезные социальные нарушения или потери человеческой жизни.","Неблагоприятные метеоусловия — это общий термин для обозначения любого опасного явления погоды, способного причинить какой-либо ущерб, вызвать серьёзные социальные потрясения или привести к человеческим жертвам.","Суровая погода — это общее название для любого опасного метеорологического явления, способного вызвать ущерб, серьезные социальные нарушения или гибель людей.",0.8714963793754578,0.8071936964988708,0.8381134271621704,0.897980272769928,0.8834350109100342,0.8906482458114624
874,"Сильная погода может возникнуть в любой точке мира, и есть различные типы, которые могут зависеть от географии, топографии и атмосферных условий.","Неблагоприятные метеоусловия условия бывают везде по всему миру, и они бывают различных видов, которые зависят от географии, рельефа местности и атмосферных условий.","Суровая погода может возникнуть в любой точке мира, и существуют разные ее типы, которые могут зависеть от географии, топографии и атмосферных условий.",0.842732310295105,0.8008620738983154,0.82126384973526,0.9766499400138855,0.9655990600585938,0.9710930585861206
875,"Сильные ветры, град, чрезмерный осадки и лесные пожары - это формы и последствия сильной погоды, как и грозы, торнадо, ливни и циклоны.","Сильные ветра, град, обильные осадки и лесные пожары являются проявлениями и эффектами суровых погодных явлений, таких как  бури, торнадо, водяные смерчи и ураганы.","Сильные ветры, град, чрезмерные осадки и лесные пожары являются формами и последствиями экстремальной погоды, как и грозы, торнадо, водяные смерчи и циклоны.",0.8677354454994202,0.8382827043533325,0.8527548313140869,0.9454341530799866,0.9054726958274841,0.9250220060348511
876,"В региональные и сезонные явления сильной погоды включают снежные бури, снежные бури, ледниковые бури и пылевые бури.","К региональным и сезонным опасным явлениям погоды относятся метели, снежные бури, ледяные и пыльные бури.","Региональные и сезонные серьезные атмосферные явления включают метели, снежные штormы, ледяные штormы и пыльные штormы.",0.8751435875892639,0.8694369792938232,0.8722809553146362,0.8383943438529968,0.7936981320381165,0.8154342174530029
877,"Путешественникам настоятельно рекомендуется быть осведомлены о риске возникновения сильной погоды, которая может повлиять на их район, поскольку это может повлиять на любые планы путешествия.","Путешественникам настоятельно рекомендуется принимать во внимание любые риски, связанные с суровой погодой в их районе, поскольку они могут повлиять на любые планы поездки.","Путешественникам настоятельно рекомендуется быть в курсе возможных рисков сильных погодных условий, которые могут повлиять на их район, так как это может повлиять на их планы поездок.",0.869140088558197,0.8778767585754395,0.8734865188598633,0.8683997988700867,0.8931061029434204,0.8805797100067139
878,"Любой, кто планирует посетить страну, которая может считаться зоной войны, должен получить профессиональную подготовку.","Все, кто планирует посетить страну, которая может рассматриваться как зона военных действий, должны пройти профессиональную подготовку.","Любой, кто планирует посетить страну, которую можно считать зоной конфликта, должен пройти профессиональную подготовку.",0.9042422771453857,0.9003905057907104,0.9023122787475586,0.9615457057952881,0.961881160736084,0.961713433265686
879,"Поиск в Интернете на ""курс враждебной среды"" вероятно даст адрес местной компании.","Поиск в интернете по фразе ""курс по безопасности во враждебной среде"", возможно, выдаст адрес местной компании.","Поиск в Интернете по запросу ""Курс по враждебной среде"" вероятно даст адрес местной компании.",0.9208378791809082,0.8658081889152527,0.8924755454063416,0.9491084814071655,0.9062244296073914,0.9271708726882935
880,"Курс обычно будет охватывать все вопросы, обсуждаемые здесь, гораздо подробно, обычно с практическим опытом.","В курсе обычно гораздо более подробно рассматриваются все затронутые здесь темы, чаще всего с обучением на практике.","Курс, как правило, охватывает все вопросы, обсуждаемые здесь, гораздо более подробно, обычно с практическим опытом.",0.7815328240394592,0.7641380429267883,0.7727375626564026,0.9677461981773376,0.9505805969238281,0.959086537361145
881,"Курс обычно длится от 2 до 5 дней и включает в себя ролевую игру, большую часть первой помощи и иногда обучение оружию.","Курс обычно длится от 2 до 5 дней и включает в себя проигрывание ситуаций, большой объем информации по оказанию первой помощи и иногда тренировки с оружием.","Курс обычно будет длиться от 2 до 5 дней и будет включать ролевые игры, много первой помощи и иногда обучение использованию оружия.",0.8944377899169922,0.8159459233283997,0.8533908128738403,0.9060797691345215,0.8848758935928345,0.895352303981781
882,"В мире распространены книги и журналы, посвященные выживанию в пустыне, но редко есть публикации, посвященные зонам войны.","Книги и журналы, где рассказывается о выживании в диких условиях, встречаются часто, а вот публикаций про зоны боевых действий немного.","Книги и журналы по выживанию в дикой природе распространены, но публикаций, посвященных военным конфликтам, мало.",0.7699899673461914,0.7952691316604614,0.7824254631996155,0.8509359359741211,0.8461736440658569,0.8485481142997742
883,"Путешественники, планирующие операцию по переназначению пола за рубежом, должны убедиться, что они несут в себе действительные документы для обратного пути.","Люди, планирующие пройти операцию по смене пола за границей, должны убедиться, что у них при себе есть действительные документы для обратного пути.","Путешественники, планирующие операцию по смене пола за границей, должны убедиться, что у них есть действительные документы для обратной поездки.",0.8615574836730957,0.9008365869522095,0.8807593584060669,0.8991838693618774,0.9257697463035583,0.912283182144165
884,"Возготование правительств выдавать паспорта с не указаным полом (X) или документы, обновленные для соответствия желаемому имени и полу, варьируется.","Готовность правительств выдавать паспорта без указания пола (X) или документы, обновленные с учетом желаемого имени и пола, в разных местах разная.","Готовность правительств выдавать паспорта без указания пола (X) или документы, обновленные в соответствии с желаемым именем и полом, варьируется.",0.857089638710022,0.8700312972068787,0.8635120391845703,0.888603150844574,0.9080834984779358,0.8982377052307129
885,Возготование иностранных правительств уважать эти документы также сильно изменяется.,Готовность зарубежных правительств выполнять свои обязательства по данным документам столь же весьма различна.,Готовность иностранных правительств признавать эти документы также значительно варьируется.,0.7793303728103638,0.7340263724327087,0.756000280380249,0.8661545515060425,0.8790643215179443,0.8725616931915283
886,Поиски на контрольных пунктах безопасности стали гораздо более навязчивыми и после 11 сентября 2001 года.,Досмотры на контрольно-пропускных пунктах также стали гораздо более пристальными после событий 11 сентября 2001 года.,Поиск на контрольных пунктах безопасности также стал значительно более навязчивым в эпоху после 11 сентября 2001 года.,0.8585555553436279,0.8487331867218018,0.8536161184310913,0.9285297393798828,0.9156998991966248,0.9220701456069946
887,"Преоперационные трансгендерные люди не должны ожидать, что они пройдут скенеры с сохранением своей частной жизни и достоинства.","Трансгендерам, готовящимся к операции, не следует ожидать, что они смогут пройти через сканеры, и при этом их частная жизнь и достоинство не будут затронуты.","Предоперационные трансгендерные люди не должны ожидать, что смогут пройти через сканеры с сохранением своей приватности и достоинства.",0.819767415523529,0.7877234816551208,0.8034260869026184,0.9358335733413696,0.9326516389846802,0.93423992395401
888,"Поток репа - это возвращающийся поток от волн, которые отрываются от пляжа, часто на рифе или аналогичном месте.","Отбойное течение — течение, создаваемое волнами, которые разбиваются о берег, или иногда об риф или что-то подобное."," rip currents — это обратное течение от волн, разбивающихся о пляж, часто у рифа или подобного места.",0.7539576292037964,0.7669386863708496,0.7603927254676819,0.8115990161895752,0.8284173011779785,0.8199219107627869
889,"Из-за подводной топологии обратный поток сосредоточен на нескольких более глубоких участках, и может образовываться быстрый поток в глубокую воду.","Обратный поток сосредоточен в нескольких более глубоких участках, где может образовываться быстрое течение, уходящее на большую глубину, из-за подобной подводной топологии.","Из-за подводной топологии обратный поток сосредоточен в нескольких более глубоких участках, и там может образоваться быстрое течение к глубоководной зоне.",0.887087345123291,0.8563634157180786,0.871454656124115,0.9335287809371948,0.9280847311019897,0.9307987689971924
890,"Большинство смертей происходит в результате усталости, пытаясь плавать обратно против течения, что может быть невозможно.","Большинство смертей происходит в результате утомления при попытке возвратиться вплавь против течения, что может быть невозможным.","Большинство смертей происходит из-за усталости, пытаясь swim против течения, что может быть невозможно.",0.8975567817687988,0.8695329427719116,0.8833226561546326,0.9363071918487549,0.9369832873344421,0.9366450905799866
891,"Как только вы выходите из течения, возвращение к плаванию не сложнее, чем обычно.","Как только вы выйдете из течения, плыть обратно будет не труднее, чем обычно.","Как только вы выберетесь из течения, плавание назад не сложнее, чем обычно.",0.8907210826873779,0.9070425033569336,0.8988077044487,0.9235153198242188,0.9304189682006836,0.9269542694091797
892,"Попробуйте нацелиться на место, где вас не поймают снова, или, в зависимости от ваших навыков и того, заметили ли вас, вам может пригодиться ожидать спасения.","Попробуйте отправиться туда, где вас не поймают снова, или, в зависимости от ваших навыков и от того, были ли вы замечены, вам, возможно, стоит дождаться спасения.","Попробуйте нацелиться на место, где вас снова не поймают, или, в зависимости от ваших навыков и того, заметили вас или нет, вы можете подождать спасения.",0.9143134951591492,0.9078918695449829,0.9110913872718811,0.9276149272918701,0.9309825897216797,0.9292957186698914
