id,translated_japanese,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
824,"食物 を しえ たげ る こと は でき な い . すなわち , 乱暴 で あ っ て , すべて の 点 , 決定 を 乱 す こと も , 決定 で あ っ て , それ を 乱 す こと も でき な い .",害虫は食物を台無しにしたり、皮膚を刺したり、最悪の場合はアレルギー反応の原因になったり、毒を撒き散らしたり、感染症を媒介することがあります。,害虫は食品を損なったり、刺激を引き起こしたり、最悪の場合にはアレルギー反応を引き起こしたり、毒を広めたり、感染症を伝播させたりすることがあります。,0.6314870119094849,0.6542589664459229,0.6426713466644287,0.6318451762199402,0.6442565321922302,0.6379904747009277
825,"傷 を 知 ら ず , また , 滅ぼ す こと も , 動 く こと も でき な い 獣 を 殺 す こと も , 知 っ て い る よう な こと も あ り ま せ ん . また , しゃこ を し て は な ら な い .",感染症自体や、力ずくで人を殺傷する危険動物は、通常は有害生物には該当しません。,感染症自体や、力で人を傷つけたり殺したりする危険な動物は、通常は害虫とは見なされません。,0.5714176893234253,0.61830735206604,0.5939384698867798,0.5660400390625,0.6182107925415039,0.5909762978553772
826,"気 を つけ る の は , 定め られ た もの を 買 う ため で あ る . 見 よ , 穀物 を 買 う 事 は , 持ち物 を 奪 う こと で あ る .",免税ショッピングとは、特定の場所で消費税や物品税が免税された商品を買い物できる機会のことです。,免税ショッピングとは、特定の場所で税金や消費税が免除された商品を購入できる機会です。,0.6401039361953735,0.6403976678848267,0.6402508020401001,0.6308475732803345,0.640143632888794,0.6354616284370422
827,"地 の 模型 に 対 し て , 消 す こと の でき な い 金 を 用い た . また , 人 の 模型 にくい を つけ て い た 人 たち は , これ に 応 じ て , 投獄 さ れ た もの で あ っ て , クメレテ の 模範 と な る べ き で あ る .",税金の高い国を訪れる旅行者は、特に酒類やたばこなどの商品でかなりの金額を節約できることがあります。,高税国へ向かう旅行者は、特にアルコール飲料やタバコなどの製品で considerableな金額を節約できることがあります。,0.5931978821754456,0.6296513080596924,0.6108812689781189,0.593394935131073,0.6311753988265991,0.6117023825645447
828,"たと い ろ を と る 者 と の 間 を 張り 過ぎ , 最も い なご "" び と の 間 に は , 最も い と 高 き 者 が あ る . 彼 ら の 与え る び と は 押し流 を 追 い , 曲 っ た 者 は , 押し流 さ れ る .",ポイントマリオンとフェアモントの間の区間は、バッファローとピッツバーグを結ぶ幹線道路のうち最も運転しなくい区間で、隔絶した未開の森林地帯を頻繁に通過します。,マリオンポイントとフェアモントの間の区間は、バッファロー・ピッツバーグハイウェイで最も厳しい運転条件を呈しており、孤立した森の地形を頻繁に通過します。,0.5733658075332642,0.557888388633728,0.565521240234375,0.5777667164802551,0.5618959665298462,0.5697208046913147
829,"あなた が た が もし , この 地 を 去 ろ う と し な い なら ば , あなた がた の な わめ を 守 っ て み る が よ い . 時 は 黄玉 が 吹 き , クミン から は , くわ っ て い る .",田舎道の運転に慣れていない方は、急勾配、狭い車線、急カーブに注意し、気を抜かないでください。,田舎道の運転に慣れていない場合は、注意を怠らないでください。急勾配、狭い車線、そして急なカーブが多くあります。,0.5410586595535278,0.5715968608856201,0.5559086799621582,0.5495414733886719,0.5825130939483643,0.5655471086502075
830,"その 上 近く に は 姿 が 美し く , 帆 し て い る の は , 知識 が 曲 っ て い る より も 細 く , クパトエル ・ クレケケル の 姿 に まさ る . 彼 ら は 今 に 至 る まで も , はるか に 従順 で あ っ て , その 後 に 従 う こと を 知 る から で あ る .",提示されている制限速度は前後の区間に比べて明らかに低く、一般的には時速35～40マイル（56～64キロ）とされ、その制限速度に厳密に従うことが他の区間よりも重要とされます。,掲示されている速度制限は、前後の区間に比べて明らかに低く、一般的に35〜40 mph（56〜64 km/h）です。そのため、これらの制限を厳守することが特に重要です。,0.5942646265029907,0.5976892113685608,0.5959720015525818,0.595670223236084,0.5890918970108032,0.5923627614974976
831,"岩 を 造 る 者 は , たか の よう に 大き く て も , ほか の 種 は , なお 多く の 騒 ぐ 者 に まさ っ て い る . その 鍛え は 大き く , クプラ の 人々 は これ を 倒 す .",しかし、不思議なことに、ここでは他の多くの地区（ペンシルバニア・ワイルズなど）に比べて、携帯電話のサービスが充実しています。,興味深いことに、ここでは携帯電話のサービスがルートの他の多くの区間、例えばペンシルベニア・ワイルズよりもずっと強いです。,0.6048984527587891,0.6007832288742065,0.6028338074684143,0.606583833694458,0.5949655771255493,0.6007185578346252
832,"主人 た る 者 は , 困 っ て い て , 良 い 生活 を し て い る . すなわち , 富 ん で い る 者 で あ り , その 上 のかげ は , 同行 者 たち に 対 し て 保証 を さ せ る 者 で あ る .",ドイツのペストリーは非常に美味しく、バイエルン州では、南の隣国オーストリアのペストリーに似ていて、種類も豊富です。,ドイツのペストリーは非常に美味しく、バイエルン地方では非常に豊かで多様で、南の隣国オーストリアのものに似ています。,0.5854856967926025,0.6060892343521118,0.5956093668937683,0.5913951396942139,0.608735978603363,0.5999402403831482
833,"過ぎ去 っ た 時 に は , 時 は , しみ で ま か れ , 年 ごと に 熟 し て い る 香料 と , よじみ の 出 る 時 まで に 吹 き ま し た . 夏 の 季節 に な っ て い る の で す .",果物入りの菓子パンが一般的で、リンゴは1年中具材として調理され、夏にはサクランボやプラムが登場します。,フルーツペストリーは一般的で、リンゴは一年中ペストリーに調理され、サクランボやプラムは夏に登場します。,0.5626556873321533,0.6035258769989014,0.5823745727539062,0.5662693977355957,0.5901468992233276,0.5779616832733154
834,"また 多く の 結納金 を も っ て , あめんどう と , すずかけ の 木 と , ほか の 二 本 の 木 と を 焼 き , よく 混ぜ た 麦粉 の 菓子 を も っ て , 良 い パン を 焼 い た .",ドイツの焼き菓子の多くは、アーモンドやヘーゼルナッツなどの木の実を使っています。人気のあるケーキは、特に強いコーヒーとよく合います。,多くのドイツの焼き菓子には、アーモンドやヘーゼルナッツ、その他の木の実が使われています。人気のケーキは、特に濃いコーヒーと非常に相性が良いことが多いです。,0.6849525570869446,0.6856187582015991,0.6852854490280151,0.678299069404602,0.67430579662323,0.6762965321540833
835,"あなた がた の うち で , たと い 富 ん で い る 者 が あ っ て も , この 地方 の こと で は , クプロ , クプロ , カルタ と い う 者 も い る .",小ぶりで濃厚なペストリーが食べたい場合は、地域によってベルリーナー、プフアンクーヘン、またはクラップフェンと呼ばれるものをお試しください。,もし小さいけれどもリッチなペストリーを試したいのであれば、地域によってベルリーナー、ファンケーキ、あるいはクラプフェンと呼ばれるものを試してみてください。,0.5839035511016846,0.5879740715026855,0.5859317779541016,0.58986496925354,0.5845757722854614,0.5872084498405457
836,"平穏 で あ っ て , 日 も 食物 も  携え て い る の に , 香料 も 共 に なめらか で あ る .",カレーは、ハーブやスパイスをベースに、肉や野菜を煮込む料理です。,カレーは、ハーブとスパイスを基にした料理で、肉または野菜を使っています。,0.5940060019493103,0.6249359846115112,0.6090786457061768,0.5902217626571655,0.6195372939109802,0.6045243740081787
837,"割礼 を 受け な い 者 は , "" その よしあし を 言 う こと が でき る "" と い う .",カレーは水分量に応じて「ドライ」か「ウェット」のどちらかに分類されます。,カレーは液体の量によって「ドライ」または「ウェット」に分かれます。,0.6036108136177063,0.6086678504943848,0.6061288118362427,0.6080074310302734,0.6343157291412354,0.6208829879760742
838,"それ は , パトラ , ペルガパト , クレデ , クレトン の 地方 に 沿 い , ネゲブ に は 寄港 し て い な い ほど の もの で あ っ て , ネゲブ に は パトケン の 地方 に あ る . その 中 に は 乳 が あ っ た .",北インドやパキスタンの内陸部では、カレーにヨーグルトをよく使い、南インドや亜大陸の沿岸部ではココナッツミルクをよく使います。,北インドとパキスタンの内陸地域では、カレーにヨーグルトが一般的に使用されます。一方、南インドや他の一部の沿岸地域では、ココナッツミルクが一般的に使われています。,0.6110939979553223,0.6345618963241577,0.6226068735122681,0.5978212356567383,0.6194051504135132,0.6084218621253967
839,"それ から , ネコ と 海沿い の 国々 , すなわち 選 ば れ て モレス に 至 る まで , 食物 が あ っ て , パトラクス の 地方 ギラクム に き た .",1万7千もの島々の料理から選べるインドネシア料理は、この国全域に見られる実にさまざまな地域料理の総称です。,1万7千の島々があるインドネシアでは、インドネシア料理は国全体に存在する多様な地域の料理を網羅した総称です。,0.6401129364967346,0.6431915163993835,0.641648530960083,0.6194115877151489,0.6472753286361694,0.6330369710922241
840,"しかし , もし  清 い こと が な く , クミン に 属 する 者 が あ っ て , クミロ から  今日 に 至 る まで , 食物 や , クミロ から 東 の 地 に 移 る こと が でき る .",しかし、それ以上の修飾語も付けないで使用すると、ジャワ島中央部から東部にかけての料理を指す言葉となります。,しかし、さらなる修飾語なしで使用された場合、その用語は主にジャワ島の中部および東部からの食べ物を指す傾向があります。,0.6598023176193237,0.6679468154907227,0.6638495922088623,0.6572965383529663,0.6718398332595825,0.6644886136054993
841,"ボヅパテ の 近く に あ る ゲビジン ・ ネレス , リモス , リザスカ など の , 離散 を やど し て い る . 彼 ら は , 同意 の な い 者 で あ っ て , アルモ ・ ダデモナ , デモテ の 花 を やど し て い る .",現在では列島全体に広く普及しているジャワ料理は、シンプルな味付けが特長で、主な調味料はピーナッツ、唐辛子、砂糖（特にジャワのココナッツシュガー）やさまざまな香辛料です。,現在、群島全体で広く利用されているジャワ料理は、シンプルに味付けされたさまざまな料理を特徴としており、ジャワ人が好む主な香辛料は、ピーナッツ、チリ、砂糖（特にジャワ産のココナッツ砂糖）、およびさまざまな香り豊かなスパイスです。,0.5966339111328125,0.6016464233398438,0.5991296768188477,0.6003745198249817,0.598993182182312,0.5996830463409424
842,その  罪 を 負 う 者 は 投げやり の かたわら に あ る .,鐙（あぶみ）とは、鞍の両側に吊り下げて乗り手の足を支える部分のことです。,鞍の両側にぶら下がっている騎手の足のための支持具を「ステップ」といいます。,0.6417999863624573,0.6432386636734009,0.6425184607505798,0.6558969020843506,0.6508125066757202,0.6533448100090027
843,"決定 する 者 は , お ね ば な ら な い の で あ る . しかし , ます の 裏 の ところ に 置 く とき は , 自分 たち の 足 を 踏み 置 く こと が でき る .",これで乗り手はかなり安定しますが、乗り手の足が引っかかることがあるため、安全面での懸念が生じることがあります。,彼らはライダーにより大きな安定性を提供しますが、ライダーの足がその中に挟まる可能性があるため、安全上の懸念が生じることがあります。,0.6477230787277222,0.671689510345459,0.6594886183738708,0.6543326377868652,0.658524751663208,0.656421959400177
844,"馬 に 乗 る 者 が あ っ て も , 馬 に つな が れ て も , 早馬 を 退 か せ る こと が でき る . 馬 を 解 く こと が でき る . 馬 を 解 く こと が でき る と , 裁判 を 受け る こと が でき る .",馬から放り出される瞬間に鐙に足が引っかかっていると、逃げようとする馬に引きずられてしまう恐れがあります。この危険を最小限に抑えるために、いくつもの安全対策を講じることができます。,騎手が馬から投げ出された場合でも、足が鐙（あぶみ）に引っかかっていると、馬が逃げると引きずられる可能性があります。このリスクを最小限に抑えるために、いくつかの安全対策を講じることができます。,0.6357220411300659,0.6339362859725952,0.6348279118537903,0.6434836983680725,0.6326517462730408,0.6380217671394348
845,"第 一 は 柔和 で 馬 に 乗 る 者 , 最も 足 で 踏 ま れ ば , なめらか で あ る .",まず、ほとんどの乗り手は、踵と滑らかでかなり狭目の靴底が付いた乗馬靴を履いています。,まず、ほとんどのライダーは、ヒールがあり、滑らかでかなり狭い靴底のライディングブーツを履いています。,0.6711959838867188,0.6826685667037964,0.6768836379051208,0.6655541062355042,0.6615132093429565,0.6635274887084961
846,"その 次 に , 黄金 , エンゲデ ,  後 に かす 者 , 切 る ところ の 貫 の 木 が あ る . 門 の 入 る ところ が , あなた の 方 で 倒れ る 時 に まで 突き落 す こと に な っ て い た .",次に、一部の鞍、特にイギリス製の鞍には安全バーが付いており、乗り手が落馬しそうになって後方に引っ張られると、あぶみの革が鞍から落ちるようになっています。,次に、一部の鞍、特にイングリッシュサドルには、安全バーがあり、落下する騎手によって後方に引かれるとステアプレザーが鞍から外れることができます。,0.6583226323127747,0.6658749580383301,0.6620772480964661,0.6580467224121094,0.6644481420516968,0.6612319350242615
847,"アビム の 船 は どこ に あ る か の に 進 ん で 行 く . 南 の 方 で は , クラクロン の 坂 を 打 つ に 至 り , それ に よ っ て , 告オン と 押し と が あ る .",コチャモ渓谷 - 南米のヨセミテと呼ばれるチリの最高峰の登山地で、花崗岩の大きな壁や岩場の数々があります。,コチャモ渓谷 - チリの主要なクライミングスポットで、南アメリカのヨセミテとも称され、多様な花崗岩のビッグウォールやクラックがあります。,0.6278305053710938,0.643120527267456,0.6353835463523865,0.615584135055542,0.6261641383171082,0.6208290457725525
848,"荒野 の 息 は い と 高 き 所 で は 水 を わきまえ た こと を 知 り , 世界 の すべて の は て に 絶え ず 新し い の は , しみ の 中 に 新し い かたち の よう で あ る .",頂上から眺めると、息をのむような景色が広がります。世界各地の登山家たちが、無限の可能性を秘めた壁に囲まれ、新しいルートを確立し続けています。,頂上からは息をのむような景色が広がります。世界中のクライマーたちは、その無限の壁の可能性の中で新しいルートを次々と開拓しています。,0.600413978099823,0.6076462864875793,0.6040084958076477,0.6196421384811401,0.6379942893981934,0.6286842823028564
849,"雪 が ここ に 聞え る 雪 ,  かた が お ら れ る . か が ん だ , か が ん だ , か が ん で , 雪 が 狂 っ て い る . かめ が ここ に あなた の 足 を 洗 う よう に ,  共 に 冷やか い , 雪 が あ っ て , あなた の 足 を 足 の 裏 に ころ が し る .",スキーやスノーボードを含むダウンヒル・スノースポーツは、スキーやスノーボードを足に装着して雪に覆われた地形を滑り降りる人気のスポーツです。,ダウンヒルスノースポーツは、スキーやスノーボードを含む人気のスポーツで、スキーまたはスノーボードを足に装着し、雪に覆われた地形を滑り降りることを特徴としています。,0.5849675536155701,0.5970366597175598,0.5909404754638672,0.5916208028793335,0.581505537033081,0.5865195393562317
850,"と い う の は , 明知 が た れ て い て , 多く の 者 と 共 に 集め られ て い る . それ は , こぎ の 姿 に とま わ れ て い る こと を 知 り , また , しま わ なに かか る . 見 よ , 恐怖 が , すでに あらわれ て い る .",スキーは旅の主なアクティビティであり、「スキー狂」と呼ばれる多くの愛好家たちが、特定の場所でのスキーを中心とした休暇を計画しています。,スキーは多くの愛好者がいる主要な旅行活動であり、時には「スキー・バム」として知られる人々が特定の場所でのスキーを中心にして休暇を計画することがあります。,0.5666379928588867,0.5993468165397644,0.5825335383415222,0.5627617835998535,0.6106655597686768,0.5857358574867249
851,"い の 姿 は 年 老い て い た が ,か の ほら穴 は , やか の まん が わ な く , クミン に あいか い 場所 に まで 及 ん だ .",スキーの概念は非常に古く、洞窟に描かれたスキーヤーの絵は紀元前5000年にまでさかのぼります。,スキーの概念は非常に古く、スキーをする人々を描いた洞窟画は紀元前5000年までさかのぼります！,0.5916374921798706,0.61249840259552,0.6018872261047363,0.610683023929596,0.6274740695953369,0.6189647316932678
852,"しゃこ が , まん の よう に し て い る の で , それ を 使 お う と し て うち に 行 く こと で あ っ て , であろうか , ピクミン が 打 ち 場 に い る の を 常 と し た . アビクラ 人 が 開 か れ て い た が , 今 は 開 か れ な い .",滑降スキーのスポーツとしての歴史は少なくとも17世紀にまでさかのぼり、1861年にはオーストラリアでノルウェー人が最初のレクリエーション用スキークラブを開設しました。,ダウンヒルスキーというスポーツは少なくとも17世紀にさかのぼります。そして、1861年にはノルウェー人によってオーストラリアに最初のレクリエーションスキークラブが設立されました。,0.524916410446167,0.5580127239227295,0.540958821773529,0.5385468602180481,0.570500373840332,0.5540633201599121
853,"アスンクリト , クレンミン , アンミ (すなわち , カ) (すなわち , カル) と い う の で あ る .",スキーによるバックパック旅行：このアクティビティは、バックカントリースキー、スキー旅行、スキーハイキングとも呼ばれます。,スキーによるバックパッキング：このアクティビティは、バックカントリースキー、スキー・ツーリング、またはスキー・ハイキングとも呼ばれます。,0.601494550704956,0.5960075855255127,0.5987384915351868,0.6119955778121948,0.6000367403030396,0.6059571504592896
854,"それ は , わたし たち に と っ て , こぼ む の で は な く , 冷やか なめ の あ る しぼ , 険し い 山 や , は どこ へ で も あ っ て も , あとか の 者 が 出 る と , 混乱 と 混乱 と が , わたし たち に 沈 ん で い る .",アルペンスタイルのクロスカントリースキーや登山に関連するものですが通常は含まれず、後者は急峻な地形を上り下りにより頑丈なスキーとブーツが必要です。,それは関連していますが、通常はアルパインスタイルのスキーツーリングや登山を含んでいません。後者は急な地形で行われ、より硬いスキーとブーツを必要とします。,0.5490081310272217,0.5614816546440125,0.5551748275756836,0.5500674843788147,0.5623340606689453,0.5561331510543823
855,"あなた がた は , クレス クミスパ の こと を 決定 し て い る . わたし たち は , クミス に 属 する 人 の こと で あ る .",スキールートはハイキングルートのようなものと考えてください。,スキーのルートを同様のハイキングルートとして考えてください。,0.5879004597663879,0.6097748875617981,0.5986379384994507,0.59550940990448,0.6104992628097534,0.6029111742973328
856,"あなた がた は , 良 い 動物 の 中 で , はるか に 良 い かおり を おお う こと が でき る で あ ろ う . しかし , 入れ ず に 進 ん で 踏みあげ る ばかり に , もっと 豊か な 地 に 引き上げ て い る で あ ろ う .",条件が良ければ、徒歩よりも多少は長い距離を進めますが、整備されたコースで重いバックパックを背負わないクロスカントリースキーのようなスピードで走行できるのはごく稀です。,良好な条件下では、歩くよりも若干長い距離を移動することができるでしょうが、整備されたトラックで重いバックパックを背負わずにクロスカントリースキーの速度に達することは非常にまれです。,0.5978013873100281,0.618751049041748,0.6080958247184753,0.6013239026069641,0.6179463267326355,0.6095218062400818
857,"わたし たち の 国籍 は 小さ い 者 で あ っ て , 多く の 者 が , 非常 に 航海 する に すぎ な い . それ は , 勢い の ため に , 地方 ばかり か , 航行 の 階段 を 通り過ぎ る こと が でき な く な っ て , ギリシヤ 人 に すぎ な い こと に な っ て い る .",ヨーロッパは比較的小さな大陸ですが、独立国が多数あります。通常の状況では、複数の国を旅行しようとすると、ビザの申請や入国審査がに何度も必要になります。,ヨーロッパは比較的小さな大陸ですが、多くの独立した国々があります。通常、複数の国を旅行する場合、ビザの申請やパスポートのコントロールを何度も受けなければなりません。,0.6164054274559021,0.6612570881843567,0.638043999671936,0.6110734939575195,0.6567494869232178,0.6330887079238892
858,"その 場合 , クレオン が し た よう に , この 地方 で 借り た もの を , これ から 敬 う の で あ る .",しかし、シェンゲン圏は、この点では一国のように機能します。,シェンゲンゾーンはこの点で、いくらか一つの国のように機能しています。,0.6332034468650818,0.6689294576644897,0.6505763530731201,0.6329805850982666,0.6566317081451416,0.6445892453193665
859,"あなた がた は , この 一 つ の 部分 に とどま っ て い る 間 は , 自分 の 国 を 通 る こと が でき な い よう に し なさ い .",この圏内に留まっている限り、通常は出国審査を何度も受けることなく国境を越えることができます。,このゾーンにいる限り、一般的にパスポート検査のチェックポイントを再度通過することなく国境を越えることができます。,0.6201576590538025,0.6677007675170898,0.6430516242980957,0.5947674512863159,0.6382580399513245,0.6157457232475281
860,"それ から , クレオ ンパト , クミン を め と っ て い た の で あ る から , もう で は な い . と い う の は , クミン 中 の それぞれ の 規定 に 応 じ て や る だけ で あ っ て , 銀こ や  Father で は な い .",同じように、シェンゲンビザさえ取得すれば、シェンゲン加盟国のビザを個別に申請する必要がなくなり、時間、費用、事務処理の手間が相当に省けます。,同様に、シェンゲンビザを持っていると、シェンゲン加盟国それぞれに別々にビザを申請する必要がなくなり、時間、費用、書類作業を節約できます。,0.5427004098892212,0.604133129119873,0.5717713832855225,0.5459411144256592,0.6115933656692505,0.5769054293632507
861,"人 から は , クミン を 踏 む こと の な い よう な もの は , ひとり も い な い . それ は , クミン に 属 する 人 に と っ て , しばらく の 間 の 収穫 を 得 る もの で あ り , 数 年 の  take で あ っ た .",骨董品について普遍的な定義はありません。税務署によっては、100年以上前のものを骨董品と定義しています。,"以下の文を日本語に翻訳します：

「どの製造品がアンティークに該当するかについての普遍的な定義はありません。一部の税務機関では、100年以上経過した商品をアンティークと定義しています。」",0.5863465070724487,0.621945858001709,0.603621780872345,0.5976537466049194,0.5981725454330444,0.5979130268096924
862,"その 中 に は , アネルトラ から の 端 まで の 地 が あ る . そこ に は , かろうじて の 端 が あ っ て も , 所有 の 地 に は 遠 く な い よう に する .",この定義には地理的な変動があり、北米などでは欧州よりも年齢制限の範囲が狭まる可能性があります。,定義には地理的なバリエーションがあり、北アメリカなどの場所では、年齢制限がヨーロッパよりも短い場合があります。,0.6100611090660095,0.6196153163909912,0.6148010492324829,0.5969572067260742,0.6005533337593079,0.5987499356269836
863,"また , 元体 が 熟 し て い て も ,  分 の 一 を 出 す の で あ っ て も , 堅 く たくわえ られ て い る もの と 同じ よう に , 証明 さ れ る の で あ る .",手工芸品は、大量生産された類似品よりも歴史は浅いのですが、骨董品と定義されることもあります。,手工芸品は、類似の大量生産品よりも若いものであるにもかかわらず、骨董品と定義されることがあります。,0.573456346988678,0.6159919500350952,0.5939635634422302,0.5716164708137512,0.6050716042518616,0.5878684520721436
864,"肉 に よ れ ば , クレオテ び と クレト と の 間 に 住 む 人 は , 次 の とおり で あ る . その中には , 同行 者 たち と 共 に , なお 多く の 人 が 同行 し て い る .",トナカイの飼育はサーミ族の重要な生計手段であり、その取引を取り巻く文化は他の職業を生業とする多くの人々にとっても重要なものです。,トナカイの飼育はサーミの人々にとって重要な生計手段であり、その交易に関連した文化は他の職業に従事する多くの人々にとっても重要です。,0.6282793283462524,0.6252220869064331,0.6267469525337219,0.6285009384155273,0.634489893913269,0.6314812302589417
865,"それ は , かつて 言伝え を 受け た の で は な い . たと い 改宗 者 たち は みな , はるか に 改宗 の 人々 と 一緒 に 働 い て も , 魚 が 飼 っ て い る . 彼 ら は , 獣 の よう に 育て られ て い る .",しかし、サーミ人は伝統的に、大規模なトナカイの飼育に携わってきたわけではなく、漁や狩猟などの生活を営んできたため、トナカイはほとんどが使役動物として飼われていました。,伝統的には、すべてのサーミが大規模なトナカイ飼育に従事していたわけではなく、主に漁や狩猟などで生活し、トナカイは主に荷物運搬の動物として利用されていました。,0.6232113242149353,0.6285300254821777,0.6258593797683716,0.6066604852676392,0.611740231513977,0.6091898083686829
866,"(これ から は 日 の あいだ , クミン を 打 つ 者 が 多 く あ っ た . すなわち クミン に は  怒り が あ り , クミン に は  trodden が あ る .",今日では多くのサーミ人が近代的な貿易に従事しています。観光はサーミ地方の重要な収入源です。,今日は、多くのサーミが現代の職業で働いています。観光業はサーミの地域であるサップミにとって重要な収入源です。,0.6323856115341187,0.628774881362915,0.6305750608444214,0.6386704444885254,0.629249095916748,0.6339247822761536
867,"人 の 中 に 重 い こと が あ っ て も , 結婚 し な い 人 の 間 に , ひとり も い な い . "" あれ は その 言葉 が 最も よ い "" と い う の で , 時 が わる く て い る の で あ る . それ は , いわば , いちじく の 木やかげ を 知 ろ う と , 心 に 巧み な 思い を し て い る から で あ る .",「ジプシー」という言葉は、特にロマ人以外の人たちの間で広く使われていますが、否定的な固定観念やロマ人に対する不正確な認識と結びついているため、往々にして不快な言葉とみなされます。,「ジプシー」という言葉は特に非ロマの人々の間で広く使われていますが、そのロマの人々に対する否定的なステレオタイプや不正確な認識との関連から、しばしば攻撃的と見なされます。,0.5750530958175659,0.615105390548706,0.5944052934646606,0.5750383138656616,0.6019817590713501,0.5882017016410828
868,"もし あなた がた が この 国 に 従 っ て 服従 する なら , あなた がた の 足 の すべ る 場合 は , わたし たち の 入獄 に よ っ て 進 み , あなた がた のかげ を 処罰 する こと が でき る で あ ろ う .",訪れようとする国が旅行勧告の対象となった場合、旅行健康保険や旅行キャンセル保険に影響する可能性があります。,訪問する国が旅行勧告の対象となった場合、旅行医療保険や旅行キャンセル保険に影響が出る可能性があります。,0.6007441282272339,0.6284384727478027,0.6142793297767639,0.602816104888916,0.6316376328468323,0.6168904304504395
869,"また , あなた がた は ほか の 者 に まさ っ て 事 を 考え る こと が でき る か も 知れ な い . 彼 ら の 計 る ところ は , ただ 定め られ て い る .",自国以外の政府からの助言を参考にしてもかいまいませんが、そのような助言はその国の国民向けのものです。,他国の政府の助言を参考にすることもあるかもしれませんが、それらの助言はそれぞれの国の市民向けに設計されています。,0.6170674562454224,0.6460918188095093,0.6312462091445923,0.6282081604003906,0.6636323928833008,0.6454346179962158
870,"人 の クレオン から で あ っ て , 席 に 属 する 者 の よう な 顔 は , クミロ から 出 た もの で あ っ て , それ から わたし たち の 顔 が 異な り , また , さい の ため の 顔 を 乱 す こと が あ る .",例として、中東に暮らすアメリカ人は、ヨーロッパ人やアラブ人とは異なる状況に直面する可能性があります。,一例として、中東にいるアメリカ市民は、ヨーロッパ人やアラブ人とは異なる状況に直面する可能性があります。,0.6204167008399963,0.6525718569755554,0.6360881924629211,0.620885968208313,0.6544124484062195,0.6372085213661194
871,"わたし に と っ て は , この 地方 で 貧乏 人 の 部分 が あ り ま す .",勧告は、ある国における安全保障状況の要約にすぎません。,アドバイザリーは、ある国の政治状況の簡潔な要約に過ぎません。,0.671944260597229,0.6855414509773254,0.6786747574806213,0.6705174446105957,0.6728294491767883,0.6716715097427368
872,"しきり に ふけ る こと は たびたび , いと も 思 わ れ , また ,  すぐ に 海路 を はか る こと を 窮め る ほど の 規定 に さ れ て い る .",提示された見解は、他の場所で入手可能なより詳細な情報に比べて、大雑把で単純化されすぎた上っ面だけのものが多い。,提示された見解は、他の場所で利用可能なより詳細な情報と比較して、しばしば表面的で一般的かつ単純化されたものです。,0.5796374678611755,0.6043024063110352,0.591713011264801,0.5891353487968445,0.6067696213722229,0.5978224873542786
873,"すべて の 物 を 雇 っ て い る の は , 当然 の 食物 で あ っ て , 人 の 徳 を 高め る の に すぎ な い . それ は , 放縦 にく み が 物 を 失 う ため で あ る . 命 を 失 う ため で あ る .",悪天候とは、物理的被害、深刻な社会的混乱、人命に関わる被害につながりうる危険な気象現象の総称です。,厳しい天候とは、損害、深刻な社会的混乱、または人命の喪失を引き起こす可能性のある危険な気象現象を指す一般的な用語です。,0.5783925652503967,0.6058377027511597,0.5917970538139343,0.5751702785491943,0.5973632335662842,0.5860567092895508
874,"すべて 全 世界 に は , 禁じ る こと の でき る 者 が あ る . その 中 に は ,  持 つ に は  裸 ,  もら い た る こと の でき る 四 分 の 一 が あ っ て , その 中 に は , 水晶 が い る .",厳しい天候は世界のどこでも見られ、その種類は地理、地形、大気の状態によって異なります。,厳しい天候は世界のどこでも発生する可能性があり、地理、地形、そして大気の条件によって異なる種類があります。,0.576574444770813,0.6104668378829956,0.5930368304252625,0.5656790137290955,0.585175633430481,0.575262188911438
875,"い と 高 き 者 , ひょう , 突風 , 吹 き わた っ て , いなご が き たり , 激し い 風 の よう に 吹 き ま わ れ て も , 水 を く む い て も , それ は 火 の 荒 い 者 の よう に , また 水 を 打 つ 者 の よう に な っ た .",強風、ひょう、過度の降水量、および山火事は、雷雨、竜巻、水噴き、およびサイクロンなどの厳しい気象形態やその影響によるものです。,強風、雹、過剰な降水、そして山火事は、悪天候の形態および影響の一部です。雷雨、竜巻、水スパウト、そしてサイクロンも同様です。,0.6168912053108215,0.6336018443107605,0.6251348853111267,0.5860172510147095,0.6154863834381104,0.6003904342651367
876,"あなた がた は , 寒 さ を とどめ , クミン を 吹 き ,  おこな い は , 氷 , 雪 , 暴風 , 暴風 , 暴風 , 暴風 .",地域的・季節的な厳しい気象現象としては、吹雪、吹雪、暴氷、砂嵐などがあります。,地域的および季節的な厳しい気象現象には、吹雪、雪嵐、氷嵐、および砂嵐が含まれます。,0.6513051390647888,0.6416037678718567,0.646418035030365,0.6474733352661133,0.6437633037567139,0.6456130146980286
