id,translated_german,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
873,"Schweres Wetter ist der allgemeine Begriff für jedes gefährliche Wetterphänomen mit dem Potenzial, Schaden, schwere soziale Störungen oder Verlust von Menschenleben zu verursachen.","Unwetter ist der Sammelbegriff für jedes gefährliche Wetterphänomen mit dem Potenzial, Schäden, schwere soziale Störungen oder den Verlust von Menschenleben zu verursachen.","Schlechtes Wetter ist der allgemeine Begriff für jedes gefährliche Wetterphänomen, das das Potenzial hat, Schäden, ernsthafte soziale Störungen oder den Verlust von Menschenleben zu verursachen.",0.9411889314651489,0.9530901908874512,0.9471021294593811,0.9433888792991638,0.9260408282279968,0.9346343874931335
874,"Schweres Wetter kann überall auf der Welt auftreten, und es gibt verschiedene Arten davon, die von Geographie, Topographie und atmosphärischen Bedingungen abhängen können.","Unwetter können überall auf der Welt auftreten und es gibt verschiedene Arten davon, die von der Geographie, Topographie und den atmosphärischen Bedingungen abhängen.","Schlechtes Wetter kann überall auf der Welt auftreten, und es gibt verschiedene Arten davon, die von Geografie, Topografie und atmosphärischen Bedingungen abhängen können.",0.9408136010169983,0.9529851675033569,0.9468602538108826,0.9830352067947388,0.9826254844665527,0.982830286026001
875,"Starke Winde, Hagel, übermäßige Niederschläge und Waldbrände sind Formen und Auswirkungen von Unwettern, wie Gewitter, Tornados, Wasserausbrüche und Zyklonen.","Starke Winde, Hagel, übermäßige Niederschläge und Waldbrände sind Formen und Auswirkungen von Unwetter, ebenso wie Gewitter, Tornados, Wasserhosen und Wirbelstürme.","Hohe Winde, Hagel, übermäßige Niederschläge und Waldbrände sind Formen und Auswirkungen von schwerem Wetter, ebenso wie Gewitter, Tornados, Wasserhosen und Zyklone.",0.9437981843948364,0.9374552369117737,0.9406160116195679,0.9414427280426025,0.9384185075759888,0.9399281740188599
876,"Regionale und saisonale Unwetterphänomene sind Schneesturm, Schneestürme, Eisstürme und Staubstürme.","Regionale und jahreszeitliche Unwettererscheinungen sind u. a. Blizzards, Schneestürme, Eisstürme und Staubstürme.","Regionale und saisonale schwerwiegende Wetterphänomene umfassen Schneestürme, Schneegewitter, Eisstürme und Staubstürme.",0.9132148027420044,0.8787285089492798,0.8956398367881775,0.9423603415489197,0.9172875881195068,0.9296549558639526
877,"Reisenden wird dringend empfohlen, sich des Risikos von Unwettern, die ihr Gebiet betreffen, bewusst zu sein, da sie jegliche Reisepläne beeinflussen können.","Reisende werden dringend gewarnt, auf jedwede Art von Unwetter zu achten, die ihr Gebiet betrifft, da dies sich auf alle Reisepläne auswirken kann.","Reisende werden dringend darauf hingewiesen, sich über mögliche Risiken durch severe Wetterbedingungen in ihrer Region bewusst zu sein, da diese ihre Reisepläne beeinträchtigen könnten.",0.8274164199829102,0.8283904790878296,0.8279032111167908,0.8406051397323608,0.8510728478431702,0.8458065390586853
878,"Jeder, der einen Besuch in einem Land plant, das als Kriegsgebiet betrachtet werden könnte, sollte eine Berufsausbildung erhalten.","Jeder, der plant, ein Land zu bereisen, das als Kriegszone gilt, sollte ein professionelles Training dafür absolvieren.","Jeder, der plant, ein Land zu besuchen, das als Kriegsgebiet betrachtet werden könnte, sollte eine professionelle Ausbildung erhalten.",0.8635222911834717,0.8407230377197266,0.8519701361656189,0.9276320934295654,0.9196543097496033,0.9236259460449219
879,Eine Suche im Internet nach 'Hostile Environment Course' wird wahrscheinlich die Adresse eines lokalen Unternehmens enthalten.,"""Eine Internetsuche nach """"Kurs über feindselige Umgebungen"""" wird vermutlich die Adresse eine örtlichen Firma anzeigen.""",Eine Internetrecherche nach 'Hostile environment course' wird wahrscheinlich die Adresse eines lokalen Unternehmens liefern.,0.7686196565628052,0.7308422923088074,0.7492551207542419,0.9130658507347107,0.8885191679000854,0.9006252884864807
880,"Ein Kurs wird in der Regel alle hier erörterten Fragen viel ausführlicher behandeln, in der Regel mit praktischen Erfahrungen.","Ein Kurs deckt alle hier diskutierten Probleme in der Regel viel detaillierter ab, normalerweise in Kombination mit praktischer Erfahrung.","Ein Kurs behandelt normalerweise alle hier besprochenen Themen in viel größerem Detail, in der Regel mit praktischen Erfahrungen.",0.862659215927124,0.865081250667572,0.8638684749603271,0.8568547964096069,0.8693601489067078,0.8630622029304504
881,"Ein Kurs wird normalerweise von 2-5 Tagen sein und wird Rollenspiel, viel Erste Hilfe und manchmal Waffentraining beinhalten.","Ein Kurs ist üblicherweise zwischen 2 und 5 Tage lang und umfasst Rollenspiele, viel Erste Hilfe und mitunter Waffenausbildung.","Ein Kurs dauert normalerweise 2 bis 5 Tage und umfasst Rollenspiele, viel Erste Hilfe und manchmal Waffenausbildung.",0.8688167333602905,0.8954214453697205,0.8819185495376587,0.86720871925354,0.9101810455322266,0.8881754279136658
882,"Bücher und Zeitschriften, die sich mit dem Überleben der Wildnis befassen, sind häufig, aber Veröffentlichungen, die sich mit Kriegsgebieten befassen, sind nur wenige.","Es gibt zahlreiche Bücher und Journale zum Überleben in der Wildnis, aber nur wenige Publikationen zu Kriegsgebieten.","Bücher und Zeitschriften, die sich mit Überleben in der Wildnis befassen, sind weit verbreitet, aber Veröffentlichungen, die sich mit Kriegsgebieten beschäftigen, sind selten.",0.7971032857894897,0.8586902022361755,0.8267514109611511,0.9517170190811157,0.9438350796699524,0.9477596282958984
883,"Voyagers, die Sex-Umverteilungsoperation im Ausland planen, müssen dafür sorgen, dass sie gültige Dokumente für die Rückreise mit sich führen.","Reisende, die eine geschlechtsangleichende Operation im Ausland planen, müssen sicherstellen, dass sie gültige Ausweisdokumente für die Rückreise mit sich führen.","Reisende, die eine Geschlechtsumwandlungsoperation im Ausland planen, müssen sicherstellen, dass sie gültige Dokumente für die Rückreise haben.",0.8672647476196289,0.8578250408172607,0.8625190258026123,0.8837199807167053,0.9071017503738403,0.8952581882476807
884,"Die Bereitschaft der Regierungen zur Ausstellung von Pässen mit Geschlecht nicht angegeben (X) oder Dokumente aktualisiert, um einen gewünschten Namen und Geschlecht zu entsprechen variiert.","Die Bereitschaft von Regierungen, Pässe mit nicht angegebenem Geschlecht (X) oder Dokumente, die auf den gewünschten Namen und das gewünschte Geschlecht aktualisiert wurden, auszustellen, ist unterschiedlich.","Die Bereitschaft der Regierungen, Pässe ohne angegebenes Geschlecht (X) auszustellen oder Dokumente so zu aktualisieren, dass sie dem gewünschten Namen und Geschlecht entsprechen, variiert.",0.833884060382843,0.8231696486473083,0.8284922242164612,0.8674274682998657,0.8351781368255615,0.8509973287582397
885,"Die Bereitschaft ausländischer Regierungen, diese Dokumente zu ehren, ist ebenso variabel.","Die Bereitschaft ausländischer Regierungen, diese Dokumente anzuerkennen, ist ebenfalls sehr unterschiedlich.","Die Bereitschaft ausländischer Regierungen, diese Dokumente zu anerkennen, ist ebenso unterschiedlich.",0.9373815059661865,0.9156314134597778,0.9263788461685181,0.9480755925178528,0.9411276578903198,0.9445887804031372
886,Auch in der Ära nach dem 11. September 2001 sind die Durchsuchungen an Sicherheitskontrollen weit aufdringlicher geworden.,Die Durchsuchungen an Sicherheitskontrollen sind in der Zeit nach dem 11. September 2001 zudem weitaus aufdringlicher geworden.,Die Kontrollen an Sicherheitscheckpoints sind in der Zeit nach dem 11. September 2001 auch viel aufdringlicher geworden.,0.9385420083999634,0.939142107963562,0.9388419389724731,0.8782234191894531,0.8825576305389404,0.880385160446167
887,"Voroperative Transgender-Menschen sollten nicht erwarten, mit ihrer Privatsphäre und Würde intakt durch die Scanner zu gehen.","Transgender-Personen vor ihrer Operation sollten nicht erwarten, dass ihre Privatsphäre und Würde beim Passieren der Scanner intakt bleibt.","Voroperative Transgender-Personen sollten nicht erwarten, dass sie durch die Scanner gehen können, ohne dass ihre Privatsphäre und Würde beeinträchtigt werden.",0.8754431009292603,0.8698233962059021,0.8726242184638977,0.9142464995384216,0.8570042848587036,0.8847004771232605
888,"Rip-Ströme sind der Rückfluss von Wellen, die den Strand abbrechen, oft an einem Riff oder ähnlichem.","Riss-Strömungen sind der der zurückkehrende Strom von am Strand gebrochenen Wellen, häufig bei Riffen oder ähnlichem.","Riptiden sind der rückströmende Fluss von Wellen, die am Strand brechen, oft an einem Riff oder Ähnlichem.",0.860594630241394,0.8587517738342285,0.8596721887588501,0.8817720413208008,0.8813334703445435,0.8815526962280273
889,"Durch die Unterwassertopologie wird der Rückfluss in ein paar tieferen Abschnitten konzentriert, und es kann sich dort ein schneller Strom zu tiefem Wasser bilden.",Wegen der Unterwassertopologie konzentriert sich der Rückfluss in wenigen tieferen Bereichen und eine schnelle Strömung bis hin zu tiefem Wasser kann sich dort bilden.,"Aufgrund der Unterwassertopographie ist der Rückfluss an einigen wenigen tieferen Stellen konzentriert, und dort kann sich eine schnelle Strömung in tiefere Gewässer bilden.",0.8833139538764954,0.8759350180625916,0.8796089887619019,0.9003646373748779,0.8958114385604858,0.8980822563171387
890,"Die meisten Todesfälle passieren als Folge von Müdigkeit versuchen, gegen die Strömung zu schwimmen, was unmöglich sein kann.","Die meisten Todesfälle geschehen durch Übermüdung bei dem Versuch, gegen die Strömung zurückzuschwimmen, was sich als unmöglich erweisen kann.","Die meisten Todesfälle treten als Folge von Erschöpfung auf, während versucht wird, gegen die Strömung zurückzuschwimmen, was möglicherweise unmöglich ist.",0.8717590570449829,0.8482998609542847,0.8598694801330566,0.8904717564582825,0.8776195049285889,0.8839989900588989
891,"Sobald Sie aus der Strömung kommen, ist das Zurückschwimmen nicht schwieriger als normal.","Wenn man aus der Strömung herauskommt, ist das Zurückschwimmen nicht schwieriger als normal.","Sobald du aus dem Strom herauskommst, ist es nicht schwieriger, zurückzuschwimmen als normalerweise.",0.9523324966430664,0.950271725654602,0.9513009786605835,0.856679379940033,0.8357579112052917,0.8460893630981445
892,"Versuchen Sie, irgendwo zu zielen, wo Sie nicht wieder gefangen werden, oder, je nach Ihren Fähigkeiten und ob Sie bemerkt wurden, möchten Sie vielleicht auf Rettung warten.","Versuchen Sie, irgendwohin zu gelangen, wo Sie nicht wieder erwischt werden. Alternativ sollten Sie, je nach Ihren Fähigkeiten und je nachdem, ob Sie bemerkt wurden, vielleicht auf Rettung warten.","Versuche, irgendwo hinzuzielen, wo du nicht wieder gefangen wirst, oder je nach deinen Fähigkeiten und ob du bemerkt wurdest, möchtest du vielleicht auf Rettung warten.",0.9065868854522705,0.886527955532074,0.8964452147483826,0.8936589956283569,0.8990609645843506,0.8963518738746643
893,"Der Wiedereintrittsschock tritt früher auf als der Kulturschock (es gibt weniger Flitterwochen), dauert länger und kann schwerer sein.","Der Rückkehrschock kommt früher als der Kulturschock (die Flitterwochenphase ist nicht so ausgeprägt), dauert länger und kann schwerwiegender sein.","Die Rückkehrschock tritt früher auf als der Kulturschock (es gibt eine kürzere Honeymoon-Phase), dauert länger und kann schwerwiegender sein.",0.8698990941047668,0.8659764528274536,0.8679332733154297,0.8672380447387695,0.8606398701667786,0.863926351070404
894,"Reisende, die eine leichte Zeit hatten, sich an die neue Kultur anzupassen, haben manchmal eine besonders schwere Zeit, sich an ihre einheimische Kultur anzupassen.","Reisenden, denen es leichtfiel, sich an die neue Kultur anzupassen, fällt es bisweilen besonders schwer, sich wieder an ihre Herkunftskultur anzupassen.","Reisende, die sich leicht an die neue Kultur anpassen konnten, haben manchmal besonders große Schwierigkeiten, sich wieder an ihre eigene Kultur zu gewöhnen.",0.8775291442871094,0.8749802708625793,0.8762528896331787,0.8767492771148682,0.8873066902160645,0.8819963932037354
895,"Wenn Sie nach Hause zurückkehren, nachdem Sie im Ausland gelebt haben, haben Sie sich an die neue Kultur angepasst und verloren einige Ihrer Gewohnheiten aus Ihrer Heimatkultur.","Wenn man nach einem Auslandsaufenthalt nach Hause kommt, hat man sich an eine andere Kultur angepasst und einige Verhaltensweisen seiner Heimatkultur abgelegt.","Beim Zurückkehren nach Hause, nachdem Sie im Ausland gelebt haben, haben Sie sich an die neue Kultur angepasst und einige Ihrer Gewohnheiten aus Ihrer Heimatkultur verloren.",0.806031346321106,0.8312900066375732,0.8184658288955688,0.958771824836731,0.9552295207977295,0.9569973945617676
896,"Als Sie zuerst ins Ausland gingen, waren die Menschen wahrscheinlich geduldig und verständnisvoll, da sie wussten, dass sich Reisende in einem neuen Land anpassen müssen.","Als Sie das erste Mal ins Ausland reisten, waren die Menschen wahrscheinlich geduldig und verständnisvoll, weil sie wussten, dass sich Reisende in einem neuen Land anpassen müssen.","Als du zuerst ins Ausland gingst, waren die Menschen wahrscheinlich geduldig und verständnisvoll, da sie wussten, dass Reisende sich in einem neuen Land anpassen müssen.",0.9729052782058716,0.9580714702606201,0.9654313921928406,0.9750339984893799,0.9678914546966553,0.971449613571167
897,"Man kann nicht erwarten, dass Geduld und Verständnis auch für Reisende, die nach Hause zurückkehren, notwendig sind.","Man erwartet vielleicht nicht, dass auch zurückkehrenden Reisenden gegenüber Geduld und Verständnis erforderlich sind.","Die Menschen rechnen möglicherweise nicht damit, dass Geduld und Verständnis auch für Reisende, die nach Hause zurückkehren, notwendig sind.",0.8518310189247131,0.8830718398094177,0.8671700954437256,0.9209405779838562,0.9198019504547119,0.920370876789093
898,Die Pyramide Sound und Lichtshow ist eines der interessantesten Dinge in der Gegend für Kinder.,Die Klang- und Lichtshow bei den Pyramiden ist eine der interessantesten Attraktionen für Kinder in der Gegend.,Die Klang- und Lichtshow der Pyramiden ist eine der interessantesten Attraktionen in der Umgebung für Kinder.,0.8970528841018677,0.8655155897140503,0.8810020685195923,0.903357982635498,0.8774603605270386,0.8902208805084229
899,"Man kann die Pyramiden im Dunkeln sehen und sie in Stille sehen, bevor die Show beginnt.","Sie können die Pyramiden in der Dunkelheit sehen und während es still ist, ehe die Show beginnt.","Man kann die Pyramiden im Dunkeln sehen und man kann sie in Stille sehen, bevor die Show beginnt.",0.9047669172286987,0.8754863739013672,0.8898858428001404,0.9810068011283875,0.9735260605812073,0.9772521257400513
900,Meistens ist hier immer der Klang von Touristen und Verkäufern. Die Geschichte von Klang und Licht ist wie ein Märchenbuch.,Normalerweise hört man immerzu die Geräusche von Touristen und Verkäufern. Die Geschichte der Geräusche und des Lichtes ist genau wie ein Geschichtenbuch.,Normalerweise hört man immer den Klang von Touristen und Verkäufern. Die Geschichte von Licht und Klang ist genau wie ein Märchen.,0.8756186962127686,0.8365872502326965,0.8556581139564514,0.9154698848724365,0.9117203950881958,0.9135912656784058
901,Die Sphinx ist die Kulisse und der Erzähler einer langen Geschichte.,Die Sphinx wird als Hintergrund und Erzähler einer langen Geschichte eingesetzt.,Die Sphinx dient als Kulisse und Erzähler einer langen Geschichte.,0.8739582896232605,0.8891725540161133,0.8814997673034668,0.9174438118934631,0.9297276735305786,0.9235448837280273
902,Die Szenen werden auf den Pyramiden gezeigt und die verschiedenen Pyramiden werden beleuchtet.,"Die Szenen werden auf den Pyramiden dargestellt, wobei die verschiedenen Pyramiden beleuchtet werden.","Die Szenen werden auf den Pyramiden angezeigt, und die verschiedenen Pyramiden sind beleuchtet.",0.9618909358978271,0.9517706632614136,0.9568040370941162,0.9686024188995361,0.9457701444625854,0.957050085067749
903,"Süd-Shetland-Inseln, entdeckt 1819, werden von mehreren Nationen beansprucht und haben die meisten Basen, mit sechzehn aktiv im Jahr 2020.","Die Südlichen Shetlandinseln, die 1819 entdeckt wurden, werden von mehreren Ländern beansprucht und haben die meisten Stationen. 2020 waren sechzehn aktiv.","Die Südlichen Shetlandinseln, die 1819 entdeckt wurden, werden von mehreren Nationen beansprucht und haben die meisten Stützpunkte, mit sechzehn aktiven im Jahr 2020.",0.8693065643310547,0.8727921843528748,0.8710458278656006,0.9371175765991211,0.9192167520523071,0.9280808568000793
904,Der Archipel liegt 120 km nördlich der Halbinsel. Die größte ist die Insel King George mit der Siedlung Villa Las Estrellas.,Der Archipel liegt 120 km nördlich der Halbinsel. Die größte ist King George Island mit der Siedlung Villa Las Estrellas.,Der Archipel liegt 120 km nordlich der Halbinsel. Die größte Insel ist King George Island mit der Siedlung Villa Las Estrellas.,0.9755171537399292,0.9837307333946228,0.9796067476272583,0.9611454010009766,0.9563107490539551,0.9587219953536987
905,"Andere sind Livingston Island und Deception, wo die überflutete Caldera eines noch aktiven Vulkans einen spektakulären natürlichen Hafen bietet.","Weitere Inseln sind Livingston Island und Deception, wo die überflutete Caldera eines immer noch aktiven Vulkans einen spektakulären Naturhafen bietet.","Andere umfassen die Livingston-Insel und Deception, wo die überflutete Caldera eines noch aktiven Vulkans einen spektakulären Naturhafen bietet.",0.9678741693496704,0.9581020474433899,0.9629632830619812,0.9673376679420471,0.9486538767814636,0.9579046964645386
906,"Ellsworth Land ist die Region südlich der Halbinsel, die von der Bellingshausener See begrenzt wird.","Ellsworthland ist die Region südlich der Halbinsel, die von der Bellingshausen-See begrenzt wird.","Ellsworth Land ist die Region südlich der Halbinsel, die vom Bellingshausen-Meer begrenzt wird.",0.9814327955245972,0.9814327955245972,0.9814327955245972,0.9650759696960449,0.9752025008201599,0.9701128005981445
907,"Die Berge der Halbinsel verschmelzen hier in die Hochebene und bilden dann wieder die 360 km lange Kette der Ellsworth Mountains, die vom Minnesota Glacier durchzogen werden.","Die Berge der Halbinsel gehen hier in das Plateau über und erheben sich dann erneut, um die 360 km lange Kette der Ellsworth-Berge zu bilden, die vom Minnesota-Gletscher zweigeteilt wird.","Die Berge der Halbinsel verbinden sich hier mit dem Plateau, um dann wieder aufzutauchen und die 360 km lange Kette der Ellsworth Mountains zu bilden, die vom Minnesota-Gletscher durchzogen wird.",0.8803696632385254,0.859480619430542,0.8697997331619263,0.8991181254386902,0.8624981641769409,0.8804275393486023
908,"Der nördliche Teil oder Sentinel Range hat die höchsten Berge der Antarktis, das Vinson Massif, auf 4892 m Mount Vinson.","Der nördliche Teil oder die Sentinel Range hat die höchsten Berge der Antarktis, das Vinson-Massiv, dessen höchster Gipfel mit 4892 m Höhe der Mount Vinson ist.","Der nördliche Teil des Sentinel-Gebirges enthält die höchsten Berge der Antarktis, das Vinson-Massiv, dessen Gipfel der Mount Vinson mit 4892 m ist.",0.938873827457428,0.8868079781532288,0.9120984673500061,0.910416841506958,0.866674542427063,0.8880073428153992
909,"In entfernten Standorten, ohne Handyabdeckung, kann ein Satellitentelefon Ihre einzige Option sein.",In abgelegenen Gegenden ohne Handy-Abdeckung kann ein Satellitentelefon die einzige Option darstellen.,"In abgelegenen Gegenden, ohne Mobilfunkabdeckung, kann ein Satellitentelefon Ihre einzige Option sein.",0.8822277188301086,0.886074423789978,0.8841468691825867,0.9557005167007446,0.9275460243225098,0.9414128065109253
910,"Ein Satellitentelefon ist in der Regel kein Ersatz für ein Mobiltelefon, da Sie im Freien mit einer klaren Sichtlinie zum Satelliten sein müssen, um einen Anruf zu tätigen.","Ein Satellitentelefon ist generell kein Ersatz für ein Mobiltelefon, da man draußen und in klarer Sichtlinie eines Satelliten sein muss, um einen Anruf zu tätigen.","Ein Satellitentelefon ist im Allgemeinen kein Ersatz für ein Mobiltelefon, da man sich im Freien mit freier Sicht zum Satelliten befinden muss, um einen Anruf zu tätigen.",0.920008659362793,0.9128917455673218,0.9164363741874695,0.9345225691795349,0.9435334205627441,0.9390063285827637
911,"Der Service wird häufig durch den Versand, einschließlich Vergnügen Handwerk, sowie Expeditionen, die entfernte Daten und Sprachbedürfnisse haben verwendet.","Der Dienst wird häufig von Schiffen genutzt, darunter auch von Vergnügungsschiffen, sowie von Expeditionen, die Daten- und Sprachfernverbindungen benötigen.","Der Dienst wird häufig von der Schifffahrt, einschließlich Freizeitbooten, sowie von Expeditionen genutzt, die remote Daten- und Sprachbedürfnisse haben.",0.8028679490089417,0.7910629510879517,0.7969216704368591,0.8419468402862549,0.853003978729248,0.8474393486976624
912,"Ihr lokaler Telefondienstleister sollte in der Lage sein, mehr Informationen über die Verbindung zu diesem Service zu geben.","Ihr örtlicher Telefondienstanbieter sollte in der Lage sein, weitere Informationen über den Anschluss an diesen Dienst zu geben.",Ihr örtlicher Telefonanbieter sollte Ihnen weitere Informationen zur Verbindung mit diesem Dienst geben können.,0.9313305616378784,0.9199921488761902,0.9256266951560974,0.8162192106246948,0.8422969579696655,0.8290531039237976
913,"Eine immer beliebter werdende Option für diejenigen, die ein Gap-Jahr planen, ist Reisen und Lernen.","Eine immer beliebtere Option für Menschen, die planen, ein Jahr Auszeit zu nehmen, sind Studien- und Kursangebote im Ausland.","Eine zunehmend beliebte Option für diejenigen, die ein Gap Year planen, ist es, zu reisen und zu lernen.",0.8538583517074585,0.8101740479469299,0.8314427733421326,0.894332766532898,0.8761118054389954,0.8851284980773926
914,"Dies ist besonders beliebt bei Schulabgängern, so dass sie ein Jahr vor der Universität, ohne Kompromisse in ihrer Ausbildung.","Das ist besonders bei Schulabsolventen sehr beliebt, da es ihnen ermöglicht, sich vor der Universität ein Jahr frei zu nehmen, ohne dass dabei ihr Studium beeinträchtigt wird.","Dies ist besonders bei Schulabgängern beliebt, da es ihnen ermöglicht, ein Jahr vor der Universität auszusetzen, ohne ihre Ausbildung zu beeinträchtigen.",0.8191686868667603,0.7730073928833008,0.795418918132782,0.859581470489502,0.817618191242218,0.8380749225616455
915,In vielen Fällen kann die Einschreibung auf einen Gap-year-Kurs im Ausland tatsächlich Ihre Chancen auf den Übergang in die Hochschulbildung wieder in Ihrem Heimatland verbessern.,"In vielen Fällen, kann die Teilnahme in einem Auslands-Überbrückungsjahr-Programm Ihre Chancen auf eine Hochschulausbildung in Ihrem Heimatland tatsächlich verbessern.","In vielen Fällen kann die Einschreibung in einen Gap-Year-Kurs im Ausland tatsächlich Ihre Chancen verbessern, in Ihrem Heimatland in die Hochschulbildung einzutreten.",0.864414393901825,0.8733460903167725,0.8688572645187378,0.936863899230957,0.926798939704895,0.9318042397499084
916,"In der Regel wird es eine Studiengebühr geben, um sich in diese Bildungsprogramme einzuschreiben.",In der Regel wird für die Anmeldung zu diesen Bildungsprogrammen eine Studiengebühr erhoben.,"Typischerweise wird es eine Studiengebühr geben, um sich für diese Bildungsprogramme einzuschreiben.",0.8499648571014404,0.8735068440437317,0.8615750670433044,0.9651573300361633,0.9656416773796082,0.965399444103241
917,"Finnland ist ein großartiges Bootsziel. Das ""Land der tausend Seen"" hat auch Tausende von Inseln, in den Seen und in den Küsteninseln.",Finnland ist ein großartiges Reiseziel für Bootstouren. Das „Land der tausend Seen“ hat auch Tausende von Inseln – in den Seen und in den Küstenarchipelen.,"Finnland ist ein großartiges Bootsreiseziel. Das ""Land der tausend Seen"" hat auch Tausende von Inseln, sowohl in den Seen als auch in den küstennahen Archipelen.",0.9151906371116638,0.8898937106132507,0.9023649096488953,0.9368801116943359,0.9073499441146851,0.9218785762786865
918,In den Schären und Seen braucht man nicht unbedingt eine Yacht.,Für die Archipele und Seen brauchen Sie nicht unbedingt eine Yacht.,In den Archipelen und Seen braucht man nicht unbedingt eine Yacht.,0.8779318332672119,0.8789564967155457,0.8784438371658325,0.942766010761261,0.9444606900215149,0.9436125755310059
919,"Obwohl die Küsteninseln und die größten Seen in der Tat groß genug für jede Yacht sind, bieten kleinere Boote oder sogar ein Kajak ein anderes Erlebnis.","Auch wenn die Küsten-Inselgruppen und die größten Seen tatsächlich groß genug für jede Jacht sind, bieten kleinere Boote oder sogar Kayaks eine andere Erfahrung.","Obwohl die Küstenarchipele und die größten Seen tatsächlich groß genug für jede Yacht sind, bieten kleinere Boote oder sogar ein Kajak ein anderes Erlebnis.",0.884857177734375,0.9022171497344971,0.8934528827667236,0.9460499882698059,0.9597309231758118,0.9528413414955139
920,"Bootfahren ist ein nationaler Zeitvertreib in Finnland, mit einem Boot an alle sieben oder acht Personen.","Bootfahren ist die nationale Freizeitbeschäftigung in Finnland, jeder Sechste oder Achte besitzt ein Boot.","Bootfahren ist ein nationales Freizeitvergnügen in Finnland, mit einem Boot für jeweils sieben oder acht Personen.",0.7984742522239685,0.7844899892807007,0.7914203405380249,0.9213758707046509,0.9210002422332764,0.9211879968643188
921,"Dies wird durch Norwegen, Schweden und Neuseeland, aber sonst ziemlich einzigartig (z.B. in den Niederlanden ist die Zahl eins bis vierzig).","Dies ist zwar vergleichbar mit Norwegen, Schweden und Neuseeland, aber sonst ziemlich einmalig (in den Niederlanden beträgt das Verhältnis beispielsweise eins zu vierzig.)","Dies wird von Norwegen, Schweden und Neuseeland erreicht, ist aber ansonsten ziemlich einzigartig (z. B. liegt die Zahl in den Niederlanden bei eins zu vierzig).",0.8484060168266296,0.844266414642334,0.8463311195373535,0.9319344162940979,0.9082707762718201,0.9199504256248474
922,"Die meisten der verschiedenen Baltic Cruises verfügen über einen längeren Aufenthalt in St. Petersburg, Russland.",Die meisten reinen Ostseekreuzfahrten umfassen einen längeren Aufenthalt in St. Petersburg in Russland.,"Die meisten der verschiedenen Baltischen Kreuzfahrten bieten einen längeren Aufenthalt in St. Petersburg, Russland.",0.8853224515914917,0.8795217275619507,0.8824126124382019,0.9198675751686096,0.9213577508926392,0.9206120371818542
923,"Dies bedeutet, dass Sie die historische Stadt für ein paar volle Tage besuchen können, während Sie in der Nacht auf dem Schiff zurückkehren und schlafen.","Das bedeutet, dass Sie die historische Stadt einige ganze Tage lang besuchen können, während Sie abends zurückkehren und auf dem Schiff übernachten.","Das bedeutet, dass Sie die historische Stadt für ein paar volle Tage besuchen können, während Sie nachts auf dem Schiff zurückkehren und schlafen.",0.9046090245246887,0.9156633615493774,0.9101026058197021,0.971961259841919,0.9783892631530762,0.9751646518707275
924,"Wenn Sie nur mit Schiffsausflügen an Land gehen, benötigen Sie kein separates Visum (ab 2009).","Wenn Sie nur im Zuge der Bordexkursionen an Land gehen, brauchen Sie kein separates Visum (Stand 2009).","Wenn Sie nur an Land gehen, indem Sie Schiffs-Ausflüge unternehmen, benötigen Sie kein separates Visum (Stand 2009).",0.8924103379249573,0.8960494995117188,0.8942261934280396,0.9336459636688232,0.9088362455368042,0.9210740923881531
925,"Einige Kreuzfahrten zeigen Berlin, Deutschland in den Broschüren. Wie man aus der Karte über Berlin sehen kann, ist kein Ort in der Nähe des Meeres und ein Besuch der Stadt ist nicht im Preis der Kreuzfahrt inbegriffen.","Einige Kreuzfahrten bieten in ihren Broschüren Berlin in Deutschland als Ziel an. Wie Sie auf der Karte oben sehen können, liegt Berlin weit vom Meer entfernt, und ein Besuch der Stadt ist nicht im Preis der Kreuzfahrt inbegriffen.","Einige Kreuzfahrten führen Berlin, Deutschland in den Broschüren auf. Wie Sie auf der obigen Karte sehen können, liegt Berlin weit entfernt vom Meer, und ein Besuch der Stadt ist im Preis der Kreuzfahrt nicht enthalten.",0.8889880180358887,0.8826519846916199,0.8858085870742798,0.8936477899551392,0.9054495096206665,0.8995099663734436
926,"Mit dem Flugzeug zu reisen kann für Menschen aller Altersgruppen und Hintergründe eine furchterregende Erfahrung sein, besonders wenn sie nicht vorher geflogen sind oder ein traumatisches Ereignis erlebt haben.","Flugreisen können für Menschen in jedem Alter und aus jedem Lebensbereich eine beängstigende Erfahrung sein, besonders dann, wenn sie noch nie geflogen sind oder ein traumatisches Erlebnis hinter sich haben.","Das Reisen mit dem Flugzeug kann für Menschen jeden Alters und Hintergrunds eine beängstigende Erfahrung sein, insbesondere wenn sie noch nie geflogen sind oder ein traumatisches Ereignis erlebt haben.",0.8528841733932495,0.8651928901672363,0.8589944243431091,0.8891314268112183,0.9121084213256836,0.9004733562469482
