id,translated_spainish,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
791,"También pueden mantener la reserva para usted si necesita tiempo para pensar en la oferta o adquirir otros documentos para su destino (por ejemplo, visa).","También pueden guardarle la reserva en caso de que necesite tiempo para pensar mejor la oferta, o para obtener otros documentos para su destino (como, por ejemplo, la visa).","También pueden mantener la reserva para ti si necesitas tiempo para pensar en la oferta o para conseguir otros documentos para tu destino (por ejemplo, la visa).",0.9124859571456909,0.8900799751281738,0.9011436700820923,0.9550928473472595,0.951350212097168,0.9532178640365601
792,Cualquier enmienda o solicitud debe ser dirigida a través de la agencia de viajes primero y no directamente con el hotel.,"Sin embargo, cualquier modificación o solicitud se debe realizar a través del agente de viajes en primer lugar, y no directamente a través del hotel.",Cualquier modificación o solicitud debe ser canalizada a través del agente de viajes primero y no directamente con el hotel.,0.8659393787384033,0.8529282808303833,0.8593845367431641,0.9374191164970398,0.9431264400482178,0.9402640461921692
793,"Para algunos festivales, la gran mayoría de los asistentes a los festivales de música deciden acampar en el lugar, y la mayoría de los asistentes lo consideran una parte vital de la experiencia.","En algunos festivales, la mayoría de quienes asisten a los eventos musicales decide acampar en el lugar y la mayor parte de los espectadores considera que es un aspecto crucial de la experiencia.","Para algunos festivales, la gran mayoría de los asistentes a los festivales de música deciden acampar en el lugar, y la mayoría de los asistentes consideran que es una parte vital de la experiencia.",0.8909345269203186,0.8962982296943665,0.8936083316802979,0.981076717376709,0.9758500456809998,0.9784563779830933
794,Si quieres estar cerca de la acción vas a tener que llegar temprano para conseguir un camping cerca de la música.,"Si desea ver de cerca la acción, entonces deberá llegar temprano al campamento para hacerse con un lugar cerca de los eventos musicales.","Si quieres estar cerca de la acción, tendrás que llegar temprano para conseguir un lugar de camping cerca de la música.",0.8334314823150635,0.8118000626564026,0.8224735856056213,0.9544973373413086,0.9438561201095581,0.9491469264030457
795,"Recuerde que aunque la música en los escenarios principales puede haber terminado, puede haber secciones del festival que seguirán tocando música hasta altas horas de la noche.","Hay que tener en cuenta que, si bien las actuaciones musicales puede que hayan finalizado, en otras zonas del festival podrían continuar hasta altas horas de la madrugada.","Recuerda que aunque la música en los escenarios principales puede haber terminado, puede haber secciones del festival que seguirán tocando música hasta tarde en la noche.",0.8247731924057007,0.8236827254295349,0.8242276310920715,0.9790493249893188,0.9842398166656494,0.981637716293335
796,Algunos festivales tienen zonas de acampada especiales para familias con niños pequeños.,"Algunos festivales cuentan con áreas especiales de acampe, destinadas a los grupos familiares con hijos pequeños.",Algunos festivales tienen áreas de campamento especiales para familias con niños pequeños.,0.9104400873184204,0.8776710033416748,0.8937552571296692,0.9621102809906006,0.9727617502212524,0.967406690120697
797,"Si cruza el norte del Báltico en invierno, revise la ubicación de la cabina, ya que pasar por el hielo causa un ruido horrible para los más afectados.","Si va a cruzar el norte del Báltico en época invernal, constate dónde se localiza la cabina, puesto que atravesar el hielo genera un ruido muy molesto para los más afectados.","Si cruzas el Báltico del Norte en invierno, verifica la ubicación de la cabina, ya que atravesar el hielo genera un ruido bastante horrible para aquellos que más se ven afectados.",0.908174991607666,0.881052553653717,0.8944082856178284,0.936984658241272,0.9114362597465515,0.9240339398384094
798,Los cruceros de San Petersburgo incluyen tiempo en la ciudad. Los pasajeros de cruceros están exentos de los requisitos de visado (ver los términos).,Durante los cruceros por San Petersburgo también se pasa tiempo en la ciudad. Se exime a quienes desembarcan de los requerimientos de visado (consulte términos).,Los cruceros por San Petersburgo incluyen tiempo en la ciudad. Los pasajeros de cruceros están exentos de los requisitos de visa (verifique los términos).,0.8389619588851929,0.8166639804840088,0.8276628255844116,0.9573357701301575,0.9524989724159241,0.9549112915992737
799,"Los casinos suelen hacer muchos esfuerzos para maximizar el tiempo y el dinero gastado por los huéspedes. Windows y relojes generalmente están ausentes, y las salidas pueden ser difíciles de encontrar.","Normalmente, los casinos realizan grandes esfuerzos para maximizar el tiempo y dinero que gastan sus clientes. Por lo general, no hay ventanas ni relojes y las salidas pueden ser difíciles de encontrar.","Los casinos generalmente hacen muchos esfuerzos para maximizar el tiempo y el dinero que gastan los huéspedes. Las ventanas y los relojes suelen estar ausentes, y las salidas pueden ser difíciles de encontrar.",0.8812438249588013,0.8754260540008545,0.878325343132019,0.9525079131126404,0.9417504072189331,0.9470986127853394
800,"Por lo general tienen comida especial, bebidas y ofertas de entretenimiento, para mantener a los huéspedes en un buen estado de ánimo, y mantenerlos en el local.","Suelen ofrecer promociones especiales de comida, bebida y entretenimiento con el fin de mantener a los huéspedes de buen ánimo y dentro de las instalaciones.","Por lo general, tienen ofertas especiales de comida, bebida y entretenimiento para mantener a los huéspedes de buen humor y hacer que se queden en el lugar.",0.8370361924171448,0.8368923664093018,0.8369643092155457,0.883804440498352,0.8871539831161499,0.8854760527610779
801,"Algunos lugares ofrecen bebidas alcohólicas por cuenta de la casa. Sin embargo, la embriaguez perjudica el juicio, y todos los buenos jugadores saben la importancia de mantenerse sobrios.",Algunos establecimientos sirven bebidas espirituosas gratis. Aunque la embriaguez afecta el juicio y todo buen jugador sabe la importancia de mantenerse sobrio.,"Algunos lugares ofrecen bebidas alcohólicas de cortesía. Sin embargo, la embriaguez perjudica el juicio, y todos los buenos jugadores saben la importancia de mantenerse sobrio.",0.8446400165557861,0.8889795541763306,0.8662427663803101,0.9560843110084534,0.9638019800186157,0.9599276185035706
802,"Cualquier persona que va a conducir en altas latitudes o sobre los pasos de montaña debe considerar la posibilidad de nieve, hielo o temperaturas heladas.","Cualquier persona que se proponga conducir en latitudes altas o en pasos de montañas debe prever la posibilidad de que haya nieve, hielo o bajas temperaturas.","Cualquiera que vaya a conducir en latitudes altas o a través de pasos de montaña debería considerar la posibilidad de nieve, hielo o temperaturas bajo cero.",0.9154393672943115,0.9076358079910278,0.9115208387374878,0.930397629737854,0.9220585227012634,0.9262093305587769
803,"En carreteras heladas y nevadas, la fricción es baja y no puedes conducir como si estuvieras en asfalto desnudo.","En carreteras con hielo o nieve, hay poca fricción, por lo que no es posible conducir como lo hace sobre el asfalto desnudo.","En carreteras heladas y nevadas, la fricción es baja y no puedes conducir como si estuvieras en asfalto desnudo.",0.8282999992370605,0.8361520171165466,0.832207441329956,0.9999998807907104,0.9999998807907104,0.9999998807907104
804,"Durante las ventiscas, suficiente nieve para que te quedes atascado puede caer en muy poco tiempo.",Durante las tormentas de nieve puede caer una cantidad de nieve tal que lo deje atrapado en muy poco tiempo.,"Durante las tormentas de nieve, puede caer suficiente nieve para quedarte atrapado en muy poco tiempo.",0.8326900005340576,0.8167924880981445,0.8246646523475647,0.8477731943130493,0.8463932275772095,0.8470826745033264
805,La visibilidad también puede restringirse cayendo o soplando nieve o por condensación o hielo en las ventanas del vehículo.,"Además, la visibilidad puede reducirse por nevadas o por la condensación o el hielo que se forma en las ventanas del automóvil.","La visibilidad también puede verse restringida por la nieve que cae o sopla, o por la condensación o el hielo en las ventanas del vehículo.",0.8615623116493225,0.8657829761505127,0.8636674880981445,0.915330171585083,0.8904637098312378,0.9027257561683655
806,"Por otro lado, las condiciones heladas y nevadas son normales en muchos países, y el tráfico continúa en su mayoría ininterrumpido durante todo el año.","Por otra parte, en muchos países las condiciones de hielo y nieve son normales y el tránsito fluye casi sin ninguna interrupción durante todo el año.","Por otro lado, las condiciones heladas y nevadas son normales en muchos países, y el tráfico continúa en su mayoría sin interrupciones durante todo el año.",0.8581860661506653,0.8629158735275269,0.8605443835258484,0.9671944379806519,0.9658372402191162,0.9665153622627258
807,Safaris son quizás el mayor atractivo turístico de África y el punto culminante para muchos visitantes.,Es probable que los safaris sean el mayor atractivo turístico de África y la parte más memorable para muchos visitantes.,Los safaris son quizás el principal atractivo turístico en África y el punto culminante para muchos visitantes.,0.8741065263748169,0.8526828289031982,0.8632618188858032,0.9676790237426758,0.9543266296386719,0.9609564542770386
808,"El término safari en uso popular se refiere a los viajes por tierra para ver la impresionante vida silvestre africana, particularmente en la sabana.","El uso popular del término safari hace referencia a los viajes por tierra para ver la sorprendente vida salvaje de África, en particular en la sabana.","El término safari en uso popular se refiere a los viajes terrestres para observar la impresionante fauna africana, particularmente en la sabana.",0.9258815050125122,0.9286340475082397,0.9272557497024536,0.9513764381408691,0.977375864982605,0.9642009139060974
809,"Algunos animales, como elefantes y jirafas, tienden a acercarse de cerca a los coches y el equipo estándar permitirá una buena visión.","Algunos animales, como los elefantes y las jirafas, suelen aproximarse a los vehículos y el equipo estándar hará posible una buena visión.","Algunos animales, como los elefantes y las jirafas, tienden a acercarse mucho a los autos y el equipo estándar permitirá una buena vista.",0.9383994340896606,0.9391406774520874,0.9387698769569397,0.9645817875862122,0.9574837684631348,0.9610196948051453
810,"Los leones, guepardos y leopardos a veces son tímidos y los verás mejor con binoculares.","En ocasiones, leones, los guepardos y los leopardos pueden ser tímidos, por lo que tendrá más oportunidad de observarlos usando binoculares.","Los leones, guepardos y leopardos a veces son tímidos y los verás mejor con binoculares.",0.8787139654159546,0.8339370489120483,0.8557401895523071,0.9999998807907104,0.9999998807907104,0.9999998807907104
811,"Un safari caminante (también llamado ""paseo de Bush"", ""salto de safari"", o ir ""paseo"") consiste en hacer senderismo, ya sea por unas pocas horas o varios días.","La excursión conocida como safari a pie (también denominada «paseo entre los arbustos», «safari de senderismo» o «caminata») consiste en hacer senderismo, ya sea por unas horas o por varios días.","Un safari a pie (también llamado ""paseo por la selva"", ""safari de senderismo"" o ""caminata"") consiste en caminar, ya sea por unas pocas horas o durante varios días.",0.8823721408843994,0.8619833588600159,0.8720585703849792,0.8913829326629639,0.8964540362358093,0.8939112424850464
812,Los Paralímpicos tendrán lugar del 24 de agosto al 5 de septiembre de 2021. Algunos eventos se llevarán a cabo en otros lugares de Japón.,Los Juegos Paralímpicos tendrán lugar entre el 24 de agosto y el 5 de septiembre de 2021. Un número de eventos se desarrollarán en otros puntos de Japón.,Los Juegos Paralímpicos se llevarán a cabo del 24 de agosto al 5 de septiembre de 2021. Algunos eventos se realizarán en otras ubicaciones a lo largo de Japón.,0.9403810501098633,0.9313482642173767,0.9358428120613098,0.947642982006073,0.9238389730453491,0.935589611530304
813,"Tokio será la única ciudad asiática en haber acogido dos Juegos Olímpicos de verano, habiendo sido sede de los juegos en 1964.","Anfitriona del evento deportivo en 1964, Tokio será la única ciudad asiática en haber sido sede de dos Juegos Olímpicos de verano.","Tokio será la única ciudad asiática que ha sido sede de dos Juegos Olímpicos de verano, habiendo sido sede de los juegos en 1964.",0.8880144357681274,0.8734891414642334,0.8806918859481812,0.9566298127174377,0.9688917994499207,0.9627217650413513
814,"Si reservaste tus vuelos y alojamiento para 2020 antes de que se anunciara el aplazamiento, es posible que tengas una situación complicada.","Si reservó sus vuelos y el alojamiento para 2020 antes del anuncio del aplazamiento, es posible que surjan complicaciones.","Si reservaste tus vuelos y alojamiento para 2020 antes de que se anunciara la postergación, es posible que tengas una situación complicada.",0.860572874546051,0.8668252229690552,0.8636876940727234,0.9783526062965393,0.9843359589576721,0.9813351631164551
815,"Las políticas de cancelación varían, pero a finales de marzo la mayoría de las políticas de cancelación basadas en coronavirus no se extienden hasta julio de 2020, cuando se habían programado los Juegos Olímpicos.","Existen diferentes tipos de pólizas de cancelación de viajes, pero desde finales de marzo, la cobertura de gran parte de estas pólizas basadas en el coronavirus no se extiende hasta julio de 2020, que es para cuando están programados los Juegos Olímpicos.","Las políticas de cancelación varían, pero a finales de marzo, la mayoría de las políticas de cancelación relacionadas con el coronavirus no se extienden hasta julio de 2020, cuando estaban programados los Juegos Olímpicos.",0.8859297037124634,0.8451253175735474,0.8650465607643127,0.9740670919418335,0.9742053747177124,0.974136233329773
816,"Se espera que la mayoría de las entradas para eventos costarán entre 2.500 y 130.000 yenes, con entradas típicas que cuestan alrededor de 7.000 yenes.",Se espera que la mayoría de las entradas a los eventos tengan un costo de entre JPY 2500 y JPY 130 000 y que los pases comunes cuesten JPY 7000.,"Se espera que la mayoría de las entradas para eventos cuesten entre ¥2,500 y ¥130,000, siendo el costo típico de las entradas alrededor de ¥7,000.",0.7941036224365234,0.806321918964386,0.800166130065918,0.8669582009315491,0.8727908134460449,0.8698647618293762
817,"La plancha de ropa húmeda puede ayudar a secar. Muchos hoteles tienen una plancha y tabla de planchar disponibles para préstamo, incluso si uno no está presente en la habitación.","Planchar la ropa cuando aún está húmeda puede ayudar a secarla. Muchos hoteles cuentan con plancha y una tabla para prestar a los viajeros, incluso si uno no se encuentra en la habitación.","Planchar ropa húmeda puede ayudar a que se seque. Muchos hoteles tienen disponible una plancha y una tabla de planchar para prestar, incluso si no hay una en la habitación.",0.8880128860473633,0.872404932975769,0.8801397681236267,0.9006325006484985,0.9024360179901123,0.9015333652496338
818,"Si una plancha no está disponible, o si no te apetece usar calcetines planchados, entonces puedes probar a usar un secador de pelo, si está disponible.","Si no tiene una plancha a disposición, o si no quiere usar medias planchadas, puede intentar con un secador de pelo, si estuviera disponible.","Si no tienes una plancha disponible, o si no te gusta usar calcetines planchados, entonces puedes intentar usar un secador de pelo, si lo tienes.",0.8394553065299988,0.8633954524993896,0.8512570261955261,0.9140574932098389,0.9216173887252808,0.9178218841552734
819,"Tenga cuidado de no permitir que la tela se vuelva demasiado caliente (que puede causar encogimiento, o en casos extremos, quemarse).","Procure no dejar que la tela se caliente demasiado, ya que podría encogerse o, en casos extremos, quemarse.","Ten cuidado de no permitir que la tela se caliente demasiado (lo que puede causar encogimiento o, en casos extremos, quemaduras).",0.8393898010253906,0.8643864393234253,0.8517047166824341,0.9227043390274048,0.9245625138282776,0.9236325025558472
820,"Hay diferentes formas de purificar el agua, algunas más eficaces contra amenazas específicas.","Se conocen distintos métodos para purificar el agua, algunos atacan más eficazmente a ciertas amenazas concretas.","Existen diferentes maneras de purificar el agua, algunas son más efectivas contra amenazas específicas.",0.8929218649864197,0.8663029670715332,0.879410982131958,0.9566940665245056,0.9519907236099243,0.9543365836143494
821,"En algunas zonas es suficiente agua hirviendo por un minuto, en otras se necesitan varios minutos.","En algunos, lugares basta con hervir agua durante un minuto, en otros, son necesarios varios más.","En algunas áreas, hervir agua durante un minuto es suficiente, en otras se necesitan varios minutos.",0.8439633846282959,0.8271572589874268,0.8354758024215698,0.9350565075874329,0.9260240793228149,0.9305183291435242
822,"Los filtros varían en eficacia, y si usted tiene una preocupación, entonces usted debe considerar la compra de su agua en una botella sellada de una empresa de renombre.","No todos los filtros tienen la misma efectividad y, si esto le preocupa, debería considerar comprarse agua embotellada con sello de una compañía certificada.","Los filtros varían en efectividad, y si tienes alguna preocupación, deberías considerar comprar tu agua en una botella sellada de una empresa de buena reputación.",0.7709975242614746,0.7897951006889343,0.7802830934524536,0.8942553400993347,0.9145421981811523,0.9042850136756897
823,Los nómadas pueden encontrarse con plagas animales que no conocen en sus regiones de origen.,Puede ocurrir que los viajeros se topen con plagas de animales de las que no se tenga conocimiento en las regiones de dónde vienen.,Los viajeros pueden encontrarse con plagas animales que no conocen en sus regiones de origen.,0.8159058094024658,0.7670782804489136,0.7907389998435974,0.954452395439148,0.9653943777084351,0.959892213344574
824,"Las plagas pueden estropear los alimentos, causar irritación o, en un caso peor, provocar reacciones alérgicas, propagar el veneno o transmitir infecciones.","Las plagas son capaces de arruinar los alimentos, provocar irritación o, en casos más serios, causar reacciones alérgicas, esparcir veneno o transmitir infecciones.","Las plagas pueden estropear la comida, causar irritación o, en el peor de los casos, provocar reacciones alérgicas, difundir veneno o transmitir infecciones.",0.9352360963821411,0.9288996458053589,0.9320571422576904,0.9550468921661377,0.9515963196754456,0.9533184766769409
825,"Las propias enfermedades infecciosas, o los animales peligrosos que pueden herir o matar personas por la fuerza, no suelen calificarse de plagas.","Las enfermedades infecciosas, por sí solas, o los animales peligrosos, que pueden herir o matar individuos mediante el uso de su fuerza, no suelen ser incluidos en la categoría de plagas.","Las enfermedades infecciosas por sí mismas, o los animales peligrosos que pueden herir o matar a las personas por la fuerza, generalmente no se consideran plagas.",0.9199621081352234,0.8785912990570068,0.8988008499145508,0.9480172991752625,0.9345978498458862,0.9412598013877869
826,Las compras libres de impuestos son la oportunidad de comprar mercancías exentas de impuestos e impuestos especiales en ciertos lugares.,"La compra libre de impuestos aduaneros ofrece una oportunidad para adquirir, en determinados lugares, productos exentos de tasas e impuestos al consumo.",Las compras libres de impuestos son la oportunidad de comprar bienes exentos de impuestos y gravámenes en ciertos lugares.,0.8580425977706909,0.8327697515487671,0.8452172875404358,0.9296985268592834,0.9327512979507446,0.9312223792076111
827,"A veces, los viajeros destinados a países con impuestos elevados pueden ahorrar una cantidad considerable de dinero, especialmente en productos como las bebidas alcohólicas y el tabaco.","Los viajeros que visitan países con una carga tributaria alta pueden, a veces, ahorrar una cantidad significativa de dinero, particularmente en bienes tales como las bebidas espirituosas y el tabaco.","Los viajeros con destino a países con alta tributación a veces pueden ahorrar una cantidad considerable de dinero, especialmente en productos como bebidas alcohólicas y tabaco.",0.9130797982215881,0.9040440320968628,0.9085394740104675,0.9391940236091614,0.9506340622901917,0.944879412651062
828,"El tramo entre Point Marion y Fairmont presenta las condiciones de conducción más difíciles en la autopista Buffalo-Pittsburgh, pasando frecuentemente por terrenos aislados.","En la autopista de Búfalo-Pittsburgh, el tramo entre Point Marion y Fairmont es el de las condiciones de manejo más desafiantes y con frecuencia recorre terrenos apartados y solitarios.","El tramo entre Point Marion y Fairmont presenta las condiciones de manejo más desafiantes en la carretera Buffalo-Pittsburgh, pasando con frecuencia a través de terrenos aislados y boscosos.",0.8679275512695312,0.8252263069152832,0.8460384607315063,0.9480236768722534,0.9220808148384094,0.9348722696304321
829,"Si no estás acostumbrado a conducir por caminos rurales, mantén tu ingenio sobre ti: predominan los grados escarpados, los carriles estrechos y las curvas agudas.","Si usted no suele conducir por carreteras rurales, manténgase alerta: existen muchas pendientes pronunciadas, carriles estrechos y curvas cerradas.","Si no estás acostumbrado a conducir por caminos rurales, mantén la cabeza fría: predominan las pendientes empinadas, los caminos estrechos y las curvas pronunciadas.",0.8038294911384583,0.8316372036933899,0.8174969553947449,0.9020600914955139,0.9092771410942078,0.90565425157547
830,Los límites de velocidad publicados son notablemente más bajos que en secciones anteriores y posteriores —comúnmente 35-40 mph (56-64 km/h)— y la obediencia estricta a ellos es aún más importante que de otra manera.,"Los límites establecidos de velocidad son notoriamente más bajos que en los tramos previos y en los que le siguen, por lo general de 35 a 40 mph (56-64 km/h), y su estricto cumplimiento es aún más importante que en cualquier otra sección.","Los límites de velocidad publicados son notablemente más bajos que en las secciones anteriores y posteriores, comúnmente de 35 a 40 mph (56-64 km/h), y la obediencia estricta a estos límites es aún más importante que en otras circunstancias.",0.8548625111579895,0.8381383419036865,0.8464179039001465,0.937088131904602,0.9355828762054443,0.9363348484039307
831,"Curiosamente, sin embargo, el servicio de telefonía móvil es mucho más fuerte aquí que a lo largo de muchos otros tramos de la ruta, por ejemplo, el Pennsylvania Wilds.","No obstante, curiosamente, la señal de los celulares es mucho mejor aquí que en muchas otras secciones de la carretera como Pennsylvania Wilds.","Curiosamente, el servicio de telefonía móvil aquí es mucho más fuerte que en muchos otros tramos de la ruta, por ejemplo, en los Wilds de Pensilvania.",0.8595839738845825,0.8973970413208008,0.8780835866928101,0.9125828742980957,0.9126567840576172,0.9126198291778564
832,"Los pasteles alemanes son bastante buenos, y en Baviera, son bastante ricos y variados, similares a los de su vecino del sur, Austria.","La pastelería alemana es de buena calidad y, en Baviera, los pasteles son bastante sabrosos y variados, semejantes a los que preparan en Austria, su vecino del sur.","Los pasteles alemanes son bastante buenos y en Baviera son bastante ricos y variados, similares a los de su vecino del sur, Austria.",0.8824653625488281,0.8432435989379883,0.8624088168144226,0.9758763909339905,0.9912781715393066,0.9835169911384583
833,"Los pasteles de frutas son comunes, con manzanas cocinadas en pasteles todo el año, y cerezas y ciruelas haciendo su aparición durante el verano.","Son comunes los pasteles frutales, con manzanas cocidas en su interior durante todo el año y cerezas y ciruelas que aparecen en el verano.","Las tartas de frutas son comunes, con manzanas cocidas en pasteles durante todo el año, y las cerezas y ciruelas aparecen en verano.",0.8850014209747314,0.8874760270118713,0.8862370252609253,0.9216257333755493,0.9248598217964172,0.9232399463653564
834,"Muchos productos horneados alemanes también cuentan con almendras, avellanas y otras nueces de árbol. Los pasteles populares a menudo se combinan especialmente bien con una taza de café fuerte.","Muchos de los productos alemanes que se preparan al horno tienen también almendras, avellanas y otros frutos secos. En general, los pasteles populares hacen una excelente combinación con una taza de café fuerte.","Muchos productos de panadería alemanes también incluyen almendras, avellanas y otros frutos secos. Los pasteles populares suelen combinar especialmente bien con una taza de café fuerte.",0.8852750658988953,0.8789467215538025,0.8820995092391968,0.9202233552932739,0.9357173442840576,0.9279056787490845
835,"Si quieres algunos pasteles pequeños pero ricos, prueba lo que dependiendo de la región se llaman Berliner, Pfannkuchen o Krapfen.","Si tiene antojo de pasteles pequeños pero sabrosos, pruebe el Berliner, también llamado Pfannkuchen o Krapfen, según la región.","Si deseas unos pequeños pero ricos pasteles, prueba lo que dependiendo de la región se llaman Berliner, Pfannkuchen o Krapfen.",0.8503283262252808,0.8334389925003052,0.8417989611625671,0.9630663394927979,0.9630663394927979,0.9630663394927979
836,"Un curry es un plato a base de hierbas y especias, junto con carne o verduras.",El curry es una receta a base de hierbas y especias y que se sirve con carne o vegetales.,"Un curry es un plato basado en hierbas y especias, junto con carne o verduras.",0.9149891138076782,0.89592444896698,0.9053564071655273,0.9684667587280273,0.977378785610199,0.9729023575782776
837,"Un curry puede ser ""seco"" o ""húmedo"" dependiendo de la cantidad de líquido.","Podemos encontrar curry «seco» y «húmedo», en función del volumen de líquido.","Un curry puede ser ""seco"" o ""húmedo"", dependiendo de la cantidad de líquido.",0.8885161280632019,0.8728320598602295,0.8806042671203613,0.9956856966018677,0.9848886728286743,0.990257740020752
838,"En las regiones interiores del norte de la India y Pakistán, el yogur se utiliza comúnmente en los currys; en el sur de la India y algunas otras regiones costeras del subcontinente, la leche de coco se utiliza comúnmente.","En los pueblos del interior del norte de la India y Pakistán, se suele usar el yogur en el curry. En el sur de la India y en otros sectores costeros del subcontinente, es habitual consumir leche de coco.","En las regiones interiores del norte de India y Pakistán, el yogur se usa comúnmente en los curries; en el sur de India y algunas otras regiones costeras del subcontinente, se usa comúnmente la leche de coco.",0.9229475855827332,0.919811487197876,0.9213768839836121,0.967510998249054,0.975024402141571,0.9712532162666321
839,"Con 17,000 islas para elegir, la comida indonesia es un término paraguas que cubre una gran variedad de cocinas regionales que se encuentran en toda la nación.","Con 17.000 islas de dónde elegir, la gastronomía indonesia es una expresión genérica que abarca una gran variedad de cocinas regionales que se distribuyen por todo el país.","Con 17,000 islas para elegir, la comida indonesia es un término general que abarca una gran variedad de cocinas regionales que se encuentran en toda la nación.",0.9148958921432495,0.8867809772491455,0.9006190299987793,0.9607663154602051,0.976909339427948,0.9687705636024475
840,"Pero, si se utiliza sin más calificativos, el término tiende a significar la comida originaria de las partes central y oriental de la isla principal Java.","No obstante, empleado sin ningún otro calificativo, el término tiende a referirse a la gastronomía originaria de las regiones central y oriental de la isla principal de Java.","Pero, si se utiliza sin más calificativos, el término tiende a referirse a la comida originaria de las partes central y oriental de la isla principal de Java.",0.9205056428909302,0.9048184156417847,0.9125946164131165,0.9836373329162598,0.976752758026123,0.980182945728302
841,"Ahora ampliamente disponible en todo el archipiélago, la cocina javanesa cuenta con una variedad de platos simplemente sazonados, los sabores predominantes de los javaneses son los cacahuetes, chiles, azúcar (especialmente el azúcar de coco javanés) y varias especias aromáticas.","La gastronomía javanesa, actualmente disponible en todo el archipiélago, ofrece una variedad de platos sazonados con condimentos simples, con predominancia de los aromas predilectos de los javaneses, como los cacahuates, los chiles, el azúcar (en especial de coco javanés) y varias especias aromáticas.","Ahora ampliamente disponible en todo el archipiélago, la cocina javanesa presenta una variedad de platos con un sazonado simple, siendo los sabores predominantes que los javaneses prefieren los cacahuetes, chiles, azúcar (especialmente el azúcar de coco javanés) y diversas especias aromáticas.",0.9012884497642517,0.8810046911239624,0.8910312056541443,0.9606307744979858,0.9466627240180969,0.9535955786705017
842,Los estribos son soportes para los pies del jinete que cuelgan a ambos lados de la silla.,Los estribos son los soportes para los pies de los jinetes que cuelgan a ambos lados de la silla de montar.,Los estribos son soportes para los pies del jinete que cuelgan a ambos lados de la silla.,0.9658167958259583,0.9352028369903564,0.9502633213996887,0.9999998807907104,0.9999998807907104,0.9999998807907104
843,"Proporcionan una mayor estabilidad para el piloto, pero pueden tener problemas de seguridad debido al potencial de que los pies de un piloto se queden atascados en ellos.","Si bien proporcionan mayor estabilidad al jinete, pueden presentar problemas de seguridad, ya que es posible que sus pies se atasquen en ellos.","Proporcionan mayor estabilidad para el jinete, pero pueden presentar preocupaciones de seguridad debido a la posibilidad de que los pies del jinete queden atrapados en ellos.",0.8442164659500122,0.8631224632263184,0.8535647988319397,0.9260162711143494,0.9090866446495056,0.917473316192627
844,"Si un jinete es lanzado de un caballo pero tiene un pie atrapado en el estribo, podrían ser arrastrados si el caballo huye. Para minimizar este riesgo, se pueden tomar una serie de precauciones de seguridad.","Si un jinete es despedido del caballo, pero le queda un pie atorado en el estribo, puede ser arrastrado si el animal huye. Para reducir el riesgo, existe una serie de recaudos de seguridad.","Si un jinete es arrojado de un caballo pero tiene un pie atrapado en el estribo, podría ser arrastrado si el caballo se escapa. Para minimizar este riesgo, se pueden tomar una serie de precauciones de seguridad.",0.9051975011825562,0.907601535320282,0.9063979387283325,0.9792693853378296,0.969883918762207,0.9745540022850037
845,"En primer lugar, la mayoría de los jinetes usan botas de montar con un talón y una suela lisa, bastante estrecha.","En primer lugar, la mayoría de los jinetes usan botas de montar con taco que tiene una suela lista y bastante estrecha.","Primero, la mayoría de los jinetes usan botas de montar con tacón y una suela lisa, bastante estrecha.",0.9280616044998169,0.9292346239089966,0.9286477565765381,0.9589207172393799,0.9695321917533875,0.9641972184181213
846,"A continuación, algunas sillas de montar, en particular las inglesas, tienen barras de seguridad que permiten que un estribo de cuero se caiga de la silla si es tirado hacia atrás por un jinete que cae.","Además, existen monturas, en especial las inglesas, con barras de seguridad que permiten que el cuero del estribo se desprenda de su estructura si un jinete que sale despedido tira hacia atrás.","A continuación, algunos saddles, particularmente los saddles ingleses, tienen barras de seguridad que permiten que una correa de estribo se suelte de la silla si es tirada hacia atrás por un jinete que cae.",0.8572361469268799,0.8746152520179749,0.8658385276794434,0.9190956950187683,0.9267623424530029,0.9229130744934082
847,"Valle de Cochamó - principal destino de escalada de Chile, conocido como la Yosemite de Sudamérica, con una variedad de grandes paredes de granito y peñascos.","El Valle de Cochamó es el destino para escalar más popular de Chile y es conocido como el Yosemite de Sudamérica, con variedad de extensos muros y riscos de granito.","Valle Cochamó - el principal destino de escalada en Chile, conocido como el Yosemite de Sudamérica, con una variedad de grandes murallas de granito y rocas.",0.887749195098877,0.8778492212295532,0.8827714323997498,0.9493966102600098,0.9559928178787231,0.9526832699775696
848,Las cumbres incluyen impresionantes vistas desde los picos. Los escaladores de todas partes del mundo están estableciendo continuamente nuevas rutas entre su interminable potencial de muros.,Las cumbres también ofrecen vistas impactantes desde los picos. Escaladores de todos los rincones del globo constantemente delimitan nuevos caminos entre sus muros de potencial infinito.,Las cumbres ofrecen vistas impresionantes desde las cimas. Escaladores de todas partes del mundo están continuamente estableciendo nuevas rutas entre su infinito potencial de paredes.,0.8279286623001099,0.8120668530464172,0.8199210166931152,0.9288637638092041,0.9269994497299194,0.9279306530952454
