id,translated_chinese,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
898,金字塔声光秀 是孩子们最有趣的节目之一,对儿童来说，金字塔的声光表演是该地区最有趣的活动之一。,金字塔的声光秀是这个地区对孩子们最有趣的活动之一。,0.8518591523170471,0.7787970900535583,0.8136913776397705,0.9231716990470886,0.8439242243766785,0.8817709684371948
899,你可以在黑暗中看到金字塔 你可以在演出开始前默默地看到金字塔,你可以在黑暗中看到金字塔，在节目开始前你可以看到它们默默地在那里。,你可以在黑暗中看到金字塔，也可以在演出开始之前静静地看到它们。,0.8847289085388184,0.8245640993118286,0.8535876274108887,0.9069361686706543,0.8625965118408203,0.8842108249664307
900,通常你总是在这里听到游客和卖家的声音。声音和光的故事就像一本故事书。,平时你总能在这里听到游客和小摊贩的声音。声光交织，就像在讲述一个动人的故事。,通常你总能听到游客和摊贩的声音。音光秀的故事就像一本故事书。,0.8589687943458557,0.8114607930183411,0.8345392346382141,0.8910783529281616,0.9146739840507507,0.9027220606803894
901,狮身人面像被设定为 长篇大论的背景和旁白。,背景幕布上是狮身人面像，它也是长篇故事的讲述者。,斯芬克斯被设定为一个长故事的背景和叙述者。,0.7736027240753174,0.7507178783416748,0.7619885206222534,0.7372744083404541,0.7353958487510681,0.7363339066505432
902,"金字塔上展示场景,不同的金字塔被点亮。",场景在金字塔上展示，不同的金字塔被点亮。,场景显示在金字塔上，不同的金字塔被点亮了。,0.9410858154296875,0.929039478302002,0.9350239038467407,0.9172976016998291,0.8913425207138062,0.9041337966918945
903,"1819年发现的南谢特兰群岛为几个国家所拥有,其基地最多,2020年有16个。",南设得兰群岛（South Shetland Islands）发现于 1819 年。有几个国家声称拥有该群岛的主权，而且群岛拥有最多的基地，在 2020 年岛上有十六个基地处于使用状态。,南设得兰群岛于1819年被发现，声索这些岛屿的国家有好几个，并且在2020年有十六个活动基地。,0.8042490482330322,0.7256720066070557,0.7629426717758179,0.7830677628517151,0.7625926733016968,0.7726945281028748
904,"群岛位于半岛以北120公里处,最大的群岛是乔治国王岛,位于拉斯埃斯特雷拉斯别墅。",该群岛位于南极半岛以北 120 公里处。最大的岛屿是乔治国王岛，这里是“繁星村（Villa Las Estrellas）”的定居点。,这个群岛位于半岛以北120公里处。最大的岛是乔治国王岛，岛上有维拉拉斯埃斯特雷拉斯定居点。,0.8045861721038818,0.7605475187301636,0.7819472551345825,0.9109480381011963,0.8717080354690552,0.8908961415290833
905,"其他包括利文斯顿岛和欺骗,在这种欺骗中,静止火山的洪水热量提供了壮观的自然港湾。",其他的包括利文斯顿岛和欺骗岛。在那里，一个仍然活跃的火山口被洪水淹没，提供了一个壮观的天然港口。,其他的还有利文斯顿岛和欺骗岛，那里的一个仍在活动的火山的淹没火山口提供了一个壮观的天然港湾。,0.8242751359939575,0.801329493522644,0.812640368938446,0.8087948560714722,0.8018534779548645,0.8053091764450073
906,"Ellsworth土地是半岛以南地区,与贝林绍森海接壤。",埃尔斯沃思地 (Ellsworth Land) 位于该半岛的南部，面朝别林斯高晋海 (Bellingshausen Sea)。,埃尔斯沃斯土地是位于半岛南部的地区，北面被贝林斯豪森海所限制。,0.7162318825721741,0.6640908122062683,0.6891765594482422,0.8001947999000549,0.7271295785903931,0.7619144320487976
907,半岛的山脉合并到高原 然后重新崛起 形成埃尔斯沃斯山360公里的链条 由明尼苏达冰川相交,半岛上的山脉在这里并入高原，然后重新形成长达 360 公里的埃尔斯沃斯（Ellsworth）山脉，这座山脉被明尼苏达冰川一分为二。,这里的半岛山脉与高原相连，然后再次出现，形成了长达360公里的埃尔斯沃斯山脉，中央被明尼苏达冰川切割。,0.8413289785385132,0.7725068926811218,0.8054504990577698,0.8303133845329285,0.7872786521911621,0.8082235455513
908,"北边或哨兵山脉有南极洲最高的山峰, 文森马西夫山, 峰值为4892米文森山。",北部，或者说森蒂纳尔岭，拥有南极洲最高的山脉文森山脉，最高峰是 4892 米的文森峰。,北部的哨兵山脉拥有南极洲最高的山脉，文森峰群，最高峰是海拔4892米的文森山。,0.808912456035614,0.7933588027954102,0.801060140132904,0.855866014957428,0.8481009602546692,0.8519657850265503
909,"在偏远地区,没有手机覆盖,卫星电话可能是你唯一的选择。",在手机信号覆盖不到的偏远地区，卫星电话可能是你的唯一选择。,在偏远地区，如果没有手机信号，卫星电话可能是你唯一的选择。,0.9098913669586182,0.8888870477676392,0.8992665410041809,0.9430547952651978,0.9206497669219971,0.9317176342010498
910,"卫星电话一般不是移动电话的替代品,因为你必须在有明确视线的户外与卫星进行通话。",一般来说，卫星电话不能取代移动电话，因为只有在卫星信号畅通的室外，才能进行通话。,卫星电话通常不能替代手机，因为在拨打电话时，你必须在户外并且有明确的视线可以看到卫星。,0.8122606873512268,0.8114496469497681,0.811854898929596,0.8409807682037354,0.8186994194984436,0.8296905755996704
911,"这种服务经常用于航运,包括游艇以及具有远程数据和语音需要的远征。",该服务经常用于航运，包括游艇以及有远程数据和语音需求的探险。,该服务常常被航运业使用，包括娱乐船只，以及有远程数据和语音需求的探险活动。,0.9364973306655884,0.9448627233505249,0.9406614303588867,0.8883620500564575,0.8519504070281982,0.8697752952575684
912,您的当地电话服务供应商应该能够提供更多关于连接到此服务的信息。,你当地的电话服务提供商应该能够提供关于连接到这项服务的详细信息。,您的本地电话服务供应商应该能够提供更多有关连接此服务的信息。,0.9230608344078064,0.9191755652427673,0.9211140871047974,0.9632503986358643,0.9691323041915894,0.9661824107170105
913,"对于规划差距年的人来说,一个越来越受欢迎的选择是旅行和学习。",对于那些计划怎么度过空档年的人来说，游学成为越来越受欢迎的选择。,对于那些计划间隔年的人来说，越来越受欢迎的选择是旅行和学习。,0.809545636177063,0.7882746458053589,0.7987685799598694,0.9110593795776367,0.9129377007484436,0.9119975566864014
914,"这在离校者中特别受欢迎,允许他们上大学一年,而不会影响他们的教育。",这在中学毕业生中尤其流行，他们可以在上大学前抽出一年的时间，又不影响他们接受教育。,这在高中毕业生中特别受欢迎，让他们可以在上大学之前休息一年，而不影响他们的教育。,0.8081558346748352,0.7679396271705627,0.7875346541404724,0.9023273587226868,0.8478572368621826,0.874244749546051
915,"在许多情况下,在国外参加隔年课程实际上可以增加你回到本国接受高等教育的机会。",很多情况下，在国外参加间隔年课程可以实质上提升你回国升学的机会。,在很多情况下，参加一个海外的间隔年课程实际上可以提高你回到自己国家后进入高等教育的机会。,0.8683434724807739,0.9039097428321838,0.8857697248458862,0.9148666858673096,0.8786055445671082,0.8963695168495178
916,参加这些教育方案通常要收取学费。,通常情况下，参加这些教育类项目需要交学费。,通常参加这些教育项目需要缴纳学费。,0.859358012676239,0.8098502159118652,0.8338699340820312,0.89454185962677,0.8914291858673096,0.8929828405380249
917,"芬兰是一个伟大的划船目的地。 “一千个湖泊之地”也有数千个岛屿,包括湖泊和沿海群岛。",芬兰是绝佳的帆船运动圣地， 素有“千湖之乡”的美誉 ，在其湖泊和沿海群岛范围内也含有数千座岛屿。,芬兰是一个很棒的航海目的地。“千湖之国”不仅有成千上万的湖泊，还有数千个岛屿，分布在湖泊和沿海的群岛中。,0.8071158528327942,0.7739574909210205,0.7901890277862549,0.8594942092895508,0.8264926075935364,0.8426704406738281
918,"在群岛和湖泊里,你不一定需要游艇。",在群岛和湖泊之中，游艇并不是必需的。,在群岛和湖泊中，你不一定需要一艘游艇。,0.8473283648490906,0.843862771987915,0.8455920219421387,0.965674638748169,0.9356288909912109,0.9504143595695496
919,"虽然沿海群岛和最大的湖泊确实足以容纳任何游艇,但小型船只甚至皮艇提供不同的经验。",沿海群岛和最大的几个湖泊的大小足以容纳任何游艇，不过较小的船只甚至皮划艇能带来不同的体验。,虽然沿海的群岛和最大的湖泊确实足够大，可以容纳任何游艇，但小型船只甚至皮划艇提供了不同的体验。,0.887489378452301,0.8733510375022888,0.880363404750824,0.9488428235054016,0.9180042743682861,0.933168888092041
920,"在芬兰,船是国家的一种消遣,每七八个人有一艘船。",划船是芬兰的一项全国性消遣活动，每七八个人里就有一艘船。,在芬兰，划船是一项全国性的消遣活动，每七到八个人就有一只船。,0.8712468147277832,0.8393406271934509,0.8549961447715759,0.8861569166183472,0.8408430218696594,0.8629054427146912
921,"挪威、瑞典和新西兰也与此相匹配,但在其他方面却相当独特(例如荷兰的数字是1至40)。",挪威、瑞典和新西兰也有类似的情况，但在其他方面很是独特（例如，在荷兰，这个数字是一比四十）。,这与挪威、瑞典和新西兰相匹配，但在其他方面则相当独特（例如，在荷兰这个比例是一对四十）。,0.8730795383453369,0.847088634967804,0.8598877787590027,0.8875030279159546,0.8744974136352539,0.8809522390365601
922,大多数独特的波罗的海游轮在俄罗斯圣彼得堡的逗留时间延长。,大多数典型的波罗的海游轮都会在俄罗斯圣彼得堡逗留较长时间。,大多数独特的波罗的海邮轮在俄罗斯圣彼得堡停留时间较长。,0.8954588174819946,0.8868945837020874,0.8911561369895935,0.9390382170677185,0.9473296403884888,0.9431657791137695
923,这意味着你可以在夜间返回和在船上睡觉时 前往这座历史性城市停留整整几天。,这意味着可以有好几天完整时间来参观这座历史悠久的城市，然后晚上回到船上睡觉。,这意味着你可以在历史悠久的城市游览几天，晚上返回船上休息。,0.7988906502723694,0.7905689477920532,0.7947080135345459,0.7995421886444092,0.8349988460540771,0.8168859481811523
924,"若您仅使用船上游览路线上岸,无需另行申办签证(截至2009年)。",如果只是在乘船游览的情况下登岸，则不需要单独的签证（规定截至 2009 年）。,如果您只通过船上的短途旅行上岸，那么您不需要单独的签证（截至2009年）。,0.8101098537445068,0.7846271991729736,0.7971649765968323,0.8414804935455322,0.8217713832855225,0.8315091729164124
925,"一些游轮在小册子中以德国柏林为主,从柏林的地图上可以看出,在游轮的价格中,没有包括离海不远的地方,也没有城市旅游。",有些邮轮在宣传手册上以德国柏林为亮点。正如从上面地图中看到的那样，柏林并没有靠近大海的地方，而且游船价格并不包括游览这座城市的费用。,一些邮轮的宣传册中提到了德国的柏林。正如您从上面的地图所看到的，柏林离海并不近，且游览这个城市并不包含在邮轮的价格中。,0.8097354173660278,0.7661410570144653,0.787335216999054,0.7789044380187988,0.7673975825309753,0.773108184337616
926,"乘飞机旅行对于各种年龄和背景的人来说都是一种可怕的经历,特别是如果他们以前没有飞过飞机或经历过创伤事件的话。",对于各个年龄和背景的人来说，乘飞机旅行都可能成为恐怖的经历，尤其是在以前从未乘坐过飞机或有过痛苦经历的情况下。,乘飞机旅行对各种年龄和背景的人来说可能是一种令人害怕的经历，尤其是对于那些没有乘坐过飞机或经历过创伤事件的人。,0.8449268341064453,0.8529422879219055,0.8489156365394592,0.898614227771759,0.9076554179191589,0.9031121730804443
927,这并不是一件羞耻的事:它与许多人的个人恐惧和厌恶其他事物没有区别。,这并不是丢人的事情：这和很多人对其他东西抱有的恐惧和厌恶没什么两样。,这并不是需要感到羞愧的事情：它与许多人所拥有的个人恐惧和不喜欢的事物没有什么不同。,0.825885534286499,0.8253604769706726,0.8256228566169739,0.8680434226989746,0.8260998725891113,0.8465524315834045
928,"对于一些人来说,了解飞机如何工作以及飞行期间发生的情况可能有助于克服一种恐惧,这种恐惧是基于未知或无法控制的。",对一些人来说，如果要克服因未知事物或不可控制的状况而产生的恐惧，了解飞机的工作原理和飞行的程序可能会有帮助。,对一些人来说，了解一些关于飞机是如何工作的，以及飞行过程中会发生什么，可能有助于克服基于未知或缺乏控制感的恐惧。,0.7968916893005371,0.7973434925079346,0.7971175312995911,0.861531138420105,0.8579305410385132,0.8597270846366882
929,"运输公司在迅速交付货物方面工资很高,商业文件、商品或备件紧急修理往往非常重要。",快递公司可因快速交付货物而获取高酬劳。很多时候，时间对于商务文件、商品或用于紧急维修的零部件而言非常重要。,快递公司因为快速送达而获得丰厚的报酬。对于商业文件、商品或紧急维修所需的备件来说，时间往往非常重要。,0.8173984289169312,0.7559154033660889,0.7854555249214172,0.8187426924705505,0.7728967666625977,0.7951593995094299
930,"在一些航线上,大公司有自己的飞机,但对于其他航线和较小的公司,则有问题。",在某些航线上，大型公司有自己的飞机，但对于其他航线和小公司来说，就有问题了。,在某些航线上，大公司拥有自己的飞机，但对于其他航线和较小的公司来说，就出现了问题。,0.9290378093719482,0.9150803089141846,0.9220062494277954,0.9502660632133484,0.917650580406189,0.933673620223999
931,"如果他们通过空运送货,在某些路线上,卸货和海关可能要花几天时间才能通过。",如果他们使用航空的方式运输货物，在某些航线上，可能要花几天的时间才能卸货和通关。,如果他们通过空运运输货物，在某些航线上，可能需要几天才能完成卸货和通关。,0.8870869874954224,0.8576281070709229,0.8721088171005249,0.8852812647819519,0.8891575932502747,0.8872151970863342
932,"航空条例不允许他们在没有乘客的情况下运送行李,而乘客是你们来的地方。",最快的方法就是把它作为托运行李承运。根据航空公司规定，禁止载运未登机旅客的行李，而这时就需要你在场。,唯一让它更快到达的方法就是把它作为托运行李寄出。航空公司的规定不允许没有旅客的行李寄送，这就是你的角色。,0.7030287981033325,0.6756731271743774,0.6890795826911926,0.7443755865097046,0.7036887407302856,0.7234605550765991
933,搭乘头等飞机或商务舱的明显方法是为特权(或最好让贵公司为贵公司效劳)叉开一大笔钱。,乘坐头等舱或商务舱最明显的方式是花一大笔钱来享受这种特权（或者，更好的方式是让你的公司给你出钱乘坐）。,坐头等舱或商务舱显而易见的方式就是掏出一大笔钱来享受这一特权（或者，更好的是，让你的公司为你支付）。,0.8090982437133789,0.7870557308197021,0.797924816608429,0.8155500888824463,0.7649471163749695,0.7894384860992432
934,"然而,这并非廉价:作为粗略的拇指规则,你可以指望支付高达正常经济票价的四倍,头等舱11倍!",然而，这并不便宜：根据粗略估算，商务舱的票价可能是普通经济舱的 4 倍，头等舱的票价更是 11 倍之高！,然而，这并不便宜：根据粗略的经验法则，商务舱的票价通常是经济舱的四倍，头等舱则是经济舱的十一倍！,0.7516864538192749,0.7738515138626099,0.762607991695404,0.7578954696655273,0.7904597520828247,0.7738351821899414
935,"一般而言,甚至寻求从A到B直飞的商业或头等座位折扣也没有意义。",一般来说，从 A 地直飞 B 地，压根没必要去找商务舱或头等舱的打折机票。,一般来说，寻找从A到B的直飞商务舱或头等舱折扣是没有意义的。,0.7661440372467041,0.7535080313682556,0.7597734332084656,0.8784908056259155,0.8863530158996582,0.8824043869972229
936,"Airlines清楚地知道,有一组核心传单愿意支付顶级美元, 以换取快速、舒适地前往某个地方的特权, 并相应收费。",航空公司非常清楚，有一些核心乘客愿花高价获得快速、舒适出行的特权，因此航空公司会相应地收取费用。,航空公司很清楚，有一群核心的乘客愿意花高价换取快速和舒适的出行体验，因此他们会相应地定价。,0.7569940090179443,0.741837739944458,0.74933922290802,0.7381051778793335,0.7382326126098633,0.7381688952445984
937,"摩尔多瓦首都是基希讷乌,当地语言是罗马尼亚语,但俄语被广泛使用。",摩尔多瓦的首都是基希讷乌。当地语言是罗马尼亚语，但俄语也被广泛使用。,摩尔多瓦的首都是基希讷乌。当地语言是罗马尼亚语，但俄语被广泛使用。,0.9729629755020142,0.9570333361625671,0.9649324417114258,0.9761127233505249,0.9699283242225647,0.9730107188224792
938,"摩尔多瓦是一个多民族共和国,遭受族裔冲突之害。",摩尔多瓦是一个多民族共和国，饱受民族冲突之苦。,摩尔多瓦是一个多民族的共和国，曾经经历过民族冲突。,0.9453983902931213,0.9474121928215027,0.946404218673706,0.8945417404174805,0.8826723098754883,0.8885673880577087
939,"1994年,这场冲突导致在摩尔多瓦东部建立了自称的德涅斯特河左岸共和国,该共和国有自己的政府和货币,但没有得到任何联合国会员国的承认。",1994 年，这场冲突导致摩尔多瓦东部自诩为德涅斯特河沿岸共和国的成立。该共和国有自己的政府和货币，但没有得到任何联合国成员国的认可。,在1994年，这场冲突导致了自称的摩尔多瓦东部德涅斯特共和国的成立，该共和国拥有自己的政府和货币，但未被任何联合国会员国承认。,0.9334503412246704,0.9394886493682861,0.9364597797393799,0.9205777049064636,0.935134768486023,0.9277991652488708
940,"尽管政治谈判失败,摩尔多瓦这两个地区之间重新建立了经济联系。",尽管政治谈判失败，但摩尔多瓦这两个地区的经济联系得以重建。,尽管政治谈判失败，摩尔多瓦这两个地区之间的经济联系已经重新建立。,0.9039696455001831,0.9120177030563354,0.9079758524894714,0.9546934366226196,0.9363126754760742,0.9454137086868286
941,摩尔多瓦的主要宗教是东正教。,摩尔多瓦 (Moldova) 的主要宗教是东正教。,摩尔多瓦主要的宗教是东正教基督教。,0.983647882938385,0.9078964591026306,0.9442553520202637,0.974008321762085,0.9340682625770569,0.9536203145980835
942,"伊兹密尔是土耳其第三大城市,人口约370万,是伊斯坦布尔之后第二大港口,是非常好的运输枢纽。",伊兹密尔是土耳其第三大城市，人口约 370 万，它是土耳其第二大港口，仅次于伊斯坦布尔，它也是一个繁忙的交通枢纽。,伊兹密尔是土耳其第三大城市，人口约370万人，是仅次于伊斯坦布尔的第二大港口，也是一个非常好的交通枢纽。,0.9049450159072876,0.8774111866950989,0.8909653425216675,0.940395712852478,0.9045983552932739,0.9221497774124146
943,"它曾经是一个古老的斯梅尔纳城市, 现在是一个现代化的,发达的,繁忙的商业中心, 环绕着一个巨大的海湾, 环绕着山脉。",曾经是士麦那 (Smyrna) 古城，如今已成为一个现代化、发达且繁忙的商业中心，周围是巨大的海湾和群山。,曾经是古城斯美尔纳，现在是一个现代化、发达且繁忙的商业中心，位于一个巨大的海湾周围，四周环绕着群山。,0.8245900869369507,0.8286291360855103,0.8266047239303589,0.8714648485183716,0.8664190769195557,0.8689346313476562
944,"宽阔的大道、玻璃面的建筑物和现代购物中心都充斥着传统的红色屋顶、18世纪的市场、旧的清真寺和教堂,尽管该市的地中海欧洲气氛比传统的土耳其要多。",在宽阔的林荫大道、玻璃外墙的建筑和现代化的购物中心之间，散布着传统的红瓦屋顶、18 世纪的市场以及古老的清真寺和教堂，不过这座城市比传统的土耳其更有地中海欧洲的氛围。,宽阔的林荫大道、玻璃立面的建筑和现代购物中心点缀着传统的红瓦屋顶、18世纪的市场，以及古老的清真寺和教堂，尽管这座城市的氛围更像是地中海欧洲，而非传统的土耳其。,0.8905541896820068,0.8573946952819824,0.8736599087715149,0.9082391858100891,0.8774700164794922,0.8925895690917969
945,"Haldarsvík村提供附近岛屿Eysturoy的观光,并有一个不寻常的八角教堂。",在哈尔达斯维克村 (Haldarsvík) 可以欣赏附近依斯特洛伊岛 (Eysturoy) 的美景。村中有一个与众不同的八角形教堂。,哈尔达斯维克村可以俯瞰到附近的艾斯图罗伊岛，同时还有一座独特的八角形教堂。,0.7941254377365112,0.6871649026870728,0.736783504486084,0.7721205949783325,0.6999650597572327,0.7342743873596191
946,"在教堂院子里,有一些坟墓上 有一些有趣的大理石雕像 鸽子的雕塑。",教堂墓地里，一些坟墓上方摆着有趣的大理石鸽子雕塑。,在教堂墓地里，有一些有趣的大理石鸽子雕塑在几个坟墓上。,0.8715411424636841,0.8888643980026245,0.8801174759864807,0.8866900205612183,0.887091875076294,0.8868908882141113
947,花半个小时在有趣的村子里漫步,在这个迷人的村庄漫步半小时是值得的。,在这个引人入胜的村庄闲逛半个小时是很值得的。,0.7744020223617554,0.7273736596107483,0.7501514554023743,0.7643228769302368,0.696704626083374,0.7289490699768066
948,"北边的辛特拉这个浪漫而迷人的小镇, 在拜伦勋爵记录其辉煌的光辉景象后, 被外国人闻名于世。",向北可轻松抵达浪漫迷人的辛特拉镇；它是拜伦勋爵笔下为人称道的乐土，并因此为外国人所熟知。,北面不远处就是那浪漫迷人的辛特拉小镇，这里因拜伦勋爵对其辉煌的赞美而为外国人所知。,0.7471132874488831,0.7356685400009155,0.7413467168807983,0.8035522103309631,0.8003399968147278,0.8019428849220276
949,"Scotturb Bus 403定期前往辛特拉,停留在Cabo da Roca。",Scotturb 403 路公共汽车定期发车前往辛特拉 (Sintra)，在罗卡角停靠。,斯科图尔布公交403号线定期前往辛特拉，并在卡博达罗卡停靠。,0.78792804479599,0.6899210214614868,0.7356747984886169,0.7309122681617737,0.6694654226303101,0.6988406777381897
950,"也前往北方访问法蒂玛夫人(Shrine)的伟大圣殿,",也可以到北部参观法蒂玛圣母院（圣地），它是举世闻名的圣母玛丽亚显现之地。,还可以去北边参观法蒂玛圣母大圣殿（圣地），这是一个全球著名的玛利亚显现场所。,0.7627524137496948,0.7131974101066589,0.7371430397033691,0.7652958035469055,0.709372878074646,0.7362738847732544
951,"请记住,你基本上是在访问一个乱葬坑,以及一个对世界上相当大一部分人口具有几乎无法估量意义的地方。",请记住，你其实是在参观一个巨大的万人坑遗址，该遗址对世界上一大群体有着难以估量的意义。,请记住，你其实是在参观一个巨大的万人坑遗址，该遗址对世界上一大群体有着难以估量的意义。,0.7721676826477051,0.7866571545600891,0.7793450951576233,0.7721676826477051,0.7866571545600891,0.7793450951576233
952,"仍然有许多活着的男男女女在这里活了下来,还有更多的人曾经爱过在那里被杀害或工作致死的人,无论犹太人还是非犹太人。",还是有许多男女在这里幸存了下来，他们如今仍然健在；而更多人的亲人，有的在那里被屠杀，有的一直做苦工到死，犹太人和非犹太人都是如此。,仍然有许多男女活着，他们在这里幸存下来，还有许多人失去了在那儿被谋杀或工作至死的亲人，无论是犹太人还是非犹太人。,0.786205530166626,0.7597344517707825,0.7727434039115906,0.8795897364616394,0.8780331611633301,0.878810703754425
953,"请以应有的尊严、庄严和尊重对待这个网站,不要拿大屠杀或纳粹开玩笑。",请给予此地应得的尊严、庄严和尊重。不要用大屠杀或纳粹开玩笑。,请以应有的尊严、庄重和敬意对待这个场所。不要开关于大屠杀或纳粹的玩笑。,0.8487172722816467,0.8809259533882141,0.8645216822624207,0.9070416688919067,0.8830487132072449,0.8948844075202942
954,不得通过标记或将涂鸦划入结构中来毁损网站。,切勿在建筑物上做标记或涂鸦，以免破坏遗址。,请勿在建筑物上涂鸦或划伤，使场所受到损坏。,0.7631643414497375,0.7563080787658691,0.7597208023071289,0.7372344136238098,0.7305272817611694,0.73386549949646
955,"巴塞罗那的官方语言是加泰罗尼亚语和西班牙语。 大约一半的人更愿意说加泰罗尼亚语,绝大多数人理解加泰罗尼亚语,几乎每个人都懂西班牙语。",巴塞罗那的官方语言为加泰罗尼亚语和西班牙语。大约一半的当地人更愿意说加泰罗尼亚语，绝大多数人都听懂加泰罗尼亚语，至于西班牙语，几乎每个人都能听懂。,巴塞罗那的官方语言是加泰罗尼亚语和西班牙语。大约一半的人 предпочие使用加泰罗尼亚语，大多数人能够理解它，几乎每个人都会说西班牙语。,0.9597650766372681,0.9207702875137329,0.939863383769989,0.9403239488601685,0.8725259304046631,0.905157208442688
956,"然而,大多数迹象只用加泰罗尼亚语表示,因为法律规定加泰罗尼亚语为第一官方语言。",然而，大多数指示牌都只使用加泰罗尼亚语，因为这是法律规定的第一官方语言。,然而，大多数标识仅以加泰罗尼亚语显示，因为法律规定它为第一官方语言。,0.8801586627960205,0.8627570867538452,0.8713709712028503,0.9257755279541016,0.9199411869049072,0.922849178314209
957,"然而,在公共交通和其他设施中也广泛使用西班牙语。",然而，公共交通和其他设施也广泛使用西班牙语。,然而，西班牙语在公共交通和其他设施中也被广泛使用。,0.9437085390090942,0.9664293527603149,0.9549338221549988,0.9342679977416992,0.9227660894393921,0.9284814596176147
958,"地铁的定期公告仅以加泰罗尼亚语发布,但由自动系统以多种语文,包括西班牙文、英文、法文、阿拉伯文和日文宣布意外中断。",地铁里的定期广播只有加泰罗尼亚语，但自动系统会用多种语言进行临时广播，包括西班牙语、英语、法语、阿拉伯语和日语。,地铁的常规公告只用加泰罗尼亚语发布，但未计划的中断会通过自动系统用多种语言进行公告，包括西班牙语、英语、法语、阿拉伯语和日语。,0.8603382706642151,0.8701475262641907,0.8652151226997375,0.8905797004699707,0.8710984587669373,0.8807312846183777
959,巴黎人以自我中心、粗鲁和傲慢而闻名。,巴黎人是出了名的以自我中心、粗鲁和傲慢。,巴黎人被认为是自我中心、粗鲁和傲慢的。,0.8925009369850159,0.8608493208885193,0.8763894438743591,0.8830541372299194,0.8769797086715698,0.8800064325332642
960,"虽然这往往只是一种不准确的刻板印象,但巴黎和睦相处的最好方式仍然是采取你的最佳行为方式,表现得像一个“长大成人”的人。 这将让事情变得容易得多。",虽然这通常只是一种不准确的刻板印象，但在巴黎生活的最佳方式仍然是尽量举止得当，表现得像一个有 “bien élevé”（教养良好）的人。这会让参加社会活动变得容易得多。,虽然这通常只是一个不准确的刻板印象，但在巴黎相处的最好方式还是表现得得体一些，像一个“bien élevé”（受过良好教育的人）那样。这会让你的出行变得容易得多。,0.8618637323379517,0.8248848915100098,0.8429690003395081,0.8583382964134216,0.8281419277191162,0.8429697155952454
961,巴黎人的突然外表会迅速蒸发 如果你展示一些基本的礼节。,如果你表现出一点基本的礼貌，巴黎人粗鲁的表现很快就会消失无踪。,巴黎人的冷淡外表如果你表现出一些基本的礼貌，马上就会消失。,0.7543012499809265,0.7345274686813354,0.7442830801010132,0.8161227703094482,0.8017628788948059,0.8088791370391846
962,"普利特维茨湖泊国家公园森林茂密,主要有山毛、大豆和小树,由阿尔卑斯山和地中海植被混合而成。",普利特维茨湖国家公园森林茂密，主要树种有山毛榉、云杉和冷杉，并以高山和地中海植被混合为特色。,普利特维采湖国家公园林木繁茂，主要生长有山毛榉、云杉和冷杉树，植物种类则兼具阿尔卑斯和地中海的特色。,0.8617169857025146,0.8557940721511841,0.858745276927948,0.8354328870773315,0.8132051229476929,0.8241692185401917
963,"由于其各种微气候、不同的土壤和不同的海拔水平,其植物群落种类繁多。",由于小气候、土壤和海拔高度的多样性，这里的植物群落种类非常丰富，并因此闻名于世。,由于其微气候的多样性、土壤的不同以及海拔高度的变化，这里有着显著丰富的植物群落种类。,0.7910114526748657,0.7655867338180542,0.7780914902687073,0.8371942043304443,0.7802155613899231,0.8077012300491333
964,该地区还居住着多种多样的动物和鸟类物种。,该地区也是各类动物和鸟类的家园。,这个地区也是各种动物和鸟类物种的栖息地。,0.7913846969604492,0.8204373121261597,0.8056492209434509,0.8234605193138123,0.8319029211997986,0.8276602029800415
965,"欧洲棕熊、狼、鹰、猫头鹰、林克斯、野猫和幼猫等稀有动物,以及更多常见物种,可以在那里找到。",在那里可以看到欧洲棕熊、狼、鹰、猫头鹰、猞猁、野猫和松鸡等稀有动物以及许多更常见的物种,在那里可以找到稀有的动物，如欧洲棕熊、狼、鹰、猫头鹰、猞猁、野猫和松鸡，以及许多其他常见物种。,0.8557620048522949,0.8687463998794556,0.8622053265571594,0.8627486824989319,0.8563190698623657,0.8595218062400818
966,"在参观修道院时,妇女必须穿戴双膝盖的裙子,肩膀也要遮盖。",女性在参观修道院时必须穿裙子，裙子必须及膝，肩膀也要覆盖住。,在参观修道院时，女性需要穿着覆盖膝盖的裙子，并且肩膀也要得到遮盖。,0.8828306198120117,0.8950694799423218,0.8889079093933105,0.9288711547851562,0.8934503197669983,0.910816490650177
967,"大多数修道院都为没有准备的妇女提供护身符, 但如果你带来自己的, 特别是有亮色的, 你会在入口处得到和尚或修女的笑容。",大多数修道院都会为没有准备的女性提供裹身衣，但如果你自己带，尤其是颜色鲜艳的，门口的修道士会向你投来抿嘴一笑。,大多数寺庙都会为没有准备的女性提供披肩，但如果你自带一条，特别是那种鲜艳的颜色，你会收到门口的和尚或尼姑的微笑。,0.8352777361869812,0.8414499759674072,0.8383525013923645,0.8492622971534729,0.8514580726623535,0.850358784198761
968,"同样,男子必须穿裤子盖住膝盖。",同理，男士也必须穿着长裤，遮住膝盖。,与此类似，男士必须穿着覆盖膝盖的裤子。,0.8573082685470581,0.8350652456283569,0.8460406064987183,0.8274216055870056,0.7815134525299072,0.803812563419342
