id,translated_hindi,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
763,"हालाँकि पार्क में अनेक जानवरों को मनुष्यों को देखने के लिए प्रयोग किया जाता है, जंगली जीव - जन्तु निश्‍चित ही जंगली होते हैं और उन्हें खाना या परेशान नहीं करना चाहिए ।","हालाँकि पार्क में कई जानवर इंसानों के देखने के लिए हैं, फिर भी वन्यजीव खूँखार होते हैं और इन्हें न तो कुछ खिलाना चाहिए या न ही परेशान करना चाहिए.","हालांकि पार्क में कई जानवर इंसानों को देखने के आदी हैं, फिर भी वन्यजीव जंगली हैं और इन्हें खाना नहीं दिया जाना चाहिए या परेशान नहीं किया जाना चाहिए।",0.8186852931976318,0.8192470073699951,0.8189660906791687,0.8224865198135376,0.8392897844314575,0.8308031558990479
764,"पार्क अधिकारियों के अनुसार, कम - से - कम १०० मीटर की दूरी पर रहो... ... भालू और भेड़ियों और अन्य सभी जंगली जानवरों से 25 मीटर की दूरी पर!",पार्क अथॉरिटीज़ के मुताबिक भालुओं और भेड़ियों से कम से कम 100 यार्ड्स/मीटर्स और अन्य जंगली जानवरों से कम से कम 25 यार्डर्स/मीटर्स दूर रहें.,"पार्क अधिकारियों के अनुसार, भालुओं और भेड़ियों से कम से कम 100 गज/मीटर की दूरी बनाए रखें और अन्य सभी जंगली जानवरों से 25 गज/मीटर की दूरी बनाए रखें!",0.7674416303634644,0.7574483156204224,0.7624122500419617,0.8568219542503357,0.8491268754005432,0.8529570698738098
765,"चाहे वे कितने ही बड़े क्यों न हों, वे शायद किस तरह देख लें, बुलिम, मोक, भालू, और लगभग सभी बड़े - बड़े जानवरों पर हमला कर सकते हैं ।","इस बात से कोई फर्क नहीं पड़ता कि वे कितने विनम्र दिखते हैं, बायसन, एल्क, मूस, भालू, और करीब-करीब सारे ही जानवर हमला कर सकते हैं.","कोई बात नहीं कि वे कितने शांत दिख सकते हैं, बाइसन, हरिण, मूस, भालू और लगभग सभी बड़े जानवर हमला कर सकते हैं।",0.7935861945152283,0.7786587476730347,0.7860516905784607,0.8171970844268799,0.8461865782737732,0.831439197063446
766,"हर साल, दर्जनों यात्री घायल होते हैं क्योंकि उन्होंने सही दूरी नहीं रखी. ये जानवर बड़े, जंगली, और संभावित खतरनाक हैं, तो उन्हें अपनी जगह दे.","हर साल दर्जनों आगंतुक इसलिए घायल हो जाते हैं क्योंकि वे उचित दूरी नहीं रखते. ये जानवर बड़े, जंगली और शायद खतरनाक भी हैं, इसलिए उनसे दूरी बनाए रखें.","प्रत्येक वर्ष, दर्जनों पर्यटक घायल हो जाते हैं क्योंकि वे उचित दूरी बनाए नहीं रखते। ये जानवर बड़े, जंगली और संभवतः खतरनाक होते हैं, इसलिए इन्हें अपना स्थान दें।",0.8700950145721436,0.8562238216400146,0.8631036877632141,0.8900250196456909,0.8813222646713257,0.8856522440910339
767,"इसके अलावा, इस बात से भी पता चलता है कि गंध का आकर्षण और दूसरे जीव - जंतुओं को आकर्षित करता है ।","इसके अलावा, इस बात से अवगत रहें कि गंधक भालू और अन्य वन्यजीवों को आकर्षित करते हैं, इसलिए गंधयुक्त खाद्य पदार्थों को ले जाने या पकाने से बचें और शिविर साफ रखें।","इसके अलावा, यह जानना आवश्यक है कि गंध भालुओं और अन्य वन्यजीवों को आकर्षित करती है, इसलिए सुगंधित खाद्य पदार्थ ले जाने या पकाने से बचें और कैंप को साफ रखें।",0.8149572014808655,0.7483111619949341,0.7802135348320007,0.8298666477203369,0.7522242069244385,0.7891402244567871
768,"यह शहर ऊपरोलू द्वीप पर है और वहाँ सिर्फ 40,000 से भी ज़्यादा लोग रहते हैं ।","आपिया समोआ की राजधानी है। यह शहर उपोलू द्वीप पर है और इसकी आबादी 40,000 से भी कम है।","अपिया समोआ की राजधानी है। यह शहर अपोलु द्वीप पर स्थित है और जनसंख्या लगभग 40,000 है।",0.8505139350891113,0.8350464105606079,0.8427091836929321,0.8008111715316772,0.8169306516647339,0.8087905645370483
769,सन्‌ 1850 के दशक में एपियाआ की स्थापना की गयी और यह सन्‌ 1959 से लीआ की सरकारी राजधानी बन गयी है ।,एपिया की स्थापना 1850 के दशक में की गई और 1959 से यह समोआ की आधिकारिक राजधानी है.,अपिया की स्थापना 1850 के दशक में हुई थी और यह 1959 से समोआ की आधिकारिक राजधानी है।,0.8876976370811462,0.8988747596740723,0.8932511806488037,0.8851718306541443,0.8962193727493286,0.890661358833313
770,"यह बंदरगाह सन्‌ 18889 में एक कुएँ की जगह थी, जब जर्मनी, अमरीका और ब्रिटेन के सात जहाज़ों ने बंदरगाह से निकलने से इनकार कर दिया था ।","1889 में यह बंदरगाह कुख्यात नौसैनिक गतिरोध का ठिकाना था उस समय जर्मनी, अमेरिका और ब्रिटेन के सात जहाजों ने इस बंदरगाह से जाने से इनकार कर दिया था.","इस बंदरगाह पर 1889 में एक कुख्यात नौसैनिक गतिरोध हुआ था जब जर्मनी, अमेरिका और ब्रिटेन के सात जहाजों ने बंदरगाह छोड़ने से इनकार कर दिया।",0.8812568783760071,0.8577486276626587,0.8693438172340393,0.8912636041641235,0.880907416343689,0.8860552310943604
771,करीब 200 अमरीकी और जर्मन लोगों की जानें चली गयीं ।,"एक ब्रिटिश क्रूज़र को छोड़कर, सभी जहाज़ डूब गए. करीब 200 अमेरिकी और जर्मन लोगों की मौत हो गई.","सभी जहाज डूब गए, एक ब्रिटिश क्रूजर को छोड़कर। लगभग 200 अमेरिकी और जर्मन जीवन खो गए।",0.8056876063346863,0.7412195205688477,0.7721101641654968,0.7842226028442383,0.7351946830749512,0.7589176297187805
772,"इस संघर्ष के दौरान, एमाउ आंदोलन ने आज़ादी पाने की कोशिश की ।","माऊ आंदोलन द्वारा स्वतंत्रता के लिए आयोजित संघर्ष के दौरान, नगर में एक शांतिपूर्ण सभा में प्रमुख तापुआ तामासेसे सेलोफ़ी तृतीय की हत्या हो गई.","माउ आंदोलन द्वारा आयोजित स्वतंत्रता के संघर्ष के दौरान,town में एक शांतिपूर्ण सभा में प्रमुख प्रमुख टुपुआ तामसेसे लेलोफी III की हत्या हो गई।",0.7743639349937439,0.7227070331573486,0.7476442456245422,0.7718678116798401,0.73075270652771,0.7507477402687073
773,"वहाँ कई समुद्र तट हैं, टाइटैनिक के लिए दो क्षेत्रों के चक्कर के कारण. सबसे लोकप्रिय लोग तीन क्षेत्रों में हैं.","ऑकलैंड के दो बंदरगाहों में फैले होने की वजह से, यहां कई समुद्री तट हैं. सबसे लोकप्रिय समुद्री तट तीन इलाकों में हैं.",आकलैंड के दो बंदरगाहों के बीच स्थित होने के कारण यहां कई समुद्रतट हैं। सबसे प्रसिद्ध समुद्रतट तीन क्षेत्रों में हैं।,0.7984626293182373,0.7795935869216919,0.7889152765274048,0.7929781675338745,0.785092830657959,0.7890157699584961
774,उत्तर में प्रशांत महासागर और उत्तरी खाड़ी से लेकर दक्षिण की ओर डेवॉन महासागर तक उत्तर के तटों पर उत्तर के तटों पर स्थित है ।,"उत्तरी समुद्री तट, (उत्तर हार्बर जिले में) प्रशांत महासागर में हैं और यह उत्तर में लॉन्ग बे से लेकर दक्षिण में डेवनपोर्ट तक फैला हुआ है.",उत्तर तट के समुद्र तट (नॉर्थ हार्बर क्षेत्र में) प्रशांत महासागर के किनारे हैं और ये उत्तरी दिशा में लॉंग बे से लेकर दक्षिण में डेवोनपोर्ट तक फैले हुए हैं।,0.8017753958702087,0.7695003151893616,0.7853063941001892,0.8245369791984558,0.7737071514129639,0.7983137965202332
775,"वे लगभग सभी हरी - हरी - हरी - हरी घास के किनारे होते हैं, और अधिकांश छाँवों में जले हुए पेड़ों से मिलता - जुलता है ।",ये ज़्यादातर रेत के तट हैं जहाँ तैरना सुरक्षित माना जाता है. इनमें से ज़्यादातर में पोहुकुटावा पेड़ों की छाया रहती है.,"वे लगभग सभी रेत के समुद्र तट हैं जहाँ सुरक्षित तैराकी की जा सकती है, और ज्यादातर में पोहुतुकावा पेड़ों द्वारा छाया प्रदान की जाती है।",0.7219922542572021,0.723217248916626,0.7226042151451111,0.7588615417480469,0.759358823299408,0.7591100931167603
776,फूकी ड्राइव के किनारे हैमरे हरोफ़ और मध्य ऑकलैंड के विसर्जन में।,"तमाकी ड्राइव समुद्री तट वाटेमाटा हार्बर पर, सेंट्रल ऑकलैंड में मिशन बे और सेंट हेलियर्स के महंगे उपनगरों में मौजूद हैं.","तामाकी ड्राइव के समुद्र तट वेटेमाता हार्बर पर हैं, जो केंद्रीय ऑकलैंड के मिशन बे और सेंट हेलियर्स के उच्च स्तर के उपनगरों में स्थित हैं।",0.7840198278427124,0.7335723638534546,0.7579576373100281,0.7798998355865479,0.7338736057281494,0.7561869621276855
777,ये कभी-कभी घर के किनारों पर लगे हुए हैं... ... दुकानों की एक अच्छी सीमा के साथ... ... तट की परत. हवा सुरक्षित है.,ये कभी-कभी पारिवारिक भीड़भाड़ वाले समुद्रतट हैं जहाँ किनारों पर कई दुकानों की एक अच्छी श्रृंखला है। तैरना सुरक्षित है।,ये कभी-कभी भरे हुए पारिवारिक समुद्र तट हैं जिनके किनारे दुकानों की अच्छी श्रृंखला है। तैरना सुरक्षित है।,0.7723963856697083,0.8059341907501221,0.7888090014457703,0.7627042531967163,0.796207070350647,0.7790957093238831
778,"मुख्य स्थानीय बियर है 'गो एक', यह एक जटिल बियर नहीं है, लेकिन सुखद और ताज़गी. अन्य स्थानीय बियर कहा जाता है ""मैना"" कहा जाता है.","मुख्य लोकल बियर ‘Number one’ है, यह एक काम्प्लेक्स बियर नहीं है, बल्कि यह आपको ताजगी देती है. अन्य लोकल बियर को “Manta” कहा जाता है.","मुख्य स्थानीय बियर 'नंबर वन' है, यह एक जटिल बियर नहीं है, बल्कि सुखद और ताज़गी देने वाली है। दूसरी स्थानीय बियर ""मांता"" कहलाती है।",0.8075971603393555,0.7823602557182312,0.7947784066200256,0.8879953622817993,0.8634662628173828,0.8755590319633484
779,"अनेक फ्रांसीसी दाखमधु होते हैं, लेकिन न्यू ज़ीलैंड और ऑस्ट्रेलियाई दाखमधु ज़्यादा बेहतर यात्रा कर सकते हैं ।","यहाँ कई तरह की फ़्रेंच वाइन मिलती हैं, लेकिन शायद न्यूज़ीलैंड और ऑस्ट्रेलिया की वाइन बेहतर होगी.","यहां कई फ्रांसीसी वाइन उपलब्ध हैं, लेकिन न्यूज़ीलैंड और ऑस्ट्रेलियाई वाइन शायद बेहतर यात्रा करेंगी।",0.7937160134315491,0.8159420490264893,0.8046756386756897,0.8327186107635498,0.8737189173698425,0.85272616147995
780,"स्थानीय नल पानी पूरी तरह सुरक्षित है, लेकिन बोतल से पानी पीना आसान है यदि आप भयभीत हैं ।","स्थानीय नल का पानी पीने के लिए एकदम सुरक्षित है, लेकिन यदि आपको डर है तो बोतल बंद पानी आसानी से मिल जाता है.","स्थानीय नल का पानी पीने के लिए पूरी तरह से सुरक्षित है, लेकिन यदि आप डरते हैं तो बोतलबंद पानी आसानी से मिल जाता है।",0.8543821573257446,0.8180253505706787,0.835808515548706,0.8702219724655151,0.8358246088027954,0.852676510810852
781,"ऑस्ट्रेलियाई के लिए, 'कादमी सफेद' कॉफी का विचार विदेशी है. एक छोटी काली काली है', काफीफीनी (नहीं के साथ) आइसक्रीम से उच्च आती है, और चाय दूध के बिना सेवा की जाती है.","ऑस्ट्रेलिया के लोगों के लिए, 'फ्लैट व्हाइट' कॉफी का विचार विदेशी है।शॉर्ट ब्लैक 'एस्प्रेसो' है, कैपेचीनो में क्रीम (झाग नहीं) भरा होता है, और चाय दूध के बिना परोसी जाती है।","ऑस्ट्रेलियाओं के लिए 'फ्लैट व्हाइट' कॉफी का विचार विदेशी है। एक शॉर्ट ब्लैक 'एस्प्रेसो' होता है, कैप्पuccino क्रीम के साथ ऊंची परोसी जाती है (फ्रोथ नहीं), और चाय बिना दूध के परोसी जाती है।",0.831531286239624,0.8183622360229492,0.8248942494392395,0.8255579471588135,0.7924808263778687,0.8086812496185303
782,"इस तरह का रस बहुत कीमती होता है, मगर बहुत बढ़िया होता है ।",हॉट चॉकलेट बेल्जियम के मानकों पर बनी है. फलों का जूस महंगा है लेकिन बहुत अच्छा है.,गर्म चॉकलेट बेल्जियम के मानकों के अनुसार है। फलों का रस महंगा है लेकिन उत्कृष्ट है।,0.7348544001579285,0.6778631210327148,0.7052091956138611,0.7329166531562805,0.6792258620262146,0.7050505876541138
783,"जल - शैलों के लिए अनेक यात्राें हर साल की जाती हैं, और इन में से किसी भी कारण से प्रवाल पर चोटें विरल हैं ।",रीफ़ की कई यात्राएँ पूरे साल की जाती हैं और इनमें से किसी भी वजह से रीफ़ पर कभी-कभार ही चोट पहुँचती है.,"रीफ पर साल भर कई यात्राएँ की जाती हैं, और रीफ पर इन कारणों से होने वाली चोटें दुर्लभ हैं।",0.8203018307685852,0.7998563647270203,0.8099501132965088,0.8138216733932495,0.8203748464584351,0.8170851469039917
784,"फिर भी, अधिकारियों से सलाह लीजिए, सभी चिन्हों का पालन कीजिए, और सुरक्षा चेतावनियों पर ध्यान दीजिए ।","अभी भी प्राधिकारियों से सलाह लें, सभी संकेतों का पालन करें और सुरक्षा चेतावनियों पर पूरा ध्यान दें.","फिर भी, अधिकारियों से सलाह लें, सभी संकेतों का पालन करें, और सुरक्षा चेतावनियों पर ध्यान दें।",0.8298417329788208,0.8615154027938843,0.8453819751739502,0.8655824065208435,0.9160950183868408,0.890122652053833
785,कभी - कभी इन्हें इस समय के बाहर पाया जा सकता है ।,"बॉक्स जैलीफ़िश, अक्टूबर से अप्रैल तक 1770 के उत्तर में मौजूद समुद्री तटों के पास और नदी के मुहानों पर नज़र आती हैं. इन महीनों में वे अक्सर बाहर भी मिल सकती हैं.",बॉक्स जेलीफिश अक्टूबर से अप्रैल तक 1770 के उत्तर में समुद्र तटों और नदी के मुहानों के पास होती हैं। ये कभी-कभी इन समयों के बाहर भी पाई जा सकती हैं।,0.7562152147293091,0.679786205291748,0.7159668207168579,0.8511946201324463,0.7348102927207947,0.7887321710586548
786,अधिकांश शार्क मनुष्यों से भयभीत होते हैं और उन्हें भगा देते हैं ।,"शार्कों का अस्तित्व है, हालाँकि वे शायद ही कभी मनुष्यों पर हमला करते हैं। अधिकांश शार्क मनुष्यों से डरते हैं और तैर कर दूर चले जाते हैं।","शार्क वास्तव में मौजूद हैं, हालांकि वे शायद ही कभी मनुष्यों पर हमला करते हैं। अधिकांश शार्क मनुष्यों से डरती हैं और दूर तैर जाती हैं।",0.8459730744361877,0.7892828583717346,0.8166453242301941,0.8449505567550659,0.8057054281234741,0.824861466884613
787,पानी के बारे में क्या कहा जा सकता है?,खारे पानी के मगरमच्छ समुद्र में आम तौर पर नहीं रहते हैं. ये अक्सर रॉकम्प्टन के उत्तर में नदी के मुहाने पर देखे जा सकते हैं.,"नमकीन जल के मगरमच्छ सक्रिय रूप से महासागर में नहीं रहते हैं, उनका मुख्य निवास स्थान रॉकहैम्प्टन के उत्तर में नदी के मुहाने में है।",0.7295147180557251,0.6709024310112,0.6989820599555969,0.6802835464477539,0.6098603010177612,0.6431498527526855
788,"इस किताब में दिया गया है, जो आगे बताए लोगों को मन की शांति देती है कि जब वे अपनी मंज़िल पर पहुँच जाते हैं तो उन्हें कहीं सोने की जगह नहीं मिलती ।",पहले से बुकिंग करने से यात्री के मन में यह शांति रहती है कि कम से कम मंज़िल पर पहुँचने के बाद उसे आराम करने की जगह तो मिलेगी।,"अग्रिम बुकिंग करने से यात्री को यह मानसिक शांति मिलती है कि जब वह अपने गंतव्य पर पहुंचेगा, तो उसे कहीं सोने की जगह मिलेगी।",0.7668848037719727,0.7819658517837524,0.7743518948554993,0.8023214340209961,0.8055729866027832,0.8039438724517822
789,"सफ़री ओवरसियरों ने अकसर विशिष्ट होटलों के साथ व्यवहार किया है, हालाँकि आप शायद अन्य प्रकार की बस्ती, एक यात्रा एजेंट के माध्यम से, छावनी के आधार की तरह, पुस्तक के अन्य प्रकारों को पढ़ना संभव पाते हैं ।","ट्रैवल एजेंट के पास अक्सर कुछ खास होटलों की डील होती हैं, हालांकि आप ट्रैवल एजेंट के ज़रिए ठहरने के अन्य विकल्प जैसे कि कैम्पिंग ग्राउंड  भी बुक कर सकते हैं।","यात्रा एजेंटों के पास अक्सर विशेष होटलों के साथ सौदे होते हैं, हालांकि आप एक यात्रा एजेंट के माध्यम से कैंपिंग ग्राउंड जैसी अन्य आवास सुविधाओं की बुकिंग करना संभव पा सकते हैं।",0.7285390496253967,0.7260317802429199,0.7272832989692688,0.7711523771286011,0.7824153900146484,0.7767430543899536
790,"यात्रा करनेवाले आम तौर पर ऐसे पैकेज पेश करते हैं जिनमें नाश्‍ता, हवाई अड्डे या उड़ान और होटल के पैकेज सम्मिलित होते हैं ।","आम तौर पर, ट्रैवल एजेंट ऐसे पैकेज ऑफ़र करते हैं, जिनमें नाश्ता, हवाई अड्डे आने-जाने की व्यवस्था या हवाई यात्रा की टिकट के साथ-साथ होटल का किराया भी शामिल होता है.","यात्रा एजेंट आमतौर पर पैकेज पेश करते हैं जिसमें नाश्ता, हवाई अड्डे से/तक परिवहन व्यवस्था या यहां तक कि संयुक्त उड़ान और होटल पैकेज शामिल होते हैं।",0.8423718214035034,0.7954753041267395,0.8182521462440491,0.8890426158905029,0.8682494163513184,0.8785229921340942
791,अगर आपको अपनी मंज़िल के लिए कुछ और दस्तावेज़ों के बारे में सोचने या उन्हें पाने के लिए वक्‍त मिले तो वे आपके लिए भी तैयार रह सकते हैं ।,"अगर आप ऑफ़र के बारे में सोचने या डेस्टिनेशन के लिए डॉक्युमेंट (जैसे वीज़ा) पाने के लिए समय चाहते हैं, तो वे आपको रिज़र्वेशन की सुविधा भी दे सकते हैं.","वे आपके लिए आरक्षण भी रख सकते हैं यदि आपको प्रस्ताव पर विचार करने या आपके गंतव्य के लिए अन्य दस्तावेज़ जुटाने (जैसे, वीजा) का समय चाहिए।",0.8093991279602051,0.7701144814491272,0.7892683148384094,0.7822735905647278,0.781104564666748,0.7816886901855469
792,"हालाँकि यात्रा अधिकारियों द्वारा पहली बार या सीधे होटल के साथ नहीं किया जाना चाहिए, कोई सुधार या निवेदन किया जाना चाहिए ।",कोई भी संशोधन या अनुरोध हालाँकि सीधे होटल के साथ न करके पहले ट्रैवल एजेंट के माध्यम से किया जाना चाहिए.,"किसी भी संशोधन या अनुरोध को पहले यात्रा एजेंट के माध्यम से किया जाना चाहिए, न कि सीधे होटल के साथ।",0.8121080994606018,0.7872937321662903,0.7995084524154663,0.7899861335754395,0.7905696630477905,0.7902777791023254
793,"कुछ उत्सवों के लिए, संगीत उत्सवों के अधिकांश सेवक स्थल पर कैम्प में उपस्थित होने का फ़ैसला करते हैं, और अधिकांश सेवक इसे अनुभव का एक महत्त्वपूर्ण हिस्सा समझते हैं ।","कुछ फ़ेस्टिवल के लिए, म्यूज़िक फ़ेस्टिवल में आने वाले ज़्यादातर लोग आयोजन की जगह पर ही कैंप लगाने का फ़ैसला लेते हैं, और ज़्यादातर लोग इसे अपने अनुभव का अहम हिस्सा मानते हैं.","कुछ त्योहारों के लिए, संगीत त्योहारों में जाने वाले अधिकांश लोग स्थान पर कैंप करने का निर्णय लेते हैं, और अधिकांश लोग इसे अनुभव का एक महत्वपूर्ण हिस्सा मानते हैं।",0.8234810829162598,0.8229215145111084,0.8232011795043945,0.8373267650604248,0.8774600028991699,0.8569237589836121
794,यदि आप के करीब होना चाहते हैं... ... आप जल्दी से संगीत के लिए एक कैम्पिंग साइट पाने के लिए जा रहे हैं.,अगर आप ऐक्शन के नज़दीक रहना चाहते हैं तो आपको म्यूज़िक के नज़दीक वाली कैंपिंग साइट पर जल्दी से जल्दी पहुँचना होगा.,"यदि आप कार्रवाई के करीब रहना चाहते हैं, तो आपको जल्दी आना होगा ताकि संगीत के करीब एक कैम्पिंग साइट मिल सके।",0.7719715237617493,0.7633180618286133,0.7676204442977905,0.8180651068687439,0.7920287847518921,0.8048364520072937
795,"याद रखिए कि हालाँकि मुख्य चरणों में संगीत समाप्त हो गया हो, लेकिन शायद पर्व के कुछ भाग हों जो रात को देर तक संगीत बजाना जारी रखेंगे ।","याद रखें कि मुख्य स्टेज पर म्यूज़िक बंद हो जाने के बाद भी, फ़ेस्टिवल के कुछ हिस्से ऐसे होंगे जो देर रात तक संगीत बजाते रहेंगे.","याद रखें कि भले ही मुख्य मंचों पर संगीत खत्म हो गया हो, फिर भी त्योहार के कुछ हिस्से ऐसे हो सकते हैं जो रात के गहरे समय तक संगीत बजाते रहेंगे।",0.8150119185447693,0.8085625171661377,0.8117744326591492,0.8524748086929321,0.8490808010101318,0.8507744073867798
796,कुछ पर्वों के पास छोटे बच्चों के साथ परिवारों के लिए ख़ास क्षेत्र हैं ।,कुछ फ़ेस्टिवल में छोटे बच्चों के साथ आने वाले परिवारों के लिए कैंप लगाने के ख़ास इलाके होते हैं.,कुछ त्योहारों के लिए छोटे बच्चों वाले परिवारों के लिए विशेष कैंपिंग क्षेत्र होते हैं।,0.8908991813659668,0.8179042935371399,0.8528426885604858,0.8735997676849365,0.8526982069015503,0.8630224466323853
797,"यदि सर्दियों में उत्तरी बाल्टिक पार किया जाए, तो घर के स्थान की जाँच कीजिए, जैसे बर्फ़ के माध्यम से जा रहे हों, उन लोगों के लिए काफ़ी भयानक ध्वनि उत्पन्‍न करती है जो सबसे ज़्यादा प्रभावित होते हैं ।","अगर आप सर्दियों में उत्तरी बाटलिक को पार करते हैं, तो आपको केबिन स्थान की जांच करनी होगी , क्योंकि क्योंकि जो लोग ज्यादा प्रभावित है उन्हें बर्फ से गुजरने पर काफी भयानक शोर महसूस होगा ।","यदि सर्दियों में उत्तरी बाल्टिक को पार कर रहे हैं, तो केबिन का स्थान जांचें, क्योंकि बर्फ के माध्यम से जाने से उन पर सबसे अधिक प्रभाव डालने वालों के लिए काफी भयानक शोर होता है।",0.7828865647315979,0.7774002552032471,0.780133843421936,0.8131256103515625,0.8425625562667847,0.8275824189186096
798,इन यात्रियों को वीज़ा की माँगों से मुक्‍त किया जाता है (सर्च देखिए) ।,सेंट पीटर्सबर्ग पोतविहार में शहर में समय बिताना शामिल है। पोतविहार यात्रियों को वीज़ा आवश्यकताओं (शर्तों को जाँचें) से छूट दी गई है।,सेंट पीटरबर्ग क्रूज़ में शहर में समय शामिल है। क्रूज़ यात्रियों को वीज़ा आवश्यकताओं से छूट है (शर्तें जांचें)।,0.779110848903656,0.7159194946289062,0.7461796402931213,0.7917826175689697,0.7388068437576294,0.7643779516220093
799,आम तौर पर मेहमान - नवाज़ी करने के लिए बहुत - सी कोशिशें की जाती हैं ।,कैसिनो आमतौर पर मेहमानों द्वारा खर्च किए गए समय और धन को अधिकतम करने के लिए कई प्रयास करते हैं. इसमें आमतौर पर खिड़कियाँ और घड़ियाँ नहीं होती हैं और बाहर जाने का रास्ता ढूंढना काफी कठिन हो सकता है.,"कसीनो आमतौर पर मेहमानों द्वारा खर्च किए गए समय और धन को अधिकतम करने के लिए कई प्रयास करते हैं। वहां खिड़कियाँ और घड़ियाँ आमतौर पर नहीं होती हैं, और निकास ढूँढना कठिन हो सकता है।",0.7693217992782593,0.7009333372116089,0.7335370182991028,0.7737449407577515,0.6988471746444702,0.7343913316726685
800,"उनके पास आम तौर पर ख़ास भोजन होता है, पीने और मनोरंजन होता है, मेहमानों को अच्छे मूड में रखने के लिए, और उन्हें आधार पर रखते हैं ।","आम तौर पर वे खास तरह के खाने-पीने और मनोरंजन की व्यवस्था रखते हैं, ताकि उनके मेहमानों का मूड अच्छा रहे और वे वहीं पर बने रहें.","वे आमतौर पर विशेष भोजन, पेय और मनोरंजन के प्रस्ताव रखते हैं, ताकि मेहमान अच्छे मूड में रहें और परिसर में बने रहें।",0.8081926703453064,0.8044159412384033,0.8062998652458191,0.8165906667709351,0.8105329275131226,0.8135505318641663
801,"लेकिन, पियक्कड़पन से, और सभी अच्छे जुआरी सचेत रहने के महत्त्व को जानते हैं ।","कुछ स्थान मादक पेय प्रदान करते हैं | हालांकि, नशे से निर्णय प्रभावित होता हैै, और सभी अच्छे जुआरी सादा रहने के महत्व को जानते हैं।","कुछ स्थान मुफ्त में शराब प्रदान करते हैं। हालांकि, नशा व्यक्ति की निर्णय क्षमता को प्रभावित करता है, और सभी अच्छे जुआरी जानते हैं कि sober रहना कितना महत्वपूर्ण है।",0.8722066879272461,0.817897379398346,0.8441795110702515,0.7982265949249268,0.7574235200881958,0.7772899270057678
802,"जो कोई उच्च अक्षांश या पर्वत पार करने के लिए जा रहा है... ... बर्फ, बर्फ, या ठंड तापमान की संभावना पर विचार करना चाहिए.","जो भी ऊँचाई या पहाड़ी दर्रे पर गाड़ी चलाने जा रहा है, उसे हिम, बर्फ या ठंड के तापमान की संभावना के विचार को मन में रखना चाहिए।","जो कोई भी उच्च अक्षांशों पर या पर्वत दर्रों के पार गाड़ी चलाने जा रहा है, उसे बर्फ, बर्फीले मौसम या ठंडी temperaturas की संभावना पर विचार करना चाहिए।",0.8094813227653503,0.7876096367835999,0.7983957529067993,0.8415495157241821,0.8252376914024353,0.8333138227462769
803,"हवा और बर्फ के मार्ग पर, संघर्ष कम होता है और आप ऐसे गाड़ी नहीं चला सकते मानो आप सरपट चल रहे हों ।","बर्फीले और हिममय सड़कों पर, घर्षण कम होता है और आप ड्राइव नहीं कर सकेंगे जैसे कि आप केवल डामर पर चला रहे हों।","बर्फीले और बर्फ से ढके रास्तों पर, घर्षण कम होता है और आप उसे अपनी कच्ची एस्फाल्ट पर चलाने की तरह नहीं चला सकते।",0.824920654296875,0.8035826683044434,0.8141118288040161,0.7905489802360535,0.786532998085022,0.7885358929634094
804,"बारिश के दौरान, पर्याप्त बर्फ आप अटकने के लिए बहुत कम समय में गिर सकते हैं.","बर्फ़ीले तूफ़ान के दौरान, आपको फँसाने के लिए पर्याप्त बर्फ बहुत कम समय में गिर सकती है।","बर्फ़बारी के दौरान, आपको फंसाने के लिए पर्याप्त बर्फ बहुत कम समय में गिर सकती है।",0.8989311456680298,0.8468145132064819,0.8720949292182922,0.9077012538909912,0.8867577314376831,0.8971072435379028
805,गाड़ी के दरवाज़े पर या गाड़ी की खिड़की पर बर्फ़ के द्वारा भी दृश्यता सीमित हो सकती है ।,बर्फ गिरने या वाहन की खिड़कियों पर बर्फ के संघनन से भी दृश्यता कम हो सकती है।,दृश्यता गिरती या उड़ती हुई बर्फ या वाहन की खिड़कियों पर संघनन या बर्फ के कारण भी सीमित हो सकती है।,0.8467590808868408,0.8515974879264832,0.8491713404655457,0.8442683815956116,0.8298722505569458,0.8370083570480347
